# Assembly name:  mOrnAna1.p.v1
# Organism name:  Ornithorhynchus anatinus (platypus)
# Isolate:  Pmale09
# Sex:  male
# Taxid:          9258
# BioSample:      SAMN08537700
# BioProject:     PRJNA489114
# Submitter:      Vertebrate Genomes Project
# Date:           2019-02-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    RZJT01
# Assembly method: FALCON v. 5.1.1; FALCON Unzip v. 1.0.2; purge_haplotigs bit v. 7.10.2018; scaff10X git v. 4.28.2018; Bionano Solve DLS v. 3.2.1; Salsa2 HiC v. 2.0; smrtanalysis Arrow polishing & gap fillingt v. 5.1.0.26412; longranger align v. 2.2.2; freebayes v. 1.2.0; g
# Expected final version: no
# Genome coverage: 58.8x
# Sequencing technology: PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Dovetail Genomics HiC; Arima Genomics
# GenBank assembly accession: GCA_004115215.2
# RefSeq assembly accession: GCF_004115215.1
# RefSeq assembly and GenBank assemblies identical: no
# Linked assembly: GCA_004115175.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004115275.1	GCF_004115275.1	Primary Assembly
## GCA_005475405.1	GCF_000184245.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold_47_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000195.1	=	NW_021638171.1	Primary Assembly	52693	na
scaffold_481_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000196.1	=	NW_021638172.1	Primary Assembly	421164	na
scaffold_482_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000197.1	=	NW_021638173.1	Primary Assembly	29554	na
scaffold_488_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000198.1	=	NW_021638174.1	Primary Assembly	26756	na
scaffold_489_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000199.1	=	NW_021638175.1	Primary Assembly	20830	na
scaffold_48_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000200.1	=	NW_021638176.1	Primary Assembly	56961	na
scaffold_491_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000201.1	=	NW_021638177.1	Primary Assembly	32706	na
scaffold_499_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000202.1	=	NW_021638178.1	Primary Assembly	14484	na
scaffold_4_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000203.1	=	NW_021638179.1	Primary Assembly	21623	na
scaffold_500_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000204.1	=	NW_021638180.1	Primary Assembly	49519	na
scaffold_505_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000205.1	=	NW_021638181.1	Primary Assembly	29063	na
scaffold_506_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000206.1	=	NW_021638182.1	Primary Assembly	46557	na
scaffold_508_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000207.1	=	NW_021638183.1	Primary Assembly	28634	na
scaffold_50_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000208.1	=	NW_021638184.1	Primary Assembly	34973	na
scaffold_511_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000209.1	=	NW_021638185.1	Primary Assembly	29074	na
scaffold_513_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000210.1	=	NW_021638186.1	Primary Assembly	27197	na
scaffold_51_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000211.1	=	NW_021638187.1	Primary Assembly	53436	na
scaffold_520_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000212.1	=	NW_021638188.1	Primary Assembly	36849	na
scaffold_522_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000213.1	=	NW_021638189.1	Primary Assembly	28671	na
scaffold_523_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000214.1	=	NW_021638190.1	Primary Assembly	22268	na
scaffold_527_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000215.1	=	NW_021638191.1	Primary Assembly	21579	na
scaffold_52_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000216.1	=	NW_021638192.1	Primary Assembly	35538	na
scaffold_532_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000217.1	=	NW_021638193.1	Primary Assembly	33855	na
scaffold_535_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000218.1	=	NW_021638194.1	Primary Assembly	47540	na
scaffold_539_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000219.1	=	NW_021638195.1	Primary Assembly	33819	na
scaffold_53_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000220.1	=	NW_021638196.1	Primary Assembly	46082	na
scaffold_542_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000221.1	=	NW_021638197.1	Primary Assembly	22756	na
scaffold_543_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000222.1	=	NW_021638198.1	Primary Assembly	47235	na
scaffold_548_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000223.1	=	NW_021638199.1	Primary Assembly	12133	na
scaffold_550_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000224.1	=	NW_021638200.1	Primary Assembly	25447	na
scaffold_555_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000225.1	=	NW_021638201.1	Primary Assembly	28020	na
scaffold_558_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000226.1	=	NW_021638202.1	Primary Assembly	31772	na
scaffold_561_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000227.1	=	NW_021638203.1	Primary Assembly	220726	na
scaffold_566_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000228.1	=	NW_021638204.1	Primary Assembly	50440	na
scaffold_572_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000229.1	=	NW_021638205.1	Primary Assembly	51862	na
scaffold_577_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000230.1	=	NW_021638206.1	Primary Assembly	27161	na
scaffold_578_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000231.1	=	NW_021638207.1	Primary Assembly	85309	na
scaffold_57_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000232.1	=	NW_021638208.1	Primary Assembly	22236	na
scaffold_580_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000233.1	=	NW_021638209.1	Primary Assembly	45838	na
scaffold_581_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000234.1	=	NW_021638210.1	Primary Assembly	43386	na
scaffold_582_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000235.1	=	NW_021638211.1	Primary Assembly	44022	na
scaffold_584_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000236.1	=	NW_021638212.1	Primary Assembly	33417	na
scaffold_593_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000237.1	=	NW_021638213.1	Primary Assembly	24808	na
scaffold_594_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000238.1	=	NW_021638214.1	Primary Assembly	28053	na
scaffold_596_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000239.1	=	NW_021638215.1	Primary Assembly	31455	na
scaffold_5_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000240.1	=	NW_021638216.1	Primary Assembly	33366	na
scaffold_601_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000241.1	=	NW_021638217.1	Primary Assembly	33745	na
scaffold_604_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000242.1	=	NW_021638218.1	Primary Assembly	56851	na
scaffold_605_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000243.1	=	NW_021638219.1	Primary Assembly	32263	na
scaffold_606_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000244.1	=	NW_021638220.1	Primary Assembly	30918	na
scaffold_608_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000245.1	=	NW_021638221.1	Primary Assembly	228657	na
scaffold_609_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000246.1	=	NW_021638222.1	Primary Assembly	37045	na
scaffold_612_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000247.1	=	NW_021638223.1	Primary Assembly	41262	na
scaffold_613_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000248.1	=	NW_021638224.1	Primary Assembly	55602	na
scaffold_615_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000249.1	=	NW_021638225.1	Primary Assembly	826105	na
scaffold_618_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000250.1	=	NW_021638226.1	Primary Assembly	27705	na
scaffold_61_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000251.1	=	NW_021638227.1	Primary Assembly	43735	na
scaffold_620_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000252.1	=	NW_021638228.1	Primary Assembly	35213	na
scaffold_621_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000253.1	=	NW_021638229.1	Primary Assembly	154653	na
scaffold_622_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000254.1	=	NW_021638230.1	Primary Assembly	109076	na
scaffold_624_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000255.1	=	NW_021638231.1	Primary Assembly	39797	na
scaffold_625_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000256.1	=	NW_021638232.1	Primary Assembly	32854	na
scaffold_628_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000257.1	=	NW_021638233.1	Primary Assembly	54187	na
scaffold_629_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000258.1	=	NW_021638234.1	Primary Assembly	21148	na
scaffold_631_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000259.1	=	NW_021638235.1	Primary Assembly	28798	na
scaffold_638_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000260.1	=	NW_021638236.1	Primary Assembly	29783	na
scaffold_641_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000261.1	=	NW_021638237.1	Primary Assembly	23931	na
scaffold_642_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000262.1	=	NW_021638238.1	Primary Assembly	26316	na
scaffold_646_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000263.1	=	NW_021638239.1	Primary Assembly	28507	na
scaffold_651_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000264.1	=	NW_021638240.1	Primary Assembly	21767	na
scaffold_654_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000265.1	=	NW_021638241.1	Primary Assembly	22394	na
scaffold_658_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000266.1	=	NW_021638242.1	Primary Assembly	419772	na
scaffold_65_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000267.1	=	NW_021638243.1	Primary Assembly	318822	na
scaffold_660_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000268.1	=	NW_021638244.1	Primary Assembly	25063	na
scaffold_666_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000269.1	=	NW_021638245.1	Primary Assembly	35645	na
scaffold_673_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000270.1	=	NW_021638246.1	Primary Assembly	30885	na
scaffold_675_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000271.1	=	NW_021638247.1	Primary Assembly	46700	na
scaffold_676_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000272.1	=	NW_021638248.1	Primary Assembly	31060	na
scaffold_677_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000273.1	=	NW_021638249.1	Primary Assembly	11224	na
scaffold_679_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000274.1	=	NW_021638250.1	Primary Assembly	29823	na
scaffold_67_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000275.1	=	NW_021638251.1	Primary Assembly	25660	na
scaffold_681_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000276.1	=	NW_021638252.1	Primary Assembly	25673	na
scaffold_682_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000277.1	=	NW_021638253.1	Primary Assembly	177670	na
scaffold_684_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000278.1	=	NW_021638254.1	Primary Assembly	171066	na
scaffold_685_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000279.1	=	NW_021638255.1	Primary Assembly	23768	na
scaffold_686_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000280.1	=	NW_021638256.1	Primary Assembly	20348	na
scaffold_687_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000281.1	=	NW_021638257.1	Primary Assembly	148102	na
scaffold_692_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000282.1	=	NW_021638258.1	Primary Assembly	23516	na
scaffold_694_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000283.1	=	NW_021638259.1	Primary Assembly	31012	na
scaffold_6_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000284.1	=	NW_021638260.1	Primary Assembly	25981	na
scaffold_701_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000285.1	=	NW_021638261.1	Primary Assembly	28021	na
scaffold_708_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000286.1	=	NW_021638262.1	Primary Assembly	20529	na
scaffold_709_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000287.1	=	NW_021638263.1	Primary Assembly	50895	na
scaffold_70_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000288.1	=	NW_021638264.1	Primary Assembly	40286	na
scaffold_711_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000289.1	=	NW_021638265.1	Primary Assembly	42276	na
scaffold_715_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000290.1	=	NW_021638266.1	Primary Assembly	23330	na
scaffold_73_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000291.1	=	NW_021638267.1	Primary Assembly	39379	na
scaffold_75_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000292.1	=	NW_021638268.1	Primary Assembly	39077	na
scaffold_77_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000293.1	=	NW_021638269.1	Primary Assembly	1066450	na
scaffold_79_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000294.1	=	NW_021638270.1	Primary Assembly	451795	na
scaffold_80_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000295.1	=	NW_021638271.1	Primary Assembly	2989663	na
scaffold_82_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000296.1	=	NW_021638272.1	Primary Assembly	1397492	na
scaffold_83_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000297.1	=	NW_021638273.1	Primary Assembly	39880	na
scaffold_86_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000298.1	=	NW_021638274.1	Primary Assembly	40916	na
scaffold_87_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000299.1	=	NW_021638275.1	Primary Assembly	36445	na
scaffold_88_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000300.1	=	NW_021638276.1	Primary Assembly	743092	na
scaffold_92_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000301.1	=	NW_021638277.1	Primary Assembly	32080	na
scaffold_93_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000302.1	=	NW_021638278.1	Primary Assembly	2111105	na
scaffold_97_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000303.1	=	NW_021638279.1	Primary Assembly	20805	na
scaffold_98_arrow_ctg1	unplaced-scaffold	na	na	RZJT01000304.1	=	NW_021638280.1	Primary Assembly	28551	na
MT	assembled-molecule	MT	Mitochondrion	na	<>	NC_000891.1	non-nuclear	17019	na
mOrnAna1_MT	assembled-molecule	MT	Mitochondrion	CM016609.1	<>	na	non-nuclear	16861	na
