# Assembly name:  Nana_v5
# Organism name:  Naja naja (Indian cobra)
# Isolate:  NN01
# Sex:  male
# Taxid:          35670
# BioSample:      SAMN11155092
# BioProject:     PRJNA527614
# Submitter:      Genentech Inc.,
# Date:           2019-12-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    SOZL01
# Assembly method: Canu v. v1.6
# Expected final version: yes
# Genome coverage: 60.0x
# Sequencing technology: Oxford Nanopore; PacBio RSII; PacBio Sequel; Illumina HiSeq; Bionano
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_009733165.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_009733555.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScVE01q_1412;HRSCAF=1612	unplaced-scaffold	na	na	SOZL01001404.1	<>	na	Primary Assembly	13518	na
ScVE01q_1413;HRSCAF=1613	unplaced-scaffold	na	na	SOZL01001405.1	<>	na	Primary Assembly	33676	na
ScVE01q_1414;HRSCAF=1614	unplaced-scaffold	na	na	SOZL01001406.1	<>	na	Primary Assembly	11919	na
ScVE01q_1415;HRSCAF=1615	unplaced-scaffold	na	na	SOZL01001407.1	<>	na	Primary Assembly	15250	na
ScVE01q_1416;HRSCAF=1616	unplaced-scaffold	na	na	SOZL01001408.1	<>	na	Primary Assembly	21393	na
ScVE01q_1417;HRSCAF=1617	unplaced-scaffold	na	na	SOZL01001409.1	<>	na	Primary Assembly	81352	na
ScVE01q_1418;HRSCAF=1618	unplaced-scaffold	na	na	SOZL01001410.1	<>	na	Primary Assembly	18551	na
ScVE01q_1419;HRSCAF=1619	unplaced-scaffold	na	na	SOZL01001411.1	<>	na	Primary Assembly	18928	na
ScVE01q_141;HRSCAF=190	unplaced-scaffold	na	na	SOZL01000139.1	<>	na	Primary Assembly	11289	na
ScVE01q_1420;HRSCAF=1621	unplaced-scaffold	na	na	SOZL01001412.1	<>	na	Primary Assembly	31569	na
ScVE01q_1421;HRSCAF=1622	unplaced-scaffold	na	na	SOZL01001413.1	<>	na	Primary Assembly	20223	na
ScVE01q_1422;HRSCAF=1623	unplaced-scaffold	na	na	SOZL01001414.1	<>	na	Primary Assembly	11287	na
ScVE01q_1423;HRSCAF=1624	unplaced-scaffold	na	na	SOZL01001415.1	<>	na	Primary Assembly	46059	na
ScVE01q_1424;HRSCAF=1626	unplaced-scaffold	na	na	SOZL01001416.1	<>	na	Primary Assembly	10512	na
ScVE01q_1425;HRSCAF=1627	unplaced-scaffold	na	na	SOZL01001417.1	<>	na	Primary Assembly	2977	na
ScVE01q_1426;HRSCAF=1628	unplaced-scaffold	na	na	SOZL01001418.1	<>	na	Primary Assembly	16428	na
ScVE01q_1427;HRSCAF=1629	unplaced-scaffold	na	na	SOZL01001419.1	<>	na	Primary Assembly	57608	na
ScVE01q_1428;HRSCAF=1630	unplaced-scaffold	na	na	SOZL01001420.1	<>	na	Primary Assembly	9778	na
ScVE01q_1429;HRSCAF=1631	unplaced-scaffold	na	na	SOZL01001421.1	<>	na	Primary Assembly	43242	na
ScVE01q_142;HRSCAF=191	unplaced-scaffold	na	na	SOZL01000140.1	<>	na	Primary Assembly	52326	na
ScVE01q_1430;HRSCAF=1632	unplaced-scaffold	na	na	SOZL01001422.1	<>	na	Primary Assembly	18303	na
ScVE01q_1431;HRSCAF=1633	unplaced-scaffold	na	na	SOZL01001423.1	<>	na	Primary Assembly	17692	na
ScVE01q_1432;HRSCAF=1634	unplaced-scaffold	na	na	SOZL01001424.1	<>	na	Primary Assembly	5875	na
ScVE01q_1433;HRSCAF=1635	unplaced-scaffold	na	na	SOZL01001425.1	<>	na	Primary Assembly	11891	na
ScVE01q_1434;HRSCAF=1637	unplaced-scaffold	na	na	SOZL01001426.1	<>	na	Primary Assembly	2536	na
ScVE01q_1435;HRSCAF=1638	unplaced-scaffold	na	na	SOZL01001427.1	<>	na	Primary Assembly	36998	na
ScVE01q_1436;HRSCAF=1639	unplaced-scaffold	na	na	SOZL01001428.1	<>	na	Primary Assembly	28038	na
ScVE01q_1437;HRSCAF=1641	unplaced-scaffold	na	na	SOZL01001429.1	<>	na	Primary Assembly	13621	na
ScVE01q_1438;HRSCAF=1642	unplaced-scaffold	na	na	SOZL01001430.1	<>	na	Primary Assembly	22028	na
ScVE01q_1439;HRSCAF=1643	unplaced-scaffold	na	na	SOZL01001431.1	<>	na	Primary Assembly	14402	na
ScVE01q_143;HRSCAF=192	unplaced-scaffold	na	na	SOZL01000141.1	<>	na	Primary Assembly	19876	na
ScVE01q_1440;HRSCAF=1644	unplaced-scaffold	na	na	SOZL01001432.1	<>	na	Primary Assembly	102804	na
ScVE01q_1441;HRSCAF=1645	unplaced-scaffold	na	na	SOZL01001433.1	<>	na	Primary Assembly	16368	na
ScVE01q_1442;HRSCAF=1646	unplaced-scaffold	na	na	SOZL01001434.1	<>	na	Primary Assembly	46304	na
ScVE01q_1443;HRSCAF=1647	unplaced-scaffold	na	na	SOZL01001435.1	<>	na	Primary Assembly	14051	na
ScVE01q_1444;HRSCAF=1648	unplaced-scaffold	na	na	SOZL01001436.1	<>	na	Primary Assembly	23421	na
ScVE01q_1445;HRSCAF=1649	unplaced-scaffold	na	na	SOZL01001437.1	<>	na	Primary Assembly	5044	na
ScVE01q_1446;HRSCAF=1650	unplaced-scaffold	na	na	SOZL01001438.1	<>	na	Primary Assembly	15971	na
ScVE01q_1448;HRSCAF=1653	unplaced-scaffold	na	na	SOZL01001439.1	<>	na	Primary Assembly	27234	na
ScVE01q_1449;HRSCAF=1654	unplaced-scaffold	na	na	SOZL01001440.1	<>	na	Primary Assembly	29068	na
ScVE01q_144;HRSCAF=193	unplaced-scaffold	na	na	SOZL01000142.1	<>	na	Primary Assembly	12135	na
ScVE01q_1450;HRSCAF=1655	unplaced-scaffold	na	na	SOZL01001441.1	<>	na	Primary Assembly	43730	na
ScVE01q_1451;HRSCAF=1656	unplaced-scaffold	na	na	SOZL01001442.1	<>	na	Primary Assembly	99454	na
ScVE01q_1452;HRSCAF=1657	unplaced-scaffold	na	na	SOZL01001443.1	<>	na	Primary Assembly	48470	na
ScVE01q_1453;HRSCAF=1659	unplaced-scaffold	na	na	SOZL01001444.1	<>	na	Primary Assembly	9486	na
ScVE01q_1454;HRSCAF=1660	unplaced-scaffold	na	na	SOZL01001445.1	<>	na	Primary Assembly	21825	na
ScVE01q_1455;HRSCAF=1661	unplaced-scaffold	na	na	SOZL01001446.1	<>	na	Primary Assembly	19899	na
ScVE01q_1456;HRSCAF=1662	unplaced-scaffold	na	na	SOZL01001447.1	<>	na	Primary Assembly	14303	na
ScVE01q_1457;HRSCAF=1663	unplaced-scaffold	na	na	SOZL01001448.1	<>	na	Primary Assembly	17142	na
ScVE01q_1458;HRSCAF=1664	unplaced-scaffold	na	na	SOZL01001449.1	<>	na	Primary Assembly	20483	na
ScVE01q_1459;HRSCAF=1665	unplaced-scaffold	na	na	SOZL01001450.1	<>	na	Primary Assembly	53327	na
ScVE01q_145;HRSCAF=194	unplaced-scaffold	na	na	SOZL01000143.1	<>	na	Primary Assembly	4125	na
ScVE01q_1460;HRSCAF=1666	unplaced-scaffold	na	na	SOZL01001451.1	<>	na	Primary Assembly	11473	na
ScVE01q_1461;HRSCAF=1667	unplaced-scaffold	na	na	SOZL01001452.1	<>	na	Primary Assembly	16701	na
ScVE01q_1462;HRSCAF=1668	unplaced-scaffold	na	na	SOZL01001453.1	<>	na	Primary Assembly	7941	na
ScVE01q_1463;HRSCAF=1669	unplaced-scaffold	na	na	SOZL01001454.1	<>	na	Primary Assembly	4074	na
ScVE01q_1466;HRSCAF=1672	unplaced-scaffold	na	na	SOZL01001456.1	<>	na	Primary Assembly	2699	na
ScVE01q_1467;HRSCAF=1673	unplaced-scaffold	na	na	SOZL01001457.1	<>	na	Primary Assembly	59202	na
ScVE01q_1468;HRSCAF=1674	unplaced-scaffold	na	na	SOZL01001458.1	<>	na	Primary Assembly	12262	na
ScVE01q_1469;HRSCAF=1675	unplaced-scaffold	na	na	SOZL01001459.1	<>	na	Primary Assembly	14724	na
ScVE01q_146;HRSCAF=195	unplaced-scaffold	na	na	SOZL01000144.1	<>	na	Primary Assembly	33174	na
ScVE01q_1470;HRSCAF=1676	unplaced-scaffold	na	na	SOZL01001460.1	<>	na	Primary Assembly	10193	na
ScVE01q_1471;HRSCAF=1677	unplaced-scaffold	na	na	SOZL01001461.1	<>	na	Primary Assembly	23306	na
ScVE01q_1472;HRSCAF=1678	unplaced-scaffold	na	na	SOZL01001462.1	<>	na	Primary Assembly	26565	na
ScVE01q_1473;HRSCAF=1679	unplaced-scaffold	na	na	SOZL01001463.1	<>	na	Primary Assembly	9840	na
ScVE01q_1474;HRSCAF=1680	unplaced-scaffold	na	na	SOZL01001464.1	<>	na	Primary Assembly	21966	na
ScVE01q_1475;HRSCAF=1681	unplaced-scaffold	na	na	SOZL01001465.1	<>	na	Primary Assembly	14075	na
ScVE01q_1476;HRSCAF=1683	unplaced-scaffold	na	na	SOZL01001466.1	<>	na	Primary Assembly	17000	na
ScVE01q_1477;HRSCAF=1684	unplaced-scaffold	na	na	SOZL01001467.1	<>	na	Primary Assembly	53186	na
ScVE01q_1478;HRSCAF=1685	unplaced-scaffold	na	na	SOZL01001468.1	<>	na	Primary Assembly	34701	na
ScVE01q_1479;HRSCAF=1686	unplaced-scaffold	na	na	SOZL01001469.1	<>	na	Primary Assembly	7260	na
ScVE01q_147;HRSCAF=196	unplaced-scaffold	na	na	SOZL01000145.1	<>	na	Primary Assembly	24837	na
ScVE01q_1480;HRSCAF=1688	unplaced-scaffold	na	na	SOZL01001470.1	<>	na	Primary Assembly	10657	na
ScVE01q_1481;HRSCAF=1690	unplaced-scaffold	na	na	SOZL01001471.1	<>	na	Primary Assembly	49425	na
ScVE01q_1482;HRSCAF=1691	unplaced-scaffold	na	na	SOZL01001472.1	<>	na	Primary Assembly	51132	na
ScVE01q_1483;HRSCAF=1692	unplaced-scaffold	na	na	SOZL01001473.1	<>	na	Primary Assembly	27362	na
ScVE01q_1484;HRSCAF=1693	unplaced-scaffold	na	na	SOZL01001474.1	<>	na	Primary Assembly	130561	na
ScVE01q_1485;HRSCAF=1695	unplaced-scaffold	na	na	SOZL01001475.1	<>	na	Primary Assembly	48189	na
ScVE01q_1486;HRSCAF=1696	unplaced-scaffold	na	na	SOZL01001476.1	<>	na	Primary Assembly	30651	na
ScVE01q_1488;HRSCAF=1698	unplaced-scaffold	na	na	SOZL01001477.1	<>	na	Primary Assembly	20934	na
ScVE01q_1489;HRSCAF=1699	unplaced-scaffold	na	na	SOZL01001478.1	<>	na	Primary Assembly	102293	na
ScVE01q_148;HRSCAF=197	unplaced-scaffold	na	na	SOZL01000146.1	<>	na	Primary Assembly	1878	na
ScVE01q_1490;HRSCAF=1701	unplaced-scaffold	na	na	SOZL01001479.1	<>	na	Primary Assembly	50489	na
ScVE01q_1491;HRSCAF=1702	unplaced-scaffold	na	na	SOZL01001480.1	<>	na	Primary Assembly	10218	na
ScVE01q_1492;HRSCAF=1703	unplaced-scaffold	na	na	SOZL01001481.1	<>	na	Primary Assembly	10378	na
ScVE01q_1493;HRSCAF=1704	unplaced-scaffold	na	na	SOZL01001482.1	<>	na	Primary Assembly	6410	na
ScVE01q_1494;HRSCAF=1705	unplaced-scaffold	na	na	SOZL01001483.1	<>	na	Primary Assembly	126195	na
ScVE01q_1495;HRSCAF=1706	unplaced-scaffold	na	na	SOZL01001484.1	<>	na	Primary Assembly	14806	na
ScVE01q_1496;HRSCAF=1707	unplaced-scaffold	na	na	SOZL01001485.1	<>	na	Primary Assembly	28987	na
ScVE01q_1497;HRSCAF=1709	unplaced-scaffold	na	na	SOZL01001486.1	<>	na	Primary Assembly	13296	na
ScVE01q_1498;HRSCAF=1710	unplaced-scaffold	na	na	SOZL01001487.1	<>	na	Primary Assembly	34407	na
ScVE01q_1499;HRSCAF=1711	unplaced-scaffold	na	na	SOZL01001488.1	<>	na	Primary Assembly	23743	na
ScVE01q_149;HRSCAF=198	unplaced-scaffold	na	na	SOZL01000147.1	<>	na	Primary Assembly	9223	na
ScVE01q_14;HRSCAF=41	unplaced-scaffold	na	na	SOZL01000014.1	<>	na	Primary Assembly	802355	na
ScVE01q_1500;HRSCAF=1712	unplaced-scaffold	na	na	SOZL01001489.1	<>	na	Primary Assembly	47484	na
ScVE01q_1501;HRSCAF=1713	unplaced-scaffold	na	na	SOZL01001490.1	<>	na	Primary Assembly	17417	na
ScVE01q_1503;HRSCAF=1716	unplaced-scaffold	na	na	SOZL01001491.1	<>	na	Primary Assembly	6830	na
ScVE01q_1504;HRSCAF=1717	unplaced-scaffold	na	na	SOZL01001492.1	<>	na	Primary Assembly	24946	na
ScVE01q_1505;HRSCAF=1719	unplaced-scaffold	na	na	SOZL01001493.1	<>	na	Primary Assembly	25087	na
ScVE01q_1506;HRSCAF=1720	unplaced-scaffold	na	na	SOZL01001494.1	<>	na	Primary Assembly	11695	na
ScVE01q_1507;HRSCAF=1721	unplaced-scaffold	na	na	SOZL01001495.1	<>	na	Primary Assembly	64268	na
ScVE01q_1508;HRSCAF=1722	unplaced-scaffold	na	na	SOZL01001496.1	<>	na	Primary Assembly	19032	na
ScVE01q_1509;HRSCAF=1723	unplaced-scaffold	na	na	SOZL01001497.1	<>	na	Primary Assembly	17899	na
ScVE01q_150;HRSCAF=199	unplaced-scaffold	na	na	SOZL01000148.1	<>	na	Primary Assembly	11885	na
ScVE01q_1510;HRSCAF=1724	unplaced-scaffold	na	na	SOZL01001498.1	<>	na	Primary Assembly	8915	na
ScVE01q_1511;HRSCAF=1725	unplaced-scaffold	na	na	SOZL01001499.1	<>	na	Primary Assembly	28192	na
ScVE01q_1512;HRSCAF=1726	unplaced-scaffold	na	na	SOZL01001500.1	<>	na	Primary Assembly	34542	na
ScVE01q_1513;HRSCAF=1727	unplaced-scaffold	na	na	SOZL01001501.1	<>	na	Primary Assembly	69191	na
ScVE01q_1514;HRSCAF=1728	unplaced-scaffold	na	na	SOZL01001502.1	<>	na	Primary Assembly	8898	na
ScVE01q_1515;HRSCAF=1729	unplaced-scaffold	na	na	SOZL01001503.1	<>	na	Primary Assembly	9260	na
ScVE01q_1516;HRSCAF=1730	unplaced-scaffold	na	na	SOZL01001504.1	<>	na	Primary Assembly	13447	na
ScVE01q_1517;HRSCAF=1731	unplaced-scaffold	na	na	SOZL01001505.1	<>	na	Primary Assembly	19194	na
ScVE01q_1518;HRSCAF=1732	unplaced-scaffold	na	na	SOZL01001506.1	<>	na	Primary Assembly	169089	na
ScVE01q_1519;HRSCAF=1733	unplaced-scaffold	na	na	SOZL01001507.1	<>	na	Primary Assembly	19376	na
ScVE01q_151;HRSCAF=200	unplaced-scaffold	na	na	SOZL01000149.1	<>	na	Primary Assembly	6653	na
ScVE01q_1520;HRSCAF=1735	unplaced-scaffold	na	na	SOZL01001508.1	<>	na	Primary Assembly	16313	na
ScVE01q_1521;HRSCAF=1737	unplaced-scaffold	na	na	SOZL01001509.1	<>	na	Primary Assembly	69718	na
ScVE01q_1522;HRSCAF=1738	unplaced-scaffold	na	na	SOZL01001510.1	<>	na	Primary Assembly	17025	na
ScVE01q_1523;HRSCAF=1739	unplaced-scaffold	na	na	SOZL01001511.1	<>	na	Primary Assembly	19841	na
ScVE01q_1524;HRSCAF=1741	unplaced-scaffold	na	na	SOZL01001512.1	<>	na	Primary Assembly	60662	na
ScVE01q_1525;HRSCAF=1742	unplaced-scaffold	na	na	SOZL01001513.1	<>	na	Primary Assembly	299603	na
ScVE01q_1526;HRSCAF=1743	unplaced-scaffold	na	na	SOZL01001514.1	<>	na	Primary Assembly	18845	na
ScVE01q_1527;HRSCAF=1744	unplaced-scaffold	na	na	SOZL01001515.1	<>	na	Primary Assembly	17662	na
ScVE01q_1528;HRSCAF=1745	unplaced-scaffold	na	na	SOZL01001516.1	<>	na	Primary Assembly	21304	na
ScVE01q_1529;HRSCAF=1746	unplaced-scaffold	na	na	SOZL01001517.1	<>	na	Primary Assembly	9761	na
ScVE01q_152;HRSCAF=201	unplaced-scaffold	na	na	SOZL01000150.1	<>	na	Primary Assembly	5479	na
ScVE01q_1531;HRSCAF=1750	unplaced-scaffold	na	na	SOZL01001518.1	<>	na	Primary Assembly	17174	na
ScVE01q_1532;HRSCAF=1751	unplaced-scaffold	na	na	SOZL01001519.1	<>	na	Primary Assembly	360980	na
ScVE01q_1533;HRSCAF=1752	unplaced-scaffold	na	na	SOZL01001520.1	<>	na	Primary Assembly	12413	na
ScVE01q_1534;HRSCAF=1753	unplaced-scaffold	na	na	SOZL01001521.1	<>	na	Primary Assembly	44541	na
ScVE01q_1535;HRSCAF=1754	unplaced-scaffold	na	na	SOZL01001522.1	<>	na	Primary Assembly	19836	na
ScVE01q_1536;HRSCAF=1755	unplaced-scaffold	na	na	SOZL01001523.1	<>	na	Primary Assembly	25434	na
ScVE01q_1537;HRSCAF=1756	unplaced-scaffold	na	na	SOZL01001524.1	<>	na	Primary Assembly	20551	na
ScVE01q_1538;HRSCAF=1757	unplaced-scaffold	na	na	SOZL01001525.1	<>	na	Primary Assembly	71246	na
ScVE01q_153;HRSCAF=202	unplaced-scaffold	na	na	SOZL01000151.1	<>	na	Primary Assembly	37542	na
ScVE01q_1540;HRSCAF=1759	unplaced-scaffold	na	na	SOZL01001527.1	<>	na	Primary Assembly	19708	na
ScVE01q_1541;HRSCAF=1760	unplaced-scaffold	na	na	SOZL01001528.1	<>	na	Primary Assembly	17305	na
ScVE01q_1542;HRSCAF=1761	unplaced-scaffold	na	na	SOZL01001529.1	<>	na	Primary Assembly	10432	na
ScVE01q_1543;HRSCAF=1762	unplaced-scaffold	na	na	SOZL01001530.1	<>	na	Primary Assembly	27267	na
ScVE01q_1544;HRSCAF=1763	unplaced-scaffold	na	na	SOZL01001531.1	<>	na	Primary Assembly	11811	na
ScVE01q_1545;HRSCAF=1764	unplaced-scaffold	na	na	SOZL01001532.1	<>	na	Primary Assembly	12046	na
ScVE01q_1546;HRSCAF=1766	unplaced-scaffold	na	na	SOZL01001533.1	<>	na	Primary Assembly	7649	na
ScVE01q_1547;HRSCAF=1768	unplaced-scaffold	na	na	SOZL01001534.1	<>	na	Primary Assembly	23990	na
ScVE01q_1548;HRSCAF=1770	unplaced-scaffold	na	na	SOZL01001535.1	<>	na	Primary Assembly	25210	na
ScVE01q_1549;HRSCAF=1772	unplaced-scaffold	na	na	SOZL01001536.1	<>	na	Primary Assembly	2220	na
ScVE01q_154;HRSCAF=203	unplaced-scaffold	na	na	SOZL01000152.1	<>	na	Primary Assembly	1897	na
ScVE01q_1550;HRSCAF=1773	unplaced-scaffold	na	na	SOZL01001537.1	<>	na	Primary Assembly	10796	na
ScVE01q_1551;HRSCAF=1774	unplaced-scaffold	na	na	SOZL01001538.1	<>	na	Primary Assembly	21819	na
ScVE01q_1552;HRSCAF=1775	unplaced-scaffold	na	na	SOZL01001539.1	<>	na	Primary Assembly	47758	na
ScVE01q_1553;HRSCAF=1776	unplaced-scaffold	na	na	SOZL01001540.1	<>	na	Primary Assembly	11757	na
ScVE01q_1554;HRSCAF=1777	unplaced-scaffold	na	na	SOZL01001541.1	<>	na	Primary Assembly	174506	na
ScVE01q_1555;HRSCAF=1778	unplaced-scaffold	na	na	SOZL01001542.1	<>	na	Primary Assembly	9131	na
ScVE01q_1556;HRSCAF=1780	unplaced-scaffold	na	na	SOZL01001543.1	<>	na	Primary Assembly	13163	na
ScVE01q_1557;HRSCAF=1781	unplaced-scaffold	na	na	SOZL01001544.1	<>	na	Primary Assembly	55692	na
ScVE01q_1558;HRSCAF=1783	unplaced-scaffold	na	na	SOZL01001545.1	<>	na	Primary Assembly	57565	na
ScVE01q_1559;HRSCAF=1785	unplaced-scaffold	na	na	SOZL01001546.1	<>	na	Primary Assembly	11355	na
ScVE01q_155;HRSCAF=205	unplaced-scaffold	na	na	SOZL01000153.1	<>	na	Primary Assembly	17428	na
ScVE01q_1560;HRSCAF=1786	unplaced-scaffold	na	na	SOZL01001547.1	<>	na	Primary Assembly	67206	na
ScVE01q_1561;HRSCAF=1787	unplaced-scaffold	na	na	SOZL01001548.1	<>	na	Primary Assembly	17351	na
ScVE01q_1562;HRSCAF=1788	unplaced-scaffold	na	na	SOZL01001549.1	<>	na	Primary Assembly	11004	na
ScVE01q_1563;HRSCAF=1789	unplaced-scaffold	na	na	SOZL01001550.1	<>	na	Primary Assembly	24391	na
ScVE01q_1564;HRSCAF=1790	unplaced-scaffold	na	na	SOZL01001551.1	<>	na	Primary Assembly	124262	na
ScVE01q_1565;HRSCAF=1791	unplaced-scaffold	na	na	SOZL01001552.1	<>	na	Primary Assembly	15825	na
ScVE01q_1566;HRSCAF=1792	unplaced-scaffold	na	na	SOZL01001553.1	<>	na	Primary Assembly	7802	na
ScVE01q_1567;HRSCAF=1793	unplaced-scaffold	na	na	SOZL01001554.1	<>	na	Primary Assembly	19955	na
ScVE01q_1568;HRSCAF=1794	unplaced-scaffold	na	na	SOZL01001555.1	<>	na	Primary Assembly	9485	na
ScVE01q_1569;HRSCAF=1795	unplaced-scaffold	na	na	SOZL01001556.1	<>	na	Primary Assembly	35369	na
ScVE01q_156;HRSCAF=206	unplaced-scaffold	na	na	SOZL01000154.1	<>	na	Primary Assembly	78769	na
ScVE01q_1570;HRSCAF=1796	unplaced-scaffold	na	na	SOZL01001557.1	<>	na	Primary Assembly	10505	na
ScVE01q_1571;HRSCAF=1797	unplaced-scaffold	na	na	SOZL01001558.1	<>	na	Primary Assembly	8352	na
ScVE01q_1572;HRSCAF=1799	unplaced-scaffold	na	na	SOZL01001559.1	<>	na	Primary Assembly	44125	na
ScVE01q_1573;HRSCAF=1800	unplaced-scaffold	na	na	SOZL01001560.1	<>	na	Primary Assembly	196160	na
ScVE01q_1574;HRSCAF=1802	unplaced-scaffold	na	na	SOZL01001561.1	<>	na	Primary Assembly	20513	na
ScVE01q_1575;HRSCAF=1805	unplaced-scaffold	na	na	SOZL01001562.1	<>	na	Primary Assembly	18940	na
ScVE01q_1576;HRSCAF=1806	unplaced-scaffold	na	na	SOZL01001563.1	<>	na	Primary Assembly	19941	na
ScVE01q_1577;HRSCAF=1807	unplaced-scaffold	na	na	SOZL01001564.1	<>	na	Primary Assembly	16822	na
ScVE01q_1578;HRSCAF=1808	unplaced-scaffold	na	na	SOZL01001565.1	<>	na	Primary Assembly	33096	na
ScVE01q_1579;HRSCAF=1809	unplaced-scaffold	na	na	SOZL01001566.1	<>	na	Primary Assembly	24861	na
ScVE01q_157;HRSCAF=207	unplaced-scaffold	na	na	SOZL01000155.1	<>	na	Primary Assembly	35401	na
ScVE01q_1580;HRSCAF=1811	unplaced-scaffold	na	na	SOZL01001567.1	<>	na	Primary Assembly	1429	na
ScVE01q_1581;HRSCAF=1812	unplaced-scaffold	na	na	SOZL01001568.1	<>	na	Primary Assembly	83456	na
ScVE01q_1582;HRSCAF=1813	unplaced-scaffold	na	na	SOZL01001569.1	<>	na	Primary Assembly	37614	na
ScVE01q_1583;HRSCAF=1814	unplaced-scaffold	na	na	SOZL01001570.1	<>	na	Primary Assembly	874	na
ScVE01q_1584;HRSCAF=1815	unplaced-scaffold	na	na	SOZL01001571.1	<>	na	Primary Assembly	40159	na
ScVE01q_1585;HRSCAF=1816	unplaced-scaffold	na	na	SOZL01001572.1	<>	na	Primary Assembly	29947	na
ScVE01q_1586;HRSCAF=1817	unplaced-scaffold	na	na	SOZL01001573.1	<>	na	Primary Assembly	72759	na
ScVE01q_1587;HRSCAF=1818	unplaced-scaffold	na	na	SOZL01001574.1	<>	na	Primary Assembly	11926	na
ScVE01q_1588;HRSCAF=1819	unplaced-scaffold	na	na	SOZL01001575.1	<>	na	Primary Assembly	41972	na
ScVE01q_1589;HRSCAF=1820	unplaced-scaffold	na	na	SOZL01001576.1	<>	na	Primary Assembly	12571	na
ScVE01q_158;HRSCAF=208	unplaced-scaffold	na	na	SOZL01000156.1	<>	na	Primary Assembly	7282	na
ScVE01q_1590;HRSCAF=1821	unplaced-scaffold	na	na	SOZL01001577.1	<>	na	Primary Assembly	14741	na
ScVE01q_1591;HRSCAF=1822	unplaced-scaffold	na	na	SOZL01001578.1	<>	na	Primary Assembly	100346	na
ScVE01q_1592;HRSCAF=1823	unplaced-scaffold	na	na	SOZL01001579.1	<>	na	Primary Assembly	52609	na
ScVE01q_1593;HRSCAF=1824	unplaced-scaffold	na	na	SOZL01001580.1	<>	na	Primary Assembly	46446	na
ScVE01q_1594;HRSCAF=1825	unplaced-scaffold	na	na	SOZL01001581.1	<>	na	Primary Assembly	16642	na
ScVE01q_1595;HRSCAF=1826	unplaced-scaffold	na	na	SOZL01001582.1	<>	na	Primary Assembly	116651	na
ScVE01q_1596;HRSCAF=1827	unplaced-scaffold	na	na	SOZL01001583.1	<>	na	Primary Assembly	43758	na
ScVE01q_1597;HRSCAF=1829	unplaced-scaffold	na	na	SOZL01001584.1	<>	na	Primary Assembly	1888	na
ScVE01q_1598;HRSCAF=1830	unplaced-scaffold	na	na	SOZL01001585.1	<>	na	Primary Assembly	37492	na
ScVE01q_1599;HRSCAF=1831	unplaced-scaffold	na	na	SOZL01001586.1	<>	na	Primary Assembly	1882	na
ScVE01q_159;HRSCAF=209	unplaced-scaffold	na	na	SOZL01000157.1	<>	na	Primary Assembly	21958	na
ScVE01q_15;HRSCAF=43	unplaced-scaffold	na	na	SOZL01000015.1	<>	na	Primary Assembly	535054	na
ScVE01q_1600;HRSCAF=1832	unplaced-scaffold	na	na	SOZL01001587.1	<>	na	Primary Assembly	60009	na
ScVE01q_1601;HRSCAF=1833	unplaced-scaffold	na	na	SOZL01001588.1	<>	na	Primary Assembly	42363	na
ScVE01q_1602;HRSCAF=1834	unplaced-scaffold	na	na	SOZL01001589.1	<>	na	Primary Assembly	5369	na
ScVE01q_1603;HRSCAF=1835	unplaced-scaffold	na	na	SOZL01001590.1	<>	na	Primary Assembly	4716	na
ScVE01q_1604;HRSCAF=1836	unplaced-scaffold	na	na	SOZL01001591.1	<>	na	Primary Assembly	33578	na
ScVE01q_1605;HRSCAF=1837	unplaced-scaffold	na	na	SOZL01001592.1	<>	na	Primary Assembly	24788	na
ScVE01q_1606;HRSCAF=1838	unplaced-scaffold	na	na	SOZL01001593.1	<>	na	Primary Assembly	87519	na
ScVE01q_1607;HRSCAF=1839	unplaced-scaffold	na	na	SOZL01001594.1	<>	na	Primary Assembly	62424	na
ScVE01q_1608;HRSCAF=1840	unplaced-scaffold	na	na	SOZL01001595.1	<>	na	Primary Assembly	13007	na
ScVE01q_1609;HRSCAF=1841	unplaced-scaffold	na	na	SOZL01001596.1	<>	na	Primary Assembly	17423	na
ScVE01q_160;HRSCAF=210	unplaced-scaffold	na	na	SOZL01000158.1	<>	na	Primary Assembly	10755	na
ScVE01q_1610;HRSCAF=1842	unplaced-scaffold	na	na	SOZL01001597.1	<>	na	Primary Assembly	11145	na
ScVE01q_1611;HRSCAF=1843	unplaced-scaffold	na	na	SOZL01001598.1	<>	na	Primary Assembly	43853	na
ScVE01q_1612;HRSCAF=1845	unplaced-scaffold	na	na	SOZL01001599.1	<>	na	Primary Assembly	18815	na
ScVE01q_1613;HRSCAF=1847	unplaced-scaffold	na	na	SOZL01001600.1	<>	na	Primary Assembly	31755	na
