# Assembly name:  LU_Pmuni_1.1
# Organism name:  Podarcis muralis nigriventris (Common wall lizard)
# Isolate:  SMA-M2-Green
# Sex:  male
# Taxid:          1534827
# BioSample:      SAMN16078633
# BioProject:     PRJNA662234
# Submitter:      Lund University
# Date:           2020-09-23
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACVSS01
# Assembly method: Wtdbg2 v. April-2020
# Expected final version: yes
# Genome coverage: 90.0x
# Sequencing technology: Oxford Nanopore PromethION
# GenBank assembly accession: GCA_014706415.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_014706485.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ctg15_segment0_subseq_21229132:21349133_obj	unplaced-scaffold	na	na	JACVSS010002991.1	<>	na	Primary Assembly	120002	na
ctg1600_segment0_obj	unplaced-scaffold	na	na	JACVSS010002934.1	<>	na	Primary Assembly	2209	na
ctg1600_segment1_obj	unplaced-scaffold	na	na	JACVSS010003264.1	<>	na	Primary Assembly	18762	na
ctg1601_segment0_obj	unplaced-scaffold	na	na	JACVSS010002786.1	<>	na	Primary Assembly	20328	na
ctg1604_segment0_obj	unplaced-scaffold	na	na	JACVSS010003428.1	<>	na	Primary Assembly	2038	na
ctg1604_segment1_obj	unplaced-scaffold	na	na	JACVSS010000126.1	<>	na	Primary Assembly	4790	na
ctg1605_segment0_obj	unplaced-scaffold	na	na	JACVSS010001075.1	<>	na	Primary Assembly	13691	na
ctg1606_segment0_obj	unplaced-scaffold	na	na	JACVSS010002106.1	<>	na	Primary Assembly	20803	na
ctg1607_segment0_obj	unplaced-scaffold	na	na	JACVSS010003054.1	<>	na	Primary Assembly	21079	na
ctg1608_segment0_obj	unplaced-scaffold	na	na	JACVSS010001635.1	<>	na	Primary Assembly	17736	na
ctg1609_segment0_obj	unplaced-scaffold	na	na	JACVSS010002295.1	<>	na	Primary Assembly	468	na
ctg160_segment0_subseq_1235813:1316049_obj	unplaced-scaffold	na	na	JACVSS010000289.1	<>	na	Primary Assembly	80237	na
ctg160_segment0_subseq_1:999019_obj	unplaced-scaffold	na	na	JACVSS010002173.1	<>	na	Primary Assembly	999019	na
ctg1610_segment0_obj	unplaced-scaffold	na	na	JACVSS010000802.1	<>	na	Primary Assembly	22527	na
ctg1611_segment0_obj	unplaced-scaffold	na	na	JACVSS010003139.1	<>	na	Primary Assembly	21030	na
ctg1614_segment0_obj	unplaced-scaffold	na	na	JACVSS010002406.1	<>	na	Primary Assembly	22135	na
ctg1615_segment0_obj	unplaced-scaffold	na	na	JACVSS010003198.1	<>	na	Primary Assembly	22675	na
ctg1616_segment0_obj	unplaced-scaffold	na	na	JACVSS010002465.1	<>	na	Primary Assembly	20859	na
ctg1617_segment0_obj	unplaced-scaffold	na	na	JACVSS010002012.1	<>	na	Primary Assembly	14808	na
ctg161_segment0_subseq_1:226862_obj	unplaced-scaffold	na	na	JACVSS010000136.1	<>	na	Primary Assembly	226862	na
ctg1620_segment0_obj	unplaced-scaffold	na	na	JACVSS010000534.1	<>	na	Primary Assembly	10987	na
ctg1620_segment1_obj	unplaced-scaffold	na	na	JACVSS010002681.1	<>	na	Primary Assembly	298	na
ctg1621_segment0_obj	unplaced-scaffold	na	na	JACVSS010002428.1	<>	na	Primary Assembly	12199	na
ctg1623_segment0_obj	unplaced-scaffold	na	na	JACVSS010001018.1	<>	na	Primary Assembly	21684	na
ctg1624_segment0_obj	unplaced-scaffold	na	na	JACVSS010003256.1	<>	na	Primary Assembly	49185	na
ctg1625_segment0_obj	unplaced-scaffold	na	na	JACVSS010000761.1	<>	na	Primary Assembly	352	na
ctg1625_segment1_obj	unplaced-scaffold	na	na	JACVSS010000142.1	<>	na	Primary Assembly	18591	na
ctg1627_segment0_obj	unplaced-scaffold	na	na	JACVSS010001068.1	<>	na	Primary Assembly	22800	na
ctg1628_segment0_obj	unplaced-scaffold	na	na	JACVSS010002077.1	<>	na	Primary Assembly	21206	na
ctg1629_segment0_obj	unplaced-scaffold	na	na	JACVSS010003118.1	<>	na	Primary Assembly	18182	na
ctg162_segment0_obj	unplaced-scaffold	na	na	JACVSS010000833.1	<>	na	Primary Assembly	702746	na
ctg1630_segment0_obj	unplaced-scaffold	na	na	JACVSS010003228.1	<>	na	Primary Assembly	21961	na
ctg1631_segment0_obj	unplaced-scaffold	na	na	JACVSS010000741.1	<>	na	Primary Assembly	26067	na
ctg1632_segment0_obj	unplaced-scaffold	na	na	JACVSS010001685.1	<>	na	Primary Assembly	13958	na
ctg1633_segment0_obj	unplaced-scaffold	na	na	JACVSS010003290.1	<>	na	Primary Assembly	10420	na
ctg1634_segment0_obj	unplaced-scaffold	na	na	JACVSS010002953.1	<>	na	Primary Assembly	1176	na
ctg1635_segment0_obj	unplaced-scaffold	na	na	JACVSS010002801.1	<>	na	Primary Assembly	44233	na
ctg1636_segment0_obj	unplaced-scaffold	na	na	JACVSS010001629.1	<>	na	Primary Assembly	21274	na
ctg1637_segment0_obj	unplaced-scaffold	na	na	JACVSS010002328.1	<>	na	Primary Assembly	15367	na
ctg1639_segment0_obj	unplaced-scaffold	na	na	JACVSS010003317.1	<>	na	Primary Assembly	16570	na
ctg163_segment0_subseq_1:64411_obj	unplaced-scaffold	na	na	JACVSS010002073.1	<>	na	Primary Assembly	64411	na
ctg163_segment0_subseq_866127:1144301_obj	unplaced-scaffold	na	na	JACVSS010002798.1	<>	na	Primary Assembly	278175	na
ctg1640_segment0_obj	unplaced-scaffold	na	na	JACVSS010001373.1	<>	na	Primary Assembly	21498	na
ctg1641_segment0_obj	unplaced-scaffold	na	na	JACVSS010001905.1	<>	na	Primary Assembly	30985	na
ctg1642_segment0_obj	unplaced-scaffold	na	na	JACVSS010002891.1	<>	na	Primary Assembly	21384	na
ctg1643_segment0_obj	unplaced-scaffold	na	na	JACVSS010003415.1	<>	na	Primary Assembly	21089	na
ctg1644_segment0_obj	unplaced-scaffold	na	na	JACVSS010002424.1	<>	na	Primary Assembly	21518	na
ctg1645_segment0_obj	unplaced-scaffold	na	na	JACVSS010002009.1	<>	na	Primary Assembly	21732	na
ctg1647_segment0_obj	unplaced-scaffold	na	na	JACVSS010000922.1	<>	na	Primary Assembly	19340	na
ctg1649_segment0_obj	unplaced-scaffold	na	na	JACVSS010000349.1	<>	na	Primary Assembly	5151	na
ctg1649_segment1_obj	unplaced-scaffold	na	na	JACVSS010002834.1	<>	na	Primary Assembly	9439	na
ctg1649_segment2_obj	unplaced-scaffold	na	na	JACVSS010000478.1	<>	na	Primary Assembly	343	na
ctg164_segment0_subseq_1:108092_obj	unplaced-scaffold	na	na	JACVSS010000406.1	<>	na	Primary Assembly	108092	na
ctg1650_segment0_obj	unplaced-scaffold	na	na	JACVSS010002413.1	<>	na	Primary Assembly	248	na
ctg1650_segment1_obj	unplaced-scaffold	na	na	JACVSS010001209.1	<>	na	Primary Assembly	8639	na
ctg1651_segment0_obj	unplaced-scaffold	na	na	JACVSS010001542.1	<>	na	Primary Assembly	20745	na
ctg1652_segment0_obj	unplaced-scaffold	na	na	JACVSS010002528.1	<>	na	Primary Assembly	21174	na
ctg1653_segment0_obj	unplaced-scaffold	na	na	JACVSS010001039.1	<>	na	Primary Assembly	550	na
ctg1653_segment1_obj	unplaced-scaffold	na	na	JACVSS010002035.1	<>	na	Primary Assembly	2505	na
ctg1653_segment2_obj	unplaced-scaffold	na	na	JACVSS010003292.1	<>	na	Primary Assembly	2264	na
ctg1654_segment0_obj	unplaced-scaffold	na	na	JACVSS010000318.1	<>	na	Primary Assembly	21191	na
ctg1655_segment0_obj	unplaced-scaffold	na	na	JACVSS010000619.1	<>	na	Primary Assembly	19152	na
ctg1656_segment0_obj	unplaced-scaffold	na	na	JACVSS010001571.1	<>	na	Primary Assembly	21053	na
ctg1657_segment0_obj	unplaced-scaffold	na	na	JACVSS010002783.1	<>	na	Primary Assembly	19406	na
ctg1658_segment0_obj	unplaced-scaffold	na	na	JACVSS010003372.1	<>	na	Primary Assembly	21735	na
ctg1659_segment0_obj	unplaced-scaffold	na	na	JACVSS010002357.1	<>	na	Primary Assembly	21104	na
ctg165_segment0_subseq_1:28389_obj	unplaced-scaffold	na	na	JACVSS010002683.1	<>	na	Primary Assembly	28389	na
ctg165_segment0_subseq_295275:314503_obj	unplaced-scaffold	na	na	JACVSS010000896.1	<>	na	Primary Assembly	19229	na
ctg165_segment0_subseq_58821:295274_obj	unplaced-scaffold	na	na	JACVSS010000659.1	<>	na	Primary Assembly	236454	na
ctg1660_segment0_obj	unplaced-scaffold	na	na	JACVSS010000521.1	<>	na	Primary Assembly	20845	na
ctg1661_segment0_obj	unplaced-scaffold	na	na	JACVSS010002739.1	<>	na	Primary Assembly	21276	na
ctg1662_segment0_obj	unplaced-scaffold	na	na	JACVSS010002003.1	<>	na	Primary Assembly	21378	na
ctg1663_segment0_obj	unplaced-scaffold	na	na	JACVSS010001610.1	<>	na	Primary Assembly	20349	na
ctg1664_segment1_obj	unplaced-scaffold	na	na	JACVSS010001189.1	<>	na	Primary Assembly	246	na
ctg1665_segment0_obj	unplaced-scaffold	na	na	JACVSS010000495.1	<>	na	Primary Assembly	21993	na
ctg1667_segment0_obj	unplaced-scaffold	na	na	JACVSS010002748.1	<>	na	Primary Assembly	20901	na
ctg1668_segment0_obj	unplaced-scaffold	na	na	JACVSS010001294.1	<>	na	Primary Assembly	21109	na
ctg1669_segment0_obj	unplaced-scaffold	na	na	JACVSS010001170.1	<>	na	Primary Assembly	20788	na
ctg166_segment0_subseq_1:86345_obj	unplaced-scaffold	na	na	JACVSS010000537.1	<>	na	Primary Assembly	86345	na
ctg1670_segment0_obj	unplaced-scaffold	na	na	JACVSS010001438.1	<>	na	Primary Assembly	21282	na
ctg1671_segment0_obj	unplaced-scaffold	na	na	JACVSS010001437.1	<>	na	Primary Assembly	29290	na
ctg1673_segment0_obj	unplaced-scaffold	na	na	JACVSS010000310.1	<>	na	Primary Assembly	39020	na
ctg1674_segment0_obj	unplaced-scaffold	na	na	JACVSS010003063.1	<>	na	Primary Assembly	21414	na
ctg1676_segment0_obj	unplaced-scaffold	na	na	JACVSS010001838.1	<>	na	Primary Assembly	19626	na
ctg1677_segment0_obj	unplaced-scaffold	na	na	JACVSS010002652.1	<>	na	Primary Assembly	19834	na
ctg1679_segment0_obj	unplaced-scaffold	na	na	JACVSS010002871.1	<>	na	Primary Assembly	14155	na
ctg167_segment0_subseq_1:57501_obj	unplaced-scaffold	na	na	JACVSS010003396.1	<>	na	Primary Assembly	57501	na
ctg167_segment1_obj	unplaced-scaffold	na	na	JACVSS010002622.1	<>	na	Primary Assembly	17434	na
ctg1680_segment0_obj	unplaced-scaffold	na	na	JACVSS010001816.1	<>	na	Primary Assembly	20875	na
ctg1682_segment0_obj	unplaced-scaffold	na	na	JACVSS010001213.1	<>	na	Primary Assembly	20371	na
ctg1683_segment0_obj	unplaced-scaffold	na	na	JACVSS010003308.1	<>	na	Primary Assembly	20786	na
ctg1684_segment0_obj	unplaced-scaffold	na	na	JACVSS010002688.1	<>	na	Primary Assembly	20727	na
ctg1685_segment0_obj	unplaced-scaffold	na	na	JACVSS010002161.1	<>	na	Primary Assembly	21427	na
ctg1687_segment0_obj	unplaced-scaffold	na	na	JACVSS010001825.1	<>	na	Primary Assembly	20354	na
ctg1689_segment0_obj	unplaced-scaffold	na	na	JACVSS010000806.1	<>	na	Primary Assembly	321	na
ctg1689_segment1_obj	unplaced-scaffold	na	na	JACVSS010000524.1	<>	na	Primary Assembly	408	na
ctg168_segment0_subseq_1:128217_obj	unplaced-scaffold	na	na	JACVSS010002324.1	<>	na	Primary Assembly	128217	na
ctg1690_segment0_obj	unplaced-scaffold	na	na	JACVSS010002299.1	<>	na	Primary Assembly	7159	na
ctg1690_segment1_obj	unplaced-scaffold	na	na	JACVSS010003189.1	<>	na	Primary Assembly	442	na
ctg1690_segment2_obj	unplaced-scaffold	na	na	JACVSS010001142.1	<>	na	Primary Assembly	263	na
ctg1691_segment0_obj	unplaced-scaffold	na	na	JACVSS010001673.1	<>	na	Primary Assembly	20665	na
ctg1692_segment0_obj	unplaced-scaffold	na	na	JACVSS010002174.1	<>	na	Primary Assembly	690	na
ctg1693_segment0_obj	unplaced-scaffold	na	na	JACVSS010002905.1	<>	na	Primary Assembly	320	na
ctg1694_segment0_obj	unplaced-scaffold	na	na	JACVSS010000692.1	<>	na	Primary Assembly	594	na
ctg1696_segment0_obj	unplaced-scaffold	na	na	JACVSS010001354.1	<>	na	Primary Assembly	20880	na
ctg1697_segment0_obj	unplaced-scaffold	na	na	JACVSS010002306.1	<>	na	Primary Assembly	20696	na
ctg1698_segment0_obj	unplaced-scaffold	na	na	JACVSS010001527.1	<>	na	Primary Assembly	24572	na
ctg1699_segment0_obj	unplaced-scaffold	na	na	JACVSS010000868.1	<>	na	Primary Assembly	27904	na
ctg1701_segment0_obj	unplaced-scaffold	na	na	JACVSS010002249.1	<>	na	Primary Assembly	19519	na
ctg1702_segment0_obj	unplaced-scaffold	na	na	JACVSS010001687.1	<>	na	Primary Assembly	344	na
ctg1703_segment0_obj	unplaced-scaffold	na	na	JACVSS010000633.1	<>	na	Primary Assembly	6364	na
ctg1703_segment1_obj	unplaced-scaffold	na	na	JACVSS010001498.1	<>	na	Primary Assembly	406	na
ctg1704_segment0_obj	unplaced-scaffold	na	na	JACVSS010002244.1	<>	na	Primary Assembly	20540	na
ctg1705_segment0_obj	unplaced-scaffold	na	na	JACVSS010002721.1	<>	na	Primary Assembly	935	na
ctg1705_segment1_obj	unplaced-scaffold	na	na	JACVSS010000176.1	<>	na	Primary Assembly	1557	na
ctg1705_segment2_obj	unplaced-scaffold	na	na	JACVSS010001088.1	<>	na	Primary Assembly	26720	na
ctg1706_segment0_obj	unplaced-scaffold	na	na	JACVSS010003350.1	<>	na	Primary Assembly	20566	na
ctg1707_segment0_obj	unplaced-scaffold	na	na	JACVSS010000901.1	<>	na	Primary Assembly	2973	na
ctg1707_segment1_obj	unplaced-scaffold	na	na	JACVSS010001554.1	<>	na	Primary Assembly	12019	na
ctg1708_segment0_obj	unplaced-scaffold	na	na	JACVSS010003508.1	<>	na	Primary Assembly	18087	na
ctg170_segment0_subseq_1:50875_obj	unplaced-scaffold	na	na	JACVSS010000160.1	<>	na	Primary Assembly	50875	na
ctg170_segment0_subseq_573827:731850_obj	unplaced-scaffold	na	na	JACVSS010003298.1	<>	na	Primary Assembly	158024	na
ctg170_segment1_obj	unplaced-scaffold	na	na	JACVSS010003105.1	<>	na	Primary Assembly	314	na
ctg170_segment2_obj	unplaced-scaffold	na	na	JACVSS010003267.1	<>	na	Primary Assembly	220	na
ctg1710_segment0_obj	unplaced-scaffold	na	na	JACVSS010000673.1	<>	na	Primary Assembly	19740	na
ctg1711_segment0_obj	unplaced-scaffold	na	na	JACVSS010001415.1	<>	na	Primary Assembly	20304	na
ctg1712_segment0_obj	unplaced-scaffold	na	na	JACVSS010003037.1	<>	na	Primary Assembly	8329	na
ctg1713_segment0_obj	unplaced-scaffold	na	na	JACVSS010000312.1	<>	na	Primary Assembly	20314	na
ctg1714_segment0_obj	unplaced-scaffold	na	na	JACVSS010000807.1	<>	na	Primary Assembly	11674	na
ctg1715_segment0_obj	unplaced-scaffold	na	na	JACVSS010000984.1	<>	na	Primary Assembly	20590	na
ctg1716_segment0_obj	unplaced-scaffold	na	na	JACVSS010002330.1	<>	na	Primary Assembly	787	na
ctg1717_segment0_obj	unplaced-scaffold	na	na	JACVSS010003523.1	<>	na	Primary Assembly	18698	na
ctg1718_segment0_obj	unplaced-scaffold	na	na	JACVSS010003151.1	<>	na	Primary Assembly	19929	na
ctg1719_segment0_obj	unplaced-scaffold	na	na	JACVSS010001394.1	<>	na	Primary Assembly	20016	na
ctg171_segment0_subseq_1:380847_obj	unplaced-scaffold	na	na	JACVSS010000963.1	<>	na	Primary Assembly	380847	na
ctg171_segment0_subseq_509706:649135_obj	unplaced-scaffold	na	na	JACVSS010001296.1	<>	na	Primary Assembly	139430	na
ctg1720_segment0_obj	unplaced-scaffold	na	na	JACVSS010003452.1	<>	na	Primary Assembly	20222	na
ctg1721_segment0_obj	unplaced-scaffold	na	na	JACVSS010002952.1	<>	na	Primary Assembly	13731	na
ctg1722_segment0_obj	unplaced-scaffold	na	na	JACVSS010002186.1	<>	na	Primary Assembly	19931	na
ctg1724_segment0_obj	unplaced-scaffold	na	na	JACVSS010001487.1	<>	na	Primary Assembly	20293	na
ctg1725_segment0_obj	unplaced-scaffold	na	na	JACVSS010000392.1	<>	na	Primary Assembly	7764	na
ctg1726_segment0_obj	unplaced-scaffold	na	na	JACVSS010003382.1	<>	na	Primary Assembly	21596	na
ctg1727_segment0_obj	unplaced-scaffold	na	na	JACVSS010002314.1	<>	na	Primary Assembly	573	na
ctg1728_segment0_obj	unplaced-scaffold	na	na	JACVSS010001016.1	<>	na	Primary Assembly	362	na
ctg1728_segment1_obj	unplaced-scaffold	na	na	JACVSS010000369.1	<>	na	Primary Assembly	245	na
ctg172_segment0_subseq_1:652752_obj	unplaced-scaffold	na	na	JACVSS010001146.1	<>	na	Primary Assembly	652752	na
ctg1730_segment0_obj	unplaced-scaffold	na	na	JACVSS010001099.1	<>	na	Primary Assembly	10040	na
ctg1731_segment0_obj	unplaced-scaffold	na	na	JACVSS010003416.1	<>	na	Primary Assembly	17133	na
ctg1733_segment0_obj	unplaced-scaffold	na	na	JACVSS010002645.1	<>	na	Primary Assembly	18108	na
ctg1735_segment0_obj	unplaced-scaffold	na	na	JACVSS010002278.1	<>	na	Primary Assembly	13699	na
ctg1736_segment0_obj	unplaced-scaffold	na	na	JACVSS010001539.1	<>	na	Primary Assembly	18673	na
ctg1737_segment0_obj	unplaced-scaffold	na	na	JACVSS010000688.1	<>	na	Primary Assembly	17402	na
ctg1738_segment0_obj	unplaced-scaffold	na	na	JACVSS010002942.1	<>	na	Primary Assembly	692	na
ctg1739_segment0_obj	unplaced-scaffold	na	na	JACVSS010001291.1	<>	na	Primary Assembly	19342	na
ctg173_segment0_subseq_597373:664886_obj	unplaced-scaffold	na	na	JACVSS010001358.1	<>	na	Primary Assembly	67514	na
ctg1740_segment0_obj	unplaced-scaffold	na	na	JACVSS010003262.1	<>	na	Primary Assembly	519	na
ctg1740_segment1_obj	unplaced-scaffold	na	na	JACVSS010000555.1	<>	na	Primary Assembly	3888	na
ctg1740_segment2_obj	unplaced-scaffold	na	na	JACVSS010001714.1	<>	na	Primary Assembly	220	na
ctg1741_segment0_obj	unplaced-scaffold	na	na	JACVSS010002049.1	<>	na	Primary Assembly	20134	na
ctg1742_segment0_obj	unplaced-scaffold	na	na	JACVSS010000260.1	<>	na	Primary Assembly	338	na
ctg1743_segment0_obj	unplaced-scaffold	na	na	JACVSS010001021.1	<>	na	Primary Assembly	19795	na
ctg1744_segment0_obj	unplaced-scaffold	na	na	JACVSS010002201.1	<>	na	Primary Assembly	19884	na
ctg1745_segment0_obj	unplaced-scaffold	na	na	JACVSS010002456.1	<>	na	Primary Assembly	50252	na
ctg1746_segment0_obj	unplaced-scaffold	na	na	JACVSS010003473.1	<>	na	Primary Assembly	19113	na
ctg1747_segment0_obj	unplaced-scaffold	na	na	JACVSS010003249.1	<>	na	Primary Assembly	19515	na
ctg1748_segment0_obj	unplaced-scaffold	na	na	JACVSS010001113.1	<>	na	Primary Assembly	17835	na
ctg1749_segment0_obj	unplaced-scaffold	na	na	JACVSS010001832.1	<>	na	Primary Assembly	19722	na
ctg174_segment0_obj	unplaced-scaffold	na	na	JACVSS010001558.1	<>	na	Primary Assembly	748113	na
ctg1750_segment0_obj	unplaced-scaffold	na	na	JACVSS010001680.1	<>	na	Primary Assembly	19782	na
ctg1751_segment0_obj	unplaced-scaffold	na	na	JACVSS010001678.1	<>	na	Primary Assembly	247	na
ctg1751_segment1_obj	unplaced-scaffold	na	na	JACVSS010002289.1	<>	na	Primary Assembly	887	na
ctg1751_segment2_obj	unplaced-scaffold	na	na	JACVSS010003015.1	<>	na	Primary Assembly	583	na
ctg1752_segment0_obj	unplaced-scaffold	na	na	JACVSS010000325.1	<>	na	Primary Assembly	19708	na
ctg1753_segment0_obj	unplaced-scaffold	na	na	JACVSS010001866.1	<>	na	Primary Assembly	19791	na
ctg1755_segment0_obj	unplaced-scaffold	na	na	JACVSS010000665.1	<>	na	Primary Assembly	18987	na
ctg1756_segment0_obj	unplaced-scaffold	na	na	JACVSS010001397.1	<>	na	Primary Assembly	372	na
ctg1756_segment1_obj	unplaced-scaffold	na	na	JACVSS010000751.1	<>	na	Primary Assembly	454	na
ctg1756_segment2_obj	unplaced-scaffold	na	na	JACVSS010003303.1	<>	na	Primary Assembly	409	na
ctg1756_segment3_obj	unplaced-scaffold	na	na	JACVSS010002311.1	<>	na	Primary Assembly	452	na
ctg1757_segment0_obj	unplaced-scaffold	na	na	JACVSS010001244.1	<>	na	Primary Assembly	20060	na
ctg1759_segment0_obj	unplaced-scaffold	na	na	JACVSS010001561.1	<>	na	Primary Assembly	20058	na
ctg175_segment0_subseq_521143:564509_obj	unplaced-scaffold	na	na	JACVSS010000564.1	<>	na	Primary Assembly	43367	na
ctg1760_segment0_obj	unplaced-scaffold	na	na	JACVSS010001839.1	<>	na	Primary Assembly	16578	na
ctg1761_segment0_obj	unplaced-scaffold	na	na	JACVSS010001418.1	<>	na	Primary Assembly	17419	na
ctg1762_segment0_obj	unplaced-scaffold	na	na	JACVSS010001803.1	<>	na	Primary Assembly	19477	na
ctg1764_segment0_obj	unplaced-scaffold	na	na	JACVSS010001093.1	<>	na	Primary Assembly	19513	na
ctg1765_segment0_obj	unplaced-scaffold	na	na	JACVSS010003266.1	<>	na	Primary Assembly	441	na
ctg1767_segment0_obj	unplaced-scaffold	na	na	JACVSS010000798.1	<>	na	Primary Assembly	15678	na
ctg1768_segment0_obj	unplaced-scaffold	na	na	JACVSS010000582.1	<>	na	Primary Assembly	54286	na
ctg176_segment0_subseq_1:319388_obj	unplaced-scaffold	na	na	JACVSS010002838.1	<>	na	Primary Assembly	319388	na
ctg1771_segment0_obj	unplaced-scaffold	na	na	JACVSS010002024.1	<>	na	Primary Assembly	8396	na
ctg1772_segment0_obj	unplaced-scaffold	na	na	JACVSS010002969.1	<>	na	Primary Assembly	25231	na
ctg1773_segment0_obj	unplaced-scaffold	na	na	JACVSS010000790.1	<>	na	Primary Assembly	14710	na
ctg1774_segment0_obj	unplaced-scaffold	na	na	JACVSS010001781.1	<>	na	Primary Assembly	6961	na
ctg1774_segment1_obj	unplaced-scaffold	na	na	JACVSS010003293.1	<>	na	Primary Assembly	36350	na
ctg1776_segment0_obj	unplaced-scaffold	na	na	JACVSS010001233.1	<>	na	Primary Assembly	11328	na
ctg1777_segment0_obj	unplaced-scaffold	na	na	JACVSS010001608.1	<>	na	Primary Assembly	18607	na
ctg1778_segment0_obj	unplaced-scaffold	na	na	JACVSS010000610.1	<>	na	Primary Assembly	19311	na
ctg1779_segment0_obj	unplaced-scaffold	na	na	JACVSS010002860.1	<>	na	Primary Assembly	6261	na
ctg177_segment0_obj	unplaced-scaffold	na	na	JACVSS010001532.1	<>	na	Primary Assembly	1085621	na
ctg1780_segment0_obj	unplaced-scaffold	na	na	JACVSS010001177.1	<>	na	Primary Assembly	19665	na
ctg1781_segment0_obj	unplaced-scaffold	na	na	JACVSS010000161.1	<>	na	Primary Assembly	19438	na
ctg1782_segment0_obj	unplaced-scaffold	na	na	JACVSS010003025.1	<>	na	Primary Assembly	57556	na
ctg1783_segment0_obj	unplaced-scaffold	na	na	JACVSS010002072.1	<>	na	Primary Assembly	19454	na
ctg1788_segment0_obj	unplaced-scaffold	na	na	JACVSS010003012.1	<>	na	Primary Assembly	18975	na
ctg1789_segment0_obj	unplaced-scaffold	na	na	JACVSS010003141.1	<>	na	Primary Assembly	19650	na
ctg178_segment0_obj	unplaced-scaffold	na	na	JACVSS010002543.1	<>	na	Primary Assembly	538639	na
ctg1790_segment0_obj	unplaced-scaffold	na	na	JACVSS010001623.1	<>	na	Primary Assembly	19830	na
ctg1791_segment0_obj	unplaced-scaffold	na	na	JACVSS010003409.1	<>	na	Primary Assembly	18365	na
ctg1792_segment0_obj	unplaced-scaffold	na	na	JACVSS010002653.1	<>	na	Primary Assembly	19376	na
ctg1796_segment0_obj	unplaced-scaffold	na	na	JACVSS010001012.1	<>	na	Primary Assembly	30639	na
ctg1797_segment0_obj	unplaced-scaffold	na	na	JACVSS010000293.1	<>	na	Primary Assembly	18198	na
ctg1799_segment0_obj	unplaced-scaffold	na	na	JACVSS010000720.1	<>	na	Primary Assembly	51236	na
ctg179_segment0_obj	unplaced-scaffold	na	na	JACVSS010002375.1	<>	na	Primary Assembly	521446	na
ctg17_segment1_subseq_197252:286786_obj	unplaced-scaffold	na	na	JACVSS010003504.1	<>	na	Primary Assembly	89535	na
ctg17_segment1_subseq_1:197251_obj	unplaced-scaffold	na	na	JACVSS010002525.1	<>	na	Primary Assembly	197251	na
ctg17_segment1_subseq_8928071:8966979_obj	unplaced-scaffold	na	na	JACVSS010002523.1	<>	na	Primary Assembly	38909	na
ctg17_segment2_subseq_475076:739568_obj	unplaced-scaffold	na	na	JACVSS010000936.1	<>	na	Primary Assembly	264493	na
ctg1800_segment0_obj	unplaced-scaffold	na	na	JACVSS010001313.1	<>	na	Primary Assembly	19535	na
ctg1801_segment0_obj	unplaced-scaffold	na	na	JACVSS010002091.1	<>	na	Primary Assembly	18891	na
ctg1802_segment0_obj	unplaced-scaffold	na	na	JACVSS010002740.1	<>	na	Primary Assembly	10264	na
ctg1803_segment0_obj	unplaced-scaffold	na	na	JACVSS010002702.1	<>	na	Primary Assembly	13388	na
ctg1804_segment0_obj	unplaced-scaffold	na	na	JACVSS010001648.1	<>	na	Primary Assembly	19777	na
ctg1805_segment0_obj	unplaced-scaffold	na	na	JACVSS010002387.1	<>	na	Primary Assembly	19310	na
ctg1806_segment0_obj	unplaced-scaffold	na	na	JACVSS010003137.1	<>	na	Primary Assembly	19402	na
ctg1807_segment0_obj	unplaced-scaffold	na	na	JACVSS010001736.1	<>	na	Primary Assembly	9212	na
ctg1808_segment0_obj	unplaced-scaffold	na	na	JACVSS010002298.1	<>	na	Primary Assembly	450	na
ctg1809_segment0_obj	unplaced-scaffold	na	na	JACVSS010001067.1	<>	na	Primary Assembly	18899	na
ctg180_segment0_subseq_1:58116_obj	unplaced-scaffold	na	na	JACVSS010000583.1	<>	na	Primary Assembly	58116	na
ctg180_segment0_subseq_392693:1004253_obj	unplaced-scaffold	na	na	JACVSS010000323.1	<>	na	Primary Assembly	611561	na
ctg1810_segment0_obj	unplaced-scaffold	na	na	JACVSS010003353.1	<>	na	Primary Assembly	10207	na
ctg1811_segment0_obj	unplaced-scaffold	na	na	JACVSS010000213.1	<>	na	Primary Assembly	19775	na
ctg1812_segment0_obj	unplaced-scaffold	na	na	JACVSS010001441.1	<>	na	Primary Assembly	36799	na
ctg1813_segment0_obj	unplaced-scaffold	na	na	JACVSS010002666.1	<>	na	Primary Assembly	429	na
ctg1813_segment1_obj	unplaced-scaffold	na	na	JACVSS010002208.1	<>	na	Primary Assembly	2757	na
ctg1813_segment2_obj	unplaced-scaffold	na	na	JACVSS010003006.1	<>	na	Primary Assembly	2098	na
ctg1813_segment3_obj	unplaced-scaffold	na	na	JACVSS010002705.1	<>	na	Primary Assembly	768	na
