# Assembly name:  Ogye1.0
# Organism name:  Gallus gallus (chicken)
# Infraspecific name:  breed=Yeonsan Ogye
# Sex:  female
# Taxid:          9031
# BioSample:      SAMN07713967
# BioProject:     PRJNA412424
# Submitter:      Hanyang University
# Date:           2017-12-05
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDMY01
# Assembly method: AllPaths-LG v. 51993; SSPACE-LongRead v. 1-1; OPERA v. 2.0.1
# Expected final version: yes
# Genome coverage: 243.8x
# Sequencing technology: Illumina HiSeq; PacBio
# GenBank assembly accession: GCA_002798355.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002798365.1		Primary Assembly
## GCA_002798375.1		non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Ogye_chr2_random_170	unplaced-scaffold	na	na	PDMY01000208.1	<>	na	Primary Assembly	8129	na
Ogye_chrZ_random_124	unplaced-scaffold	na	na	PDMY01000209.1	<>	na	Primary Assembly	4350	na
Ogye_Unknown_213	unplaced-scaffold	na	na	PDMY01000210.1	<>	na	Primary Assembly	20115	na
Ogye_chr1_random_321	unplaced-scaffold	na	na	PDMY01000211.1	<>	na	Primary Assembly	8894	na
Ogye_chrZ_random_155	unplaced-scaffold	na	na	PDMY01000212.1	<>	na	Primary Assembly	2766	na
Ogye_chr3_random_8	unplaced-scaffold	na	na	PDMY01000213.1	<>	na	Primary Assembly	1574	na
Ogye_chr2_random_1	unplaced-scaffold	na	na	PDMY01000214.1	<>	na	Primary Assembly	2221	na
Ogye_Unknown_36	unplaced-scaffold	na	na	PDMY01000215.1	<>	na	Primary Assembly	1508	na
Ogye_Unknown_216	unplaced-scaffold	na	na	PDMY01000216.1	<>	na	Primary Assembly	19246	na
Ogye_chr2_random_15	unplaced-scaffold	na	na	PDMY01000217.1	<>	na	Primary Assembly	2043	na
Ogye_Unknown_98	unplaced-scaffold	na	na	PDMY01000218.1	<>	na	Primary Assembly	1185	na
Ogye_Unknown_272	unplaced-scaffold	na	na	PDMY01000219.1	<>	na	Primary Assembly	8279	na
Ogye_chr15_random_5	unplaced-scaffold	na	na	PDMY01000220.1	<>	na	Primary Assembly	1011	na
Ogye_Unknown_264	unplaced-scaffold	na	na	PDMY01000221.1	<>	na	Primary Assembly	9100	na
Ogye_chr1_random_270	unplaced-scaffold	na	na	PDMY01000222.1	<>	na	Primary Assembly	1051	na
Ogye_Unknown_201	unplaced-scaffold	na	na	PDMY01000223.1	<>	na	Primary Assembly	26227	na
Ogye_chr2_random_64	unplaced-scaffold	na	na	PDMY01000224.1	<>	na	Primary Assembly	1607	na
Ogye_chr2_random_8	unplaced-scaffold	na	na	PDMY01000225.1	<>	na	Primary Assembly	2166	na
Ogye_chr2_random_92	unplaced-scaffold	na	na	PDMY01000226.1	<>	na	Primary Assembly	1393	na
Ogye_chr3_random_121	unplaced-scaffold	na	na	PDMY01000227.1	<>	na	Primary Assembly	2358	na
Ogye_Unknown_119	unplaced-scaffold	na	na	PDMY01000228.1	<>	na	Primary Assembly	1115	na
Ogye_chr4_random_80	unplaced-scaffold	na	na	PDMY01000229.1	<>	na	Primary Assembly	1004	na
Ogye_chr8_random_24	unplaced-scaffold	na	na	PDMY01000230.1	<>	na	Primary Assembly	3714	na
Ogye_chrZ_random_118	unplaced-scaffold	na	na	PDMY01000231.1	<>	na	Primary Assembly	7141	na
Ogye_chrZ_random_38	unplaced-scaffold	na	na	PDMY01000232.1	<>	na	Primary Assembly	1577	na
Ogye_chr1_random_306	unplaced-scaffold	na	na	PDMY01000233.1	<>	na	Primary Assembly	10383	na
Ogye_chr5_random_48	unplaced-scaffold	na	na	PDMY01000234.1	<>	na	Primary Assembly	1468	na
Ogye_chr7_random_19	unplaced-scaffold	na	na	PDMY01000235.1	<>	na	Primary Assembly	1756	na
Ogye_chrW_random_16	unplaced-scaffold	na	na	PDMY01000236.1	<>	na	Primary Assembly	2207	na
Ogye_chr5_random_8	unplaced-scaffold	na	na	PDMY01000237.1	<>	na	Primary Assembly	8206	na
Ogye_chr4_random_1	unplaced-scaffold	na	na	PDMY01000238.1	<>	na	Primary Assembly	10638	na
Ogye_chr5_random_30	unplaced-scaffold	na	na	PDMY01000239.1	<>	na	Primary Assembly	2115	na
Ogye_chr1_random_330	unplaced-scaffold	na	na	PDMY01000240.1	<>	na	Primary Assembly	7925	na
Ogye_chr4_random_69	unplaced-scaffold	na	na	PDMY01000241.1	<>	na	Primary Assembly	1263	na
Ogye_chr1_random_142	unplaced-scaffold	na	na	PDMY01000242.1	<>	na	Primary Assembly	1788	na
Ogye_Unknown_175	unplaced-scaffold	na	na	PDMY01000243.1	<>	na	Primary Assembly	977	na
Ogye_chr16_random_7	unplaced-scaffold	na	na	PDMY01000244.1	<>	na	Primary Assembly	1511	na
Ogye_chr3_random_68	unplaced-scaffold	na	na	PDMY01000245.1	<>	na	Primary Assembly	7923	na
Ogye_Unknown_151	unplaced-scaffold	na	na	PDMY01000246.1	<>	na	Primary Assembly	59146	na
Ogye_chr1_random_273	unplaced-scaffold	na	na	PDMY01000247.1	<>	na	Primary Assembly	1027	na
Ogye_chr2_random_52	unplaced-scaffold	na	na	PDMY01000248.1	<>	na	Primary Assembly	1716	na
Ogye_Unknown_103	unplaced-scaffold	na	na	PDMY01000249.1	<>	na	Primary Assembly	1159	na
Ogye_chr7_random_12	unplaced-scaffold	na	na	PDMY01000250.1	<>	na	Primary Assembly	2155	na
Ogye_chrZ_random_16	unplaced-scaffold	na	na	PDMY01000251.1	<>	na	Primary Assembly	2127	na
Ogye_chrZ_random_154	unplaced-scaffold	na	na	PDMY01000252.1	<>	na	Primary Assembly	2826	na
Ogye_chr3_random_111	unplaced-scaffold	na	na	PDMY01000253.1	<>	na	Primary Assembly	2730	na
Ogye_chrLGE22_15	unplaced-scaffold	na	na	PDMY01000254.1	<>	na	Primary Assembly	17709	na
Ogye_chr1_random_302	unplaced-scaffold	na	na	PDMY01000255.1	<>	na	Primary Assembly	10974	na
Ogye_chr2_random_140	unplaced-scaffold	na	na	PDMY01000256.1	<>	na	Primary Assembly	1107	na
Ogye_chr5_random_54	unplaced-scaffold	na	na	PDMY01000258.1	<>	na	Primary Assembly	1336	na
Ogye_Unknown_99	unplaced-scaffold	na	na	PDMY01000259.1	<>	na	Primary Assembly	1175	na
Ogye_chr2_random_108	unplaced-scaffold	na	na	PDMY01000260.1	<>	na	Primary Assembly	1294	na
Ogye_chr5_random_60	unplaced-scaffold	na	na	PDMY01000261.1	<>	na	Primary Assembly	1169	na
Ogye_chr1_random_135	unplaced-scaffold	na	na	PDMY01000262.1	<>	na	Primary Assembly	1835	na
Ogye_Unknown_46	unplaced-scaffold	na	na	PDMY01000263.1	<>	na	Primary Assembly	1396	na
Ogye_chr2_random_229	unplaced-scaffold	na	na	PDMY01000264.1	<>	na	Primary Assembly	2362	na
Ogye_chrW_random_6	unplaced-scaffold	na	na	PDMY01000265.1	<>	na	Primary Assembly	18653	na
Ogye_Unknown_291	unplaced-scaffold	na	na	PDMY01000266.1	<>	na	Primary Assembly	7003	na
Ogye_chr27_random_7	unplaced-scaffold	na	na	PDMY01000267.1	<>	na	Primary Assembly	5499	na
Ogye_chr19_random_7	unplaced-scaffold	na	na	PDMY01000268.1	<>	na	Primary Assembly	4540	na
Ogye_Unknown_298	unplaced-scaffold	na	na	PDMY01000269.1	<>	na	Primary Assembly	6065	na
Ogye_chr2_random_30	unplaced-scaffold	na	na	PDMY01000270.1	<>	na	Primary Assembly	1924	na
Ogye_Unknown_161	unplaced-scaffold	na	na	PDMY01000271.1	<>	na	Primary Assembly	1028	na
Ogye_chrZ_random_102	unplaced-scaffold	na	na	PDMY01000272.1	<>	na	Primary Assembly	11017	na
Ogye_Unknown_132	unplaced-scaffold	na	na	PDMY01000273.1	<>	na	Primary Assembly	66246	na
Ogye_chr6_random_2	unplaced-scaffold	na	na	PDMY01000274.1	<>	na	Primary Assembly	7616	na
Ogye_chrZ_random_76	unplaced-scaffold	na	na	PDMY01000275.1	<>	na	Primary Assembly	1128	na
Ogye_Unknown_108	unplaced-scaffold	na	na	PDMY01000276.1	<>	na	Primary Assembly	1149	na
Ogye_chr3_random_107	unplaced-scaffold	na	na	PDMY01000277.1	<>	na	Primary Assembly	2854	na
Ogye_chr1_random_94	unplaced-scaffold	na	na	PDMY01000278.1	<>	na	Primary Assembly	2184	na
Ogye_chrZ_random_159	unplaced-scaffold	na	na	PDMY01000279.1	<>	na	Primary Assembly	2658	na
Ogye_chr15_random_9	unplaced-scaffold	na	na	PDMY01000280.1	<>	na	Primary Assembly	1541	na
Ogye_chrZ_random_46	unplaced-scaffold	na	na	PDMY01000281.1	<>	na	Primary Assembly	1501	na
Ogye_chr1_random_174	unplaced-scaffold	na	na	PDMY01000282.1	<>	na	Primary Assembly	1517	na
Ogye_chr2_random_185	unplaced-scaffold	na	na	PDMY01000283.1	<>	na	Primary Assembly	5080	na
Ogye_chr1_random_28	unplaced-scaffold	na	na	PDMY01000284.1	<>	na	Primary Assembly	3727	na
Ogye_chr3_random_150	unplaced-scaffold	na	na	PDMY01000286.1	<>	na	Primary Assembly	1692	na
Ogye_chr2_random_148	unplaced-scaffold	na	na	PDMY01000287.1	<>	na	Primary Assembly	1054	na
Ogye_chr1_random_109	unplaced-scaffold	na	na	PDMY01000288.1	<>	na	Primary Assembly	2005	na
Ogye_Unknown_66	unplaced-scaffold	na	na	PDMY01000289.1	<>	na	Primary Assembly	1292	na
Ogye_chr14_random_1	unplaced-scaffold	na	na	PDMY01000290.1	<>	na	Primary Assembly	2422	na
Ogye_chr1_random_13	unplaced-scaffold	na	na	PDMY01000291.1	<>	na	Primary Assembly	4599	na
Ogye_Unknown_187	unplaced-scaffold	na	na	PDMY01000292.1	<>	na	Primary Assembly	40031	na
Ogye_Unknown_45	unplaced-scaffold	na	na	PDMY01000293.1	<>	na	Primary Assembly	1399	na
Ogye_Unknown_261	unplaced-scaffold	na	na	PDMY01000294.1	<>	na	Primary Assembly	9403	na
Ogye_chr3_random_70	unplaced-scaffold	na	na	PDMY01000295.1	<>	na	Primary Assembly	7588	na
Ogye_chr4_random_54	unplaced-scaffold	na	na	PDMY01000297.1	<>	na	Primary Assembly	14929	na
Ogye_chr1_random_219	unplaced-scaffold	na	na	PDMY01000298.1	<>	na	Primary Assembly	1282	na
Ogye_chr1_random_10	unplaced-scaffold	na	na	PDMY01000299.1	<>	na	Primary Assembly	4783	na
Ogye_Unknown_299	unplaced-scaffold	na	na	PDMY01000300.1	<>	na	Primary Assembly	5960	na
Ogye_chr1_random_3	unplaced-scaffold	na	na	PDMY01000301.1	<>	na	Primary Assembly	5787	na
Ogye_chr2_random_19	unplaced-scaffold	na	na	PDMY01000302.1	<>	na	Primary Assembly	1996	na
Ogye_Unknown_293	unplaced-scaffold	na	na	PDMY01000303.1	<>	na	Primary Assembly	6916	na
Ogye_chr4_random_83	unplaced-scaffold	na	na	PDMY01000304.1	<>	na	Primary Assembly	975	na
Ogye_chr1_random_33	unplaced-scaffold	na	na	PDMY01000305.1	<>	na	Primary Assembly	3676	na
Ogye_Unknown_5	unplaced-scaffold	na	na	PDMY01000306.1	<>	na	Primary Assembly	2013	na
Ogye_Unknown_224	unplaced-scaffold	na	na	PDMY01000307.1	<>	na	Primary Assembly	17369	na
Ogye_chr1_random_153	unplaced-scaffold	na	na	PDMY01000308.1	<>	na	Primary Assembly	1655	na
Ogye_chr3_random_99	unplaced-scaffold	na	na	PDMY01000309.1	<>	na	Primary Assembly	3159	na
Ogye_Unknown_3	unplaced-scaffold	na	na	PDMY01000310.1	<>	na	Primary Assembly	2086	na
Ogye_chr25_random_1	unplaced-scaffold	na	na	PDMY01000311.1	<>	na	Primary Assembly	4893	na
Ogye_chr2_random_107	unplaced-scaffold	na	na	PDMY01000312.1	<>	na	Primary Assembly	1296	na
Ogye_chr8_random_11	unplaced-scaffold	na	na	PDMY01000313.1	<>	na	Primary Assembly	1204	na
Ogye_chr3_random_52	unplaced-scaffold	na	na	PDMY01000314.1	<>	na	Primary Assembly	1072	na
Ogye_chr4_random_63	unplaced-scaffold	na	na	PDMY01000315.1	<>	na	Primary Assembly	1391	na
Ogye_chr2_random_113	unplaced-scaffold	na	na	PDMY01000316.1	<>	na	Primary Assembly	1272	na
Ogye_chr1_random_29	unplaced-scaffold	na	na	PDMY01000317.1	<>	na	Primary Assembly	3723	na
Ogye_Unknown_139	unplaced-scaffold	na	na	PDMY01000318.1	<>	na	Primary Assembly	1064	na
Ogye_Unknown_301	unplaced-scaffold	na	na	PDMY01000319.1	<>	na	Primary Assembly	5856	na
Ogye_Unknown_231	unplaced-scaffold	na	na	PDMY01000320.1	<>	na	Primary Assembly	15762	na
Ogye_chr15_random_13	unplaced-scaffold	na	na	PDMY01000321.1	<>	na	Primary Assembly	1133	na
Ogye_chr2_random_199	unplaced-scaffold	na	na	PDMY01000322.1	<>	na	Primary Assembly	3406	na
Ogye_chr6_random_19	unplaced-scaffold	na	na	PDMY01000323.1	<>	na	Primary Assembly	1697	na
Ogye_chr1_random_115	unplaced-scaffold	na	na	PDMY01000324.1	<>	na	Primary Assembly	1947	na
Ogye_Unknown_317	unplaced-scaffold	na	na	PDMY01000325.1	<>	na	Primary Assembly	3854	na
Ogye_chr1_random_337	unplaced-scaffold	na	na	PDMY01000326.1	<>	na	Primary Assembly	6614	na
Ogye_chr4_random_21	unplaced-scaffold	na	na	PDMY01000327.1	<>	na	Primary Assembly	238995	na
Ogye_Unknown_152	unplaced-scaffold	na	na	PDMY01000328.1	<>	na	Primary Assembly	1046	na
Ogye_chr2_random_232	unplaced-scaffold	na	na	PDMY01000329.1	<>	na	Primary Assembly	2250	na
Ogye_chr4_random_65	unplaced-scaffold	na	na	PDMY01000330.1	<>	na	Primary Assembly	14714	na
Ogye_Unknown_53	unplaced-scaffold	na	na	PDMY01000331.1	<>	na	Primary Assembly	1347	na
Ogye_chr1_random_313	unplaced-scaffold	na	na	PDMY01000332.1	<>	na	Primary Assembly	9950	na
Ogye_chrZ_random_17	unplaced-scaffold	na	na	PDMY01000333.1	<>	na	Primary Assembly	2103	na
Ogye_chrZ_random_135	unplaced-scaffold	na	na	PDMY01000334.1	<>	na	Primary Assembly	3779	na
Ogye_chr3_random_86	unplaced-scaffold	na	na	PDMY01000335.1	<>	na	Primary Assembly	4163	na
Ogye_chr1_random_328	unplaced-scaffold	na	na	PDMY01000336.1	<>	na	Primary Assembly	8172	na
Ogye_chr18_random_2	unplaced-scaffold	na	na	PDMY01000337.1	<>	na	Primary Assembly	10333	na
Ogye_chr9_random_9	unplaced-scaffold	na	na	PDMY01000338.1	<>	na	Primary Assembly	1139	na
Ogye_Unknown_186	unplaced-scaffold	na	na	PDMY01000339.1	<>	na	Primary Assembly	40069	na
Ogye_chr3_random_136	unplaced-scaffold	na	na	PDMY01000340.1	<>	na	Primary Assembly	1949	na
Ogye_chr3_random_95	unplaced-scaffold	na	na	PDMY01000341.1	<>	na	Primary Assembly	3244	na
Ogye_chr5_random_17	unplaced-scaffold	na	na	PDMY01000342.1	<>	na	Primary Assembly	3320	na
Ogye_chr1_random_34	unplaced-scaffold	na	na	PDMY01000343.1	<>	na	Primary Assembly	3655	na
Ogye_chr8_random_5	unplaced-scaffold	na	na	PDMY01000344.1	<>	na	Primary Assembly	2132	na
Ogye_chr9_random_17	unplaced-scaffold	na	na	PDMY01000345.1	<>	na	Primary Assembly	1180	na
Ogye_chrZ_random_10	unplaced-scaffold	na	na	PDMY01000346.1	<>	na	Primary Assembly	2206	na
Ogye_Unknown_160	unplaced-scaffold	na	na	PDMY01000347.1	<>	na	Primary Assembly	1028	na
Ogye_Unknown_33	unplaced-scaffold	na	na	PDMY01000348.1	<>	na	Primary Assembly	1520	na
Ogye_chr2_random_198	unplaced-scaffold	na	na	PDMY01000350.1	<>	na	Primary Assembly	3416	na
Ogye_chr4_random_13	unplaced-scaffold	na	na	PDMY01000351.1	<>	na	Primary Assembly	3750	na
Ogye_chr5_random_45	unplaced-scaffold	na	na	PDMY01000352.1	<>	na	Primary Assembly	1511	na
Ogye_chrZ_random_90	unplaced-scaffold	na	na	PDMY01000353.1	<>	na	Primary Assembly	20182	na
Ogye_chr11_random_2	unplaced-scaffold	na	na	PDMY01000354.1	<>	na	Primary Assembly	3619	na
Ogye_Unknown_79	unplaced-scaffold	na	na	PDMY01000355.1	<>	na	Primary Assembly	1228	na
Ogye_chr1_random_70	unplaced-scaffold	na	na	PDMY01000356.1	<>	na	Primary Assembly	2631	na
Ogye_chrZ_random_72	unplaced-scaffold	na	na	PDMY01000357.1	<>	na	Primary Assembly	1196	na
Ogye_chr4_random_9	unplaced-scaffold	na	na	PDMY01000358.1	<>	na	Primary Assembly	4521	na
Ogye_chr2_random_134	unplaced-scaffold	na	na	PDMY01000360.1	<>	na	Primary Assembly	1147	na
Ogye_chr3_random_142	unplaced-scaffold	na	na	PDMY01000361.1	<>	na	Primary Assembly	1907	na
Ogye_chrW_random_3	unplaced-scaffold	na	na	PDMY01000362.1	<>	na	Primary Assembly	115013	na
Ogye_chr24_random_1	unplaced-scaffold	na	na	PDMY01000363.1	<>	na	Primary Assembly	55566	na
Ogye_chr1_random_225	unplaced-scaffold	na	na	PDMY01000364.1	<>	na	Primary Assembly	1247	na
Ogye_chr2_random_84	unplaced-scaffold	na	na	PDMY01000365.1	<>	na	Primary Assembly	1459	na
Ogye_chrW_random_10	unplaced-scaffold	na	na	PDMY01000366.1	<>	na	Primary Assembly	368009	na
Ogye_Unknown_12	unplaced-scaffold	na	na	PDMY01000367.1	<>	na	Primary Assembly	1832	na
Ogye_chr2_random_72	unplaced-scaffold	na	na	PDMY01000368.1	<>	na	Primary Assembly	1564	na
Ogye_chr2_random_80	unplaced-scaffold	na	na	PDMY01000369.1	<>	na	Primary Assembly	1490	na
Ogye_Unknown_321	unplaced-scaffold	na	na	PDMY01000370.1	<>	na	Primary Assembly	3039	na
Ogye_chr2_random_195	unplaced-scaffold	na	na	PDMY01000371.1	<>	na	Primary Assembly	3573	na
Ogye_chrW_random_1	unplaced-scaffold	na	na	PDMY01000372.1	<>	na	Primary Assembly	142344	na
Ogye_chr1_random_163	unplaced-scaffold	na	na	PDMY01000373.1	<>	na	Primary Assembly	1565	na
Ogye_chr2_random_22	unplaced-scaffold	na	na	PDMY01000374.1	<>	na	Primary Assembly	1993	na
Ogye_chr13_random_2	unplaced-scaffold	na	na	PDMY01000375.1	<>	na	Primary Assembly	1324	na
Ogye_chr3_random_85	unplaced-scaffold	na	na	PDMY01000376.1	<>	na	Primary Assembly	4170	na
Ogye_chr5_random_6	unplaced-scaffold	na	na	PDMY01000377.1	<>	na	Primary Assembly	8823	na
Ogye_chr2_random_179	unplaced-scaffold	na	na	PDMY01000378.1	<>	na	Primary Assembly	6012	na
Ogye_Unknown_242	unplaced-scaffold	na	na	PDMY01000379.1	<>	na	Primary Assembly	12480	na
Ogye_chr6_random_26	unplaced-scaffold	na	na	PDMY01000380.1	<>	na	Primary Assembly	1366	na
Ogye_chr1_random_274	unplaced-scaffold	na	na	PDMY01000381.1	<>	na	Primary Assembly	1015	na
Ogye_chrLGE64_5	unplaced-scaffold	na	na	PDMY01000382.1	<>	na	Primary Assembly	18164	na
Ogye_chr8_random_14	unplaced-scaffold	na	na	PDMY01000383.1	<>	na	Primary Assembly	1042	na
Ogye_chr23_random_7	unplaced-scaffold	na	na	PDMY01000384.1	<>	na	Primary Assembly	13069	na
Ogye_chr1_random_150	unplaced-scaffold	na	na	PDMY01000385.1	<>	na	Primary Assembly	1675	na
Ogye_chr2_random_153	unplaced-scaffold	na	na	PDMY01000386.1	<>	na	Primary Assembly	11130	na
Ogye_chr2_random_152	unplaced-scaffold	na	na	PDMY01000387.1	<>	na	Primary Assembly	1013	na
Ogye_chr7_random_24	unplaced-scaffold	na	na	PDMY01000388.1	<>	na	Primary Assembly	1549	na
Ogye_Unknown_158	unplaced-scaffold	na	na	PDMY01000389.1	<>	na	Primary Assembly	57985	na
Ogye_Unknown_281	unplaced-scaffold	na	na	PDMY01000390.1	<>	na	Primary Assembly	7493	na
Ogye_chr2_random_51	unplaced-scaffold	na	na	PDMY01000391.1	<>	na	Primary Assembly	1735	na
Ogye_chr9_random_5	unplaced-scaffold	na	na	PDMY01000392.1	<>	na	Primary Assembly	1344	na
Ogye_chr1_random_66	unplaced-scaffold	na	na	PDMY01000393.1	<>	na	Primary Assembly	2704	na
Ogye_chr6_random_3	unplaced-scaffold	na	na	PDMY01000394.1	<>	na	Primary Assembly	6913	na
Ogye_chr4_random_70	unplaced-scaffold	na	na	PDMY01000395.1	<>	na	Primary Assembly	1257	na
Ogye_chr4_random_82	unplaced-scaffold	na	na	PDMY01000396.1	<>	na	Primary Assembly	1001	na
Ogye_chr1_random_23	unplaced-scaffold	na	na	PDMY01000397.1	<>	na	Primary Assembly	4003	na
Ogye_chr2_random_106	unplaced-scaffold	na	na	PDMY01000398.1	<>	na	Primary Assembly	1302	na
Ogye_chr2_random_196	unplaced-scaffold	na	na	PDMY01000399.1	<>	na	Primary Assembly	3539	na
Ogye_chr12_random_18	unplaced-scaffold	na	na	PDMY01000400.1	<>	na	Primary Assembly	25149	na
Ogye_chr3_random_141	unplaced-scaffold	na	na	PDMY01000401.1	<>	na	Primary Assembly	15376	na
Ogye_Unknown_307	unplaced-scaffold	na	na	PDMY01000402.1	<>	na	Primary Assembly	5238	na
Ogye_chr4_random_51	unplaced-scaffold	na	na	PDMY01000403.1	<>	na	Primary Assembly	1658	na
Ogye_chr9_random_6	unplaced-scaffold	na	na	PDMY01000404.1	<>	na	Primary Assembly	1564	na
Ogye_chr21_random_9	unplaced-scaffold	na	na	PDMY01000405.1	<>	na	Primary Assembly	1146	na
Ogye_chrZ_random_88	unplaced-scaffold	na	na	PDMY01000406.1	<>	na	Primary Assembly	21168	na
Ogye_chr3_random_129	unplaced-scaffold	na	na	PDMY01000407.1	<>	na	Primary Assembly	2135	na
Ogye_chr6_random_16	unplaced-scaffold	na	na	PDMY01000408.1	<>	na	Primary Assembly	1884	na
Ogye_chr12_random_13	unplaced-scaffold	na	na	PDMY01000409.1	<>	na	Primary Assembly	1153	na
Ogye_chrZ_random_29	unplaced-scaffold	na	na	PDMY01000410.1	<>	na	Primary Assembly	1812	na
Ogye_Unknown_105	unplaced-scaffold	na	na	PDMY01000411.1	<>	na	Primary Assembly	1154	na
Ogye_chr1_random_212	unplaced-scaffold	na	na	PDMY01000412.1	<>	na	Primary Assembly	1323	na
Ogye_Unknown_230	unplaced-scaffold	na	na	PDMY01000413.1	<>	na	Primary Assembly	15939	na
Ogye_chr3_random_12	unplaced-scaffold	na	na	PDMY01000414.1	<>	na	Primary Assembly	12969	na
Ogye_chr3_random_122	unplaced-scaffold	na	na	PDMY01000415.1	<>	na	Primary Assembly	2241	na
Ogye_Unknown_248	unplaced-scaffold	na	na	PDMY01000416.1	<>	na	Primary Assembly	11727	na
Ogye_chr4_random_73	unplaced-scaffold	na	na	PDMY01000417.1	<>	na	Primary Assembly	1116	na
Ogye_chr15_random_1	unplaced-scaffold	na	na	PDMY01000418.1	<>	na	Primary Assembly	2635	na
Ogye_Unknown_308	unplaced-scaffold	na	na	PDMY01000419.1	<>	na	Primary Assembly	5039	na
Ogye_chrLGE22_8	unplaced-scaffold	na	na	PDMY01000420.1	<>	na	Primary Assembly	1176	na
Ogye_Unknown_246	unplaced-scaffold	na	na	PDMY01000421.1	<>	na	Primary Assembly	11950	na
Ogye_chr2_random_34	unplaced-scaffold	na	na	PDMY01000422.1	<>	na	Primary Assembly	1891	na
Ogye_chr1_random_147	unplaced-scaffold	na	na	PDMY01000423.1	<>	na	Primary Assembly	1689	na
Ogye_chrZ_random_113	unplaced-scaffold	na	na	PDMY01000424.1	<>	na	Primary Assembly	7870	na
Ogye_chrZ_random_106	unplaced-scaffold	na	na	PDMY01000425.1	<>	na	Primary Assembly	9681	na
Ogye_chr24_random_3	unplaced-scaffold	na	na	PDMY01000426.1	<>	na	Primary Assembly	5411	na
Ogye_chr16_random_6	unplaced-scaffold	na	na	PDMY01000427.1	<>	na	Primary Assembly	2038	na
Ogye_chr3_random_59	unplaced-scaffold	na	na	PDMY01000428.1	<>	na	Primary Assembly	1007	na
Ogye_Unknown_76	unplaced-scaffold	na	na	PDMY01000429.1	<>	na	Primary Assembly	102910	na
Ogye_chr4_random_50	unplaced-scaffold	na	na	PDMY01000430.1	<>	na	Primary Assembly	1661	na
Ogye_chr2_random_5	unplaced-scaffold	na	na	PDMY01000431.1	<>	na	Primary Assembly	2195	na
Ogye_Unknown_88	unplaced-scaffold	na	na	PDMY01000432.1	<>	na	Primary Assembly	1196	na
Ogye_chr4_random_40	unplaced-scaffold	na	na	PDMY01000433.1	<>	na	Primary Assembly	1960	na
Ogye_Unknown_18	unplaced-scaffold	na	na	PDMY01000434.1	<>	na	Primary Assembly	315871	na
Ogye_chr21_random_7	unplaced-scaffold	na	na	PDMY01000435.1	<>	na	Primary Assembly	12058	na
Ogye_Unknown_296	unplaced-scaffold	na	na	PDMY01000436.1	<>	na	Primary Assembly	6708	na
Ogye_chr4_random_23	unplaced-scaffold	na	na	PDMY01000437.1	<>	na	Primary Assembly	2628	na
Ogye_chr1_random_78	unplaced-scaffold	na	na	PDMY01000438.1	<>	na	Primary Assembly	2489	na
Ogye_chr23_random_11	unplaced-scaffold	na	na	PDMY01000439.1	<>	na	Primary Assembly	4684	na
Ogye_chr3_random_128	unplaced-scaffold	na	na	PDMY01000440.1	<>	na	Primary Assembly	2148	na
Ogye_chr3_random_42	unplaced-scaffold	na	na	PDMY01000442.1	<>	na	Primary Assembly	1145	na
Ogye_chr1_random_259	unplaced-scaffold	na	na	PDMY01000443.1	<>	na	Primary Assembly	1131	na
Ogye_chr1_random_154	unplaced-scaffold	na	na	PDMY01000444.1	<>	na	Primary Assembly	1653	na
Ogye_chr1_random_292	unplaced-scaffold	na	na	PDMY01000445.1	<>	na	Primary Assembly	13638	na
Ogye_Unknown_314	unplaced-scaffold	na	na	PDMY01000446.1	<>	na	Primary Assembly	4089	na
Ogye_chr2_random_58	unplaced-scaffold	na	na	PDMY01000447.1	<>	na	Primary Assembly	1669	na
Ogye_chr10_random_9	unplaced-scaffold	na	na	PDMY01000448.1	<>	na	Primary Assembly	2308	na
Ogye_chr2_random_65	unplaced-scaffold	na	na	PDMY01000449.1	<>	na	Primary Assembly	19660	na
Ogye_chrW_random_12	unplaced-scaffold	na	na	PDMY01000450.1	<>	na	Primary Assembly	4949	na
Ogye_chr1_random_159	unplaced-scaffold	na	na	PDMY01000452.1	<>	na	Primary Assembly	1619	na
Ogye_chr1_random_293	unplaced-scaffold	na	na	PDMY01000453.1	<>	na	Primary Assembly	13460	na
Ogye_chr2_random_103	unplaced-scaffold	na	na	PDMY01000454.1	<>	na	Primary Assembly	1343	na
Ogye_Unknown_78	unplaced-scaffold	na	na	PDMY01000455.1	<>	na	Primary Assembly	1231	na
Ogye_chr1_random_336	unplaced-scaffold	na	na	PDMY01000456.1	<>	na	Primary Assembly	6629	na
Ogye_chr3_random_110	unplaced-scaffold	na	na	PDMY01000457.1	<>	na	Primary Assembly	2794	na
Ogye_chr3_random_3	unplaced-scaffold	na	na	PDMY01000458.1	<>	na	Primary Assembly	1672	na
