# Assembly name:  rThaEle1.pri
# Organism name:  Thamnophis elegans (Western terrestrial garter snake)
# Isolate:  rThaEle1
# Sex:  female
# Taxid:          35005
# BioSample:      SAMN12629499
# BioProject:     PRJNA561996
# Submitter:      Vertebrate Genomes Project
# Date:           2019-12-23
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    WNNA01
# Assembly method: FALCON v. DNANexus 1.9.0; FALCON-Unzip v. DNANexus 1.0.6; purge_haplotigs v. v1.0.3+ 1.Nov.2018; scaff10x v. 4.1.0; Bionano Solve DLS v. 3.2.1; Salsa HiC v. 2.2; Arrow smrtanalysis Pacbio polishSing & gap filling v. 6.0.0.47841; longranger align v. 2.2.2; 
# Expected final version: no
# Genome coverage: 62.12x
# Sequencing technology: PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_009769535.1
# RefSeq assembly accession: GCF_009769535.1
# RefSeq assembly and GenBank assemblies identical: yes
# Linked assembly: GCA_009769695.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_009769635.1	GCF_009769635.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold_280_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000188.1	=	NW_022473750.1	Primary Assembly	37510	na
scaffold_281_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000189.1	=	NW_022473751.1	Primary Assembly	36972	na
scaffold_282_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000190.1	=	NW_022473752.1	Primary Assembly	36854	na
scaffold_283_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000191.1	=	NW_022473753.1	Primary Assembly	36714	na
scaffold_284_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000192.1	=	NW_022473754.1	Primary Assembly	36543	na
scaffold_285_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000193.1	=	NW_022473755.1	Primary Assembly	36267	na
scaffold_286_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000194.1	=	NW_022473756.1	Primary Assembly	35969	na
scaffold_287_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000195.1	=	NW_022473757.1	Primary Assembly	35897	na
scaffold_288_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000196.1	=	NW_022473758.1	Primary Assembly	35846	na
scaffold_289_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000197.1	=	NW_022473759.1	Primary Assembly	35521	na
scaffold_28_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000136.1	=	NW_022473760.1	Primary Assembly	57348	na
scaffold_290_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000198.1	=	NW_022473761.1	Primary Assembly	35490	na
scaffold_291_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000199.1	=	NW_022473762.1	Primary Assembly	35517	na
scaffold_292_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000200.1	=	NW_022473763.1	Primary Assembly	35383	na
scaffold_293_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000201.1	=	NW_022473764.1	Primary Assembly	35108	na
scaffold_294_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000202.1	=	NW_022473765.1	Primary Assembly	35210	na
scaffold_295_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000203.1	=	NW_022473766.1	Primary Assembly	35115	na
scaffold_296_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000204.1	=	NW_022473767.1	Primary Assembly	34977	na
scaffold_297_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000205.1	=	NW_022473768.1	Primary Assembly	34943	na
scaffold_298_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000206.1	=	NW_022473769.1	Primary Assembly	34817	na
scaffold_299_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000207.1	=	NW_022473770.1	Primary Assembly	34670	na
scaffold_300_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000209.1	=	NW_022473771.1	Primary Assembly	34460	na
scaffold_301_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000210.1	=	NW_022473772.1	Primary Assembly	34728	na
scaffold_302_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000211.1	=	NW_022473773.1	Primary Assembly	34556	na
scaffold_303_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000212.1	=	NW_022473774.1	Primary Assembly	34354	na
scaffold_304_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000213.1	=	NW_022473775.1	Primary Assembly	34396	na
scaffold_305_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000214.1	=	NW_022473776.1	Primary Assembly	34638	na
scaffold_306_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000215.1	=	NW_022473777.1	Primary Assembly	34105	na
scaffold_307_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000216.1	=	NW_022473778.1	Primary Assembly	33898	na
scaffold_308_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000217.1	=	NW_022473779.1	Primary Assembly	33997	na
scaffold_309_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000218.1	=	NW_022473780.1	Primary Assembly	33718	na
scaffold_310_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000219.1	=	NW_022473781.1	Primary Assembly	33205	na
scaffold_311_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000220.1	=	NW_022473782.1	Primary Assembly	32739	na
scaffold_312_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000221.1	=	NW_022473783.1	Primary Assembly	32581	na
scaffold_313_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000222.1	=	NW_022473784.1	Primary Assembly	32594	na
scaffold_314_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000223.1	=	NW_022473785.1	Primary Assembly	32703	na
scaffold_315_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000224.1	=	NW_022473786.1	Primary Assembly	32310	na
scaffold_316_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000225.1	=	NW_022473787.1	Primary Assembly	32192	na
scaffold_317_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000226.1	=	NW_022473788.1	Primary Assembly	32311	na
scaffold_318_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000227.1	=	NW_022473789.1	Primary Assembly	32136	na
scaffold_319_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000228.1	=	NW_022473790.1	Primary Assembly	31736	na
scaffold_320_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000229.1	=	NW_022473791.1	Primary Assembly	31604	na
scaffold_321_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000230.1	=	NW_022473792.1	Primary Assembly	31406	na
scaffold_322_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000231.1	=	NW_022473793.1	Primary Assembly	31193	na
scaffold_323_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000232.1	=	NW_022473794.1	Primary Assembly	31230	na
scaffold_324_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000233.1	=	NW_022473795.1	Primary Assembly	31323	na
scaffold_325_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000234.1	=	NW_022473796.1	Primary Assembly	31301	na
scaffold_326_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000235.1	=	NW_022473797.1	Primary Assembly	31323	na
scaffold_327_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000236.1	=	NW_022473798.1	Primary Assembly	31179	na
scaffold_328_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000237.1	=	NW_022473799.1	Primary Assembly	30957	na
scaffold_329_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000238.1	=	NW_022473800.1	Primary Assembly	30923	na
scaffold_330_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000239.1	=	NW_022473801.1	Primary Assembly	31176	na
scaffold_331_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000240.1	=	NW_022473802.1	Primary Assembly	30902	na
scaffold_332_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000241.1	=	NW_022473803.1	Primary Assembly	30693	na
scaffold_333_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000242.1	=	NW_022473804.1	Primary Assembly	30769	na
scaffold_334_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000243.1	=	NW_022473805.1	Primary Assembly	30499	na
scaffold_335_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000244.1	=	NW_022473806.1	Primary Assembly	30257	na
scaffold_336_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000245.1	=	NW_022473807.1	Primary Assembly	30200	na
scaffold_337_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000246.1	=	NW_022473808.1	Primary Assembly	29887	na
scaffold_338_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000247.1	=	NW_022473809.1	Primary Assembly	29865	na
scaffold_339_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000248.1	=	NW_022473810.1	Primary Assembly	29572	na
scaffold_340_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000249.1	=	NW_022473811.1	Primary Assembly	29278	na
scaffold_341_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000250.1	=	NW_022473812.1	Primary Assembly	28933	na
scaffold_342_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000251.1	=	NW_022473813.1	Primary Assembly	28514	na
scaffold_343_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000252.1	=	NW_022473814.1	Primary Assembly	27701	na
scaffold_344_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000253.1	=	NW_022473815.1	Primary Assembly	27736	na
scaffold_345_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000254.1	=	NW_022473816.1	Primary Assembly	27877	na
scaffold_346_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000255.1	=	NW_022473817.1	Primary Assembly	27440	na
scaffold_347_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000256.1	=	NW_022473818.1	Primary Assembly	27270	na
scaffold_348_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000257.1	=	NW_022473819.1	Primary Assembly	27333	na
scaffold_349_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000258.1	=	NW_022473820.1	Primary Assembly	26916	na
scaffold_350_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000259.1	=	NW_022473821.1	Primary Assembly	26881	na
scaffold_351_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000260.1	=	NW_022473822.1	Primary Assembly	26611	na
scaffold_352_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000261.1	=	NW_022473823.1	Primary Assembly	26377	na
scaffold_353_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000262.1	=	NW_022473824.1	Primary Assembly	26231	na
scaffold_354_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000263.1	=	NW_022473825.1	Primary Assembly	25844	na
scaffold_355_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000264.1	=	NW_022473826.1	Primary Assembly	26026	na
scaffold_356_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000265.1	=	NW_022473827.1	Primary Assembly	25630	na
scaffold_357_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000266.1	=	NW_022473828.1	Primary Assembly	25441	na
scaffold_358_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000267.1	=	NW_022473829.1	Primary Assembly	25160	na
scaffold_359_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000268.1	=	NW_022473830.1	Primary Assembly	25090	na
scaffold_360_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000269.1	=	NW_022473831.1	Primary Assembly	25112	na
scaffold_361_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000270.1	=	NW_022473832.1	Primary Assembly	25048	na
scaffold_362_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000271.1	=	NW_022473833.1	Primary Assembly	24817	na
scaffold_363_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000272.1	=	NW_022473834.1	Primary Assembly	24148	na
scaffold_364_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000273.1	=	NW_022473835.1	Primary Assembly	24115	na
scaffold_365_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000274.1	=	NW_022473836.1	Primary Assembly	24062	na
scaffold_366_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000275.1	=	NW_022473837.1	Primary Assembly	23860	na
scaffold_367_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000276.1	=	NW_022473838.1	Primary Assembly	23918	na
scaffold_368_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000277.1	=	NW_022473839.1	Primary Assembly	23529	na
scaffold_369_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000278.1	=	NW_022473840.1	Primary Assembly	23556	na
scaffold_370_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000279.1	=	NW_022473841.1	Primary Assembly	23368	na
scaffold_371_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000280.1	=	NW_022473842.1	Primary Assembly	23357	na
scaffold_372_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000281.1	=	NW_022473843.1	Primary Assembly	23030	na
scaffold_373_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000282.1	=	NW_022473844.1	Primary Assembly	23431	na
scaffold_374_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000283.1	=	NW_022473845.1	Primary Assembly	23142	na
scaffold_375_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000284.1	=	NW_022473846.1	Primary Assembly	23096	na
scaffold_376_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000285.1	=	NW_022473847.1	Primary Assembly	23124	na
scaffold_377_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000286.1	=	NW_022473848.1	Primary Assembly	22990	na
scaffold_378_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000287.1	=	NW_022473849.1	Primary Assembly	22892	na
scaffold_379_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000288.1	=	NW_022473850.1	Primary Assembly	22645	na
scaffold_380_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000289.1	=	NW_022473851.1	Primary Assembly	22581	na
scaffold_381_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000290.1	=	NW_022473852.1	Primary Assembly	22568	na
scaffold_382_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000291.1	=	NW_022473853.1	Primary Assembly	22240	na
scaffold_383_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000292.1	=	NW_022473854.1	Primary Assembly	22684	na
scaffold_384_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000293.1	=	NW_022473855.1	Primary Assembly	21981	na
scaffold_385_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000294.1	=	NW_022473856.1	Primary Assembly	22036	na
scaffold_386_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000295.1	=	NW_022473857.1	Primary Assembly	22007	na
scaffold_387_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000296.1	=	NW_022473858.1	Primary Assembly	21987	na
scaffold_388_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000297.1	=	NW_022473859.1	Primary Assembly	21797	na
scaffold_389_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000298.1	=	NW_022473860.1	Primary Assembly	21851	na
scaffold_38_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000299.1	=	NW_022473861.1	Primary Assembly	1323886	na
scaffold_390_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000300.1	=	NW_022473862.1	Primary Assembly	21662	na
scaffold_391_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000301.1	=	NW_022473863.1	Primary Assembly	21806	na
scaffold_392_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000302.1	=	NW_022473864.1	Primary Assembly	21332	na
scaffold_393_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000303.1	=	NW_022473865.1	Primary Assembly	21238	na
scaffold_394_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000304.1	=	NW_022473866.1	Primary Assembly	21352	na
scaffold_395_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000305.1	=	NW_022473867.1	Primary Assembly	21158	na
scaffold_396_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000306.1	=	NW_022473868.1	Primary Assembly	21028	na
scaffold_397_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000307.1	=	NW_022473869.1	Primary Assembly	21190	na
scaffold_398_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000308.1	=	NW_022473870.1	Primary Assembly	21016	na
scaffold_399_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000309.1	=	NW_022473871.1	Primary Assembly	20982	na
scaffold_400_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000312.1	=	NW_022473872.1	Primary Assembly	20886	na
scaffold_401_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000313.1	=	NW_022473873.1	Primary Assembly	20865	na
scaffold_402_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000314.1	=	NW_022473874.1	Primary Assembly	21007	na
scaffold_403_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000315.1	=	NW_022473875.1	Primary Assembly	21078	na
scaffold_404_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000316.1	=	NW_022473876.1	Primary Assembly	20728	na
scaffold_405_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000317.1	=	NW_022473877.1	Primary Assembly	20389	na
scaffold_406_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000318.1	=	NW_022473878.1	Primary Assembly	20546	na
scaffold_407_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000319.1	=	NW_022473879.1	Primary Assembly	20444	na
scaffold_408_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000320.1	=	NW_022473880.1	Primary Assembly	20792	na
scaffold_409_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000321.1	=	NW_022473881.1	Primary Assembly	20068	na
scaffold_410_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000322.1	=	NW_022473882.1	Primary Assembly	19036	na
scaffold_411_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000323.1	=	NW_022473883.1	Primary Assembly	15544	na
scaffold_412_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000324.1	=	NW_022473884.1	Primary Assembly	15153	na
scaffold_413_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000325.1	=	NW_022473885.1	Primary Assembly	14482	na
scaffold_414_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000326.1	=	NW_022473886.1	Primary Assembly	12981	na
scaffold_415_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000327.1	=	NW_022473887.1	Primary Assembly	12414	na
scaffold_416_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000328.1	=	NW_022473888.1	Primary Assembly	12173	na
scaffold_417_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000329.1	=	NW_022473889.1	Primary Assembly	10905	na
scaffold_418_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000330.1	=	NW_022473890.1	Primary Assembly	8386	na
scaffold_419_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000331.1	=	NW_022473891.1	Primary Assembly	5101	na
scaffold_41_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000311.1	=	NW_022473892.1	Primary Assembly	182509	na
scaffold_420_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000332.1	=	NW_022473893.1	Primary Assembly	616	na
scaffold_42_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000333.1	=	NW_022473894.1	Primary Assembly	516976	na
scaffold_44_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000334.1	=	NW_022473895.1	Primary Assembly	169844	na
scaffold_45_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000335.1	=	NW_022473896.1	Primary Assembly	9275	na
scaffold_46_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000336.1	=	NW_022473897.1	Primary Assembly	1620852	na
scaffold_58_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000338.1	=	NW_022473898.1	Primary Assembly	46418	na
scaffold_59_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000339.1	=	NW_022473899.1	Primary Assembly	506059	na
scaffold_62_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000341.1	=	NW_022473900.1	Primary Assembly	920387	na
scaffold_65_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000342.1	=	NW_022473901.1	Primary Assembly	94997	na
scaffold_68_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000343.1	=	NW_022473902.1	Primary Assembly	751883	na
scaffold_71_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000345.1	=	NW_022473903.1	Primary Assembly	548212	na
scaffold_72_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000346.1	=	NW_022473904.1	Primary Assembly	53934	na
scaffold_74_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000347.1	=	NW_022473905.1	Primary Assembly	482532	na
scaffold_76_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000348.1	=	NW_022473906.1	Primary Assembly	412849	na
scaffold_78_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000349.1	=	NW_022473907.1	Primary Assembly	384866	na
scaffold_7_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000351.1	=	NW_022473908.1	Primary Assembly	80731	na
scaffold_80_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000352.1	=	NW_022473909.1	Primary Assembly	374670	na
scaffold_85_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000353.1	=	NW_022473910.1	Primary Assembly	283318	na
scaffold_87_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000354.1	=	NW_022473911.1	Primary Assembly	272376	na
scaffold_88_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000355.1	=	NW_022473912.1	Primary Assembly	270497	na
scaffold_89_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000356.1	=	NW_022473913.1	Primary Assembly	265445	na
scaffold_91_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000358.1	=	NW_022473914.1	Primary Assembly	229175	na
scaffold_92_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000359.1	=	NW_022473915.1	Primary Assembly	220794	na
scaffold_93_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000360.1	=	NW_022473916.1	Primary Assembly	210915	na
scaffold_94_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000361.1	=	NW_022473917.1	Primary Assembly	205935	na
scaffold_95_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000362.1	=	NW_022473918.1	Primary Assembly	199148	na
scaffold_96_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000363.1	=	NW_022473919.1	Primary Assembly	192218	na
scaffold_97_arrow_ctg1	unplaced-scaffold	na	na	WNNA01000364.1	=	NW_022473920.1	Primary Assembly	190181	na
