# Assembly name:  rGopEvg1_v1.p
# Organism name:  Gopherus evgoodei (Goodes thornscrub tortoise)
# Infraspecific name:  ecotype=Sinaloan lineage
# Taxid:          1825980
# BioSample:      SAMN03496275
# BioProject:     PRJNA489103
# Submitter:      Vertebrate Genomes Project
# Date:           2019-07-25
# Assembly type:  haploid
# Release type:   minor
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    VHHN01
# Assembly method: FALCON v. 5.1.1; FALCON-Unzip v. 1.0.2; purge_haplotigs v. bitbucket 7.10.2018; scaff10x v. 2.1; Bionano Solve DLS v. 3.2.1; Salsa2 v. 2.2; Arrow v. 5.1.0.26412; longranger align v. 2.2.2; freebayes v. 1.2.0; gEVAL manual curation v. 2019-01-31; VGP standa
# Expected final version: no
# Genome coverage: 58.0x
# Sequencing technology: PacBio Sequel I; 10X Genomics linked reads; Arima Genomics Hi-C; Bionano Genomics DLS
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_007399415.1
# RefSeq assembly accession: GCF_007399415.2
# RefSeq assembly and GenBank assemblies identical: no
# Linked assembly: GCA_007399395.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_007399425.1	GCF_007399425.1	Primary Assembly
## GCA_007399435.1	GCF_007399435.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold_268_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000182.1	=	NW_022059931.1	Primary Assembly	35946	na
scaffold_269_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000183.1	=	NW_022059932.1	Primary Assembly	35982	na
scaffold_270_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000185.1	=	NW_022059933.1	Primary Assembly	36074	na
scaffold_271_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000186.1	=	NW_022059934.1	Primary Assembly	35832	na
scaffold_272_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000187.1	=	NW_022059935.1	Primary Assembly	35142	na
scaffold_273_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000188.1	=	NW_022059936.1	Primary Assembly	35801	na
scaffold_274_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000189.1	=	NW_022059937.1	Primary Assembly	35132	na
scaffold_275_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000190.1	=	NW_022059938.1	Primary Assembly	35545	na
scaffold_276_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000191.1	=	NW_022059939.1	Primary Assembly	34985	na
scaffold_277_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000192.1	=	NW_022059940.1	Primary Assembly	35080	na
scaffold_278_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000193.1	=	NW_022059941.1	Primary Assembly	35581	na
scaffold_279_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000194.1	=	NW_022059942.1	Primary Assembly	35255	na
scaffold_280_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000196.1	=	NW_022059943.1	Primary Assembly	34925	na
scaffold_281_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000197.1	=	NW_022059944.1	Primary Assembly	34648	na
scaffold_282_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000198.1	=	NW_022059945.1	Primary Assembly	34697	na
scaffold_283_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000199.1	=	NW_022059946.1	Primary Assembly	34767	na
scaffold_284_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000200.1	=	NW_022059947.1	Primary Assembly	34621	na
scaffold_285_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000201.1	=	NW_022059948.1	Primary Assembly	34560	na
scaffold_286_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000202.1	=	NW_022059949.1	Primary Assembly	34333	na
scaffold_287_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000203.1	=	NW_022059950.1	Primary Assembly	33574	na
scaffold_288_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000204.1	=	NW_022059951.1	Primary Assembly	33282	na
scaffold_289_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000205.1	=	NW_022059952.1	Primary Assembly	32944	na
scaffold_290_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000207.1	=	NW_022059953.1	Primary Assembly	32764	na
scaffold_291_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000208.1	=	NW_022059954.1	Primary Assembly	32984	na
scaffold_292_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000209.1	=	NW_022059955.1	Primary Assembly	32333	na
scaffold_293_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000210.1	=	NW_022059956.1	Primary Assembly	31769	na
scaffold_294_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000211.1	=	NW_022059957.1	Primary Assembly	32118	na
scaffold_295_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000212.1	=	NW_022059958.1	Primary Assembly	31639	na
scaffold_296_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000213.1	=	NW_022059959.1	Primary Assembly	31648	na
scaffold_297_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000214.1	=	NW_022059960.1	Primary Assembly	31444	na
scaffold_298_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000215.1	=	NW_022059961.1	Primary Assembly	31305	na
scaffold_299_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000216.1	=	NW_022059962.1	Primary Assembly	31176	na
scaffold_300_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000219.1	=	NW_022059963.1	Primary Assembly	30981	na
scaffold_301_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000220.1	=	NW_022059964.1	Primary Assembly	30631	na
scaffold_302_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000221.1	=	NW_022059965.1	Primary Assembly	30325	na
scaffold_303_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000222.1	=	NW_022059966.1	Primary Assembly	30544	na
scaffold_304_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000223.1	=	NW_022059967.1	Primary Assembly	30561	na
scaffold_305_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000224.1	=	NW_022059968.1	Primary Assembly	30166	na
scaffold_306_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000225.1	=	NW_022059969.1	Primary Assembly	30279	na
scaffold_307_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000226.1	=	NW_022059970.1	Primary Assembly	30028	na
scaffold_308_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000227.1	=	NW_022059971.1	Primary Assembly	30507	na
scaffold_309_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000228.1	=	NW_022059972.1	Primary Assembly	29999	na
scaffold_310_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000229.1	=	NW_022059973.1	Primary Assembly	29861	na
scaffold_311_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000230.1	=	NW_022059974.1	Primary Assembly	29748	na
scaffold_312_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000231.1	=	NW_022059975.1	Primary Assembly	29722	na
scaffold_313_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000232.1	=	NW_022059976.1	Primary Assembly	29862	na
scaffold_314_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000233.1	=	NW_022059977.1	Primary Assembly	28932	na
scaffold_315_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000234.1	=	NW_022059978.1	Primary Assembly	29340	na
scaffold_316_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000235.1	=	NW_022059979.1	Primary Assembly	29341	na
scaffold_317_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000236.1	=	NW_022059980.1	Primary Assembly	29220	na
scaffold_318_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000237.1	=	NW_022059981.1	Primary Assembly	29203	na
scaffold_319_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000238.1	=	NW_022059982.1	Primary Assembly	29197	na
scaffold_31_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000239.1	=	NW_022059983.1	Primary Assembly	7151229	na
scaffold_320_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000240.1	=	NW_022059984.1	Primary Assembly	28909	na
scaffold_321_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000241.1	=	NW_022059985.1	Primary Assembly	28948	na
scaffold_322_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000242.1	=	NW_022059986.1	Primary Assembly	28945	na
scaffold_323_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000243.1	=	NW_022059987.1	Primary Assembly	29057	na
scaffold_324_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000244.1	=	NW_022059988.1	Primary Assembly	28796	na
scaffold_325_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000245.1	=	NW_022059989.1	Primary Assembly	28661	na
scaffold_326_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000246.1	=	NW_022059990.1	Primary Assembly	28579	na
scaffold_327_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000247.1	=	NW_022059991.1	Primary Assembly	28339	na
scaffold_328_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000248.1	=	NW_022059992.1	Primary Assembly	27928	na
scaffold_329_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000249.1	=	NW_022059993.1	Primary Assembly	27958	na
scaffold_32_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000250.1	=	NW_022059994.1	Primary Assembly	6852968	na
scaffold_330_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000251.1	=	NW_022059995.1	Primary Assembly	28319	na
scaffold_331_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000252.1	=	NW_022059996.1	Primary Assembly	27845	na
scaffold_332_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000253.1	=	NW_022059997.1	Primary Assembly	27820	na
scaffold_333_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000254.1	=	NW_022059998.1	Primary Assembly	27640	na
scaffold_334_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000255.1	=	NW_022059999.1	Primary Assembly	27760	na
scaffold_335_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000256.1	=	NW_022060000.1	Primary Assembly	27516	na
scaffold_336_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000257.1	=	NW_022060001.1	Primary Assembly	26883	na
scaffold_337_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000258.1	=	NW_022060002.1	Primary Assembly	26669	na
scaffold_338_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000259.1	=	NW_022060003.1	Primary Assembly	26505	na
scaffold_339_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000260.1	=	NW_022060004.1	Primary Assembly	25199	na
scaffold_33_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000261.1	=	NW_022060005.1	Primary Assembly	6688456	na
scaffold_340_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000262.1	=	NW_022060006.1	Primary Assembly	25353	na
scaffold_341_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000263.1	=	NW_022060007.1	Primary Assembly	24911	na
scaffold_342_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000264.1	=	NW_022060008.1	Primary Assembly	25338	na
scaffold_343_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000265.1	=	NW_022060009.1	Primary Assembly	24741	na
scaffold_344_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000266.1	=	NW_022060010.1	Primary Assembly	24655	na
scaffold_345_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000267.1	=	NW_022060011.1	Primary Assembly	24456	na
scaffold_346_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000268.1	=	NW_022060012.1	Primary Assembly	23896	na
scaffold_347_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000269.1	=	NW_022060013.1	Primary Assembly	24035	na
scaffold_348_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000270.1	=	NW_022060014.1	Primary Assembly	23887	na
scaffold_349_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000271.1	=	NW_022060015.1	Primary Assembly	23702	na
scaffold_34_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000272.1	=	NW_022060016.1	Primary Assembly	6808771	na
scaffold_350_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000273.1	=	NW_022060017.1	Primary Assembly	24746	na
scaffold_351_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000274.1	=	NW_022060018.1	Primary Assembly	23685	na
scaffold_352_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000275.1	=	NW_022060019.1	Primary Assembly	23439	na
scaffold_353_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000276.1	=	NW_022060020.1	Primary Assembly	23356	na
scaffold_354_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000277.1	=	NW_022060021.1	Primary Assembly	23254	na
scaffold_355_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000278.1	=	NW_022060022.1	Primary Assembly	23176	na
scaffold_356_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000279.1	=	NW_022060023.1	Primary Assembly	23107	na
scaffold_357_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000280.1	=	NW_022060024.1	Primary Assembly	22552	na
scaffold_358_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000281.1	=	NW_022060025.1	Primary Assembly	22955	na
scaffold_359_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000282.1	=	NW_022060026.1	Primary Assembly	23647	na
scaffold_35_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000283.1	=	NW_022060027.1	Primary Assembly	6065492	na
scaffold_360_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000284.1	=	NW_022060028.1	Primary Assembly	22888	na
scaffold_361_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000285.1	=	NW_022060029.1	Primary Assembly	22930	na
scaffold_362_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000286.1	=	NW_022060030.1	Primary Assembly	22597	na
scaffold_363_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000287.1	=	NW_022060031.1	Primary Assembly	22826	na
scaffold_364_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000288.1	=	NW_022060032.1	Primary Assembly	22578	na
scaffold_365_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000289.1	=	NW_022060033.1	Primary Assembly	22146	na
scaffold_366_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000290.1	=	NW_022060034.1	Primary Assembly	22055	na
scaffold_367_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000291.1	=	NW_022060035.1	Primary Assembly	21816	na
scaffold_368_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000292.1	=	NW_022060036.1	Primary Assembly	21713	na
scaffold_369_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000293.1	=	NW_022060037.1	Primary Assembly	22232	na
scaffold_36_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000294.1	=	NW_022060038.1	Primary Assembly	3306298	na
scaffold_370_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000295.1	=	NW_022060039.1	Primary Assembly	21557	na
scaffold_371_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000296.1	=	NW_022060040.1	Primary Assembly	21202	na
scaffold_372_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000297.1	=	NW_022060041.1	Primary Assembly	21102	na
scaffold_373_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000298.1	=	NW_022060042.1	Primary Assembly	21142	na
scaffold_374_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000299.1	=	NW_022060043.1	Primary Assembly	21293	na
scaffold_375_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000300.1	=	NW_022060044.1	Primary Assembly	20993	na
scaffold_376_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000301.1	=	NW_022060045.1	Primary Assembly	20748	na
scaffold_377_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000302.1	=	NW_022060046.1	Primary Assembly	20462	na
scaffold_378_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000303.1	=	NW_022060047.1	Primary Assembly	20918	na
scaffold_379_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000304.1	=	NW_022060048.1	Primary Assembly	20320	na
scaffold_37_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000305.1	=	NW_022060049.1	Primary Assembly	4473633	na
scaffold_380_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000306.1	=	NW_022060050.1	Primary Assembly	20544	na
scaffold_381_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000307.1	=	NW_022060051.1	Primary Assembly	19568	na
scaffold_382_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000308.1	=	NW_022060052.1	Primary Assembly	17637	na
scaffold_383_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000309.1	=	NW_022060053.1	Primary Assembly	17039	na
scaffold_384_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000310.1	=	NW_022060054.1	Primary Assembly	15268	na
scaffold_385_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000311.1	=	NW_022060055.1	Primary Assembly	12548	na
scaffold_386_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000312.1	=	NW_022060056.1	Primary Assembly	10752	na
scaffold_387_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000313.1	=	NW_022060057.1	Primary Assembly	7735	na
scaffold_388_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000314.1	=	NW_022060058.1	Primary Assembly	5793	na
scaffold_38_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000315.1	=	NW_022060059.1	Primary Assembly	4271242	na
scaffold_39_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000316.1	=	NW_022060060.1	Primary Assembly	3517482	na
scaffold_40_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000317.1	=	NW_022060061.1	Primary Assembly	3484285	na
scaffold_41_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000318.1	=	NW_022060062.1	Primary Assembly	2568873	na
scaffold_42_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000319.1	=	NW_022060063.1	Primary Assembly	1787697	na
scaffold_43_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000320.1	=	NW_022060064.1	Primary Assembly	2175659	na
scaffold_44_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000321.1	=	NW_022060065.1	Primary Assembly	2218321	na
scaffold_45_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000322.1	=	NW_022060066.1	Primary Assembly	2122271	na
scaffold_46_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000323.1	=	NW_022060067.1	Primary Assembly	2053898	na
scaffold_47_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000324.1	=	NW_022060068.1	Primary Assembly	1998015	na
scaffold_48_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000325.1	=	NW_022060069.1	Primary Assembly	1951732	na
scaffold_49_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000326.1	=	NW_022060070.1	Primary Assembly	1592327	na
scaffold_50_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000328.1	=	NW_022060071.1	Primary Assembly	1333369	na
scaffold_51_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000329.1	=	NW_022060072.1	Primary Assembly	1517425	na
scaffold_52_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000330.1	=	NW_022060073.1	Primary Assembly	1499419	na
scaffold_53_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000331.1	=	NW_022060074.1	Primary Assembly	1371453	na
scaffold_54_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000332.1	=	NW_022060075.1	Primary Assembly	113737	na
scaffold_55_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000333.1	=	NW_022060076.1	Primary Assembly	1220026	na
scaffold_56_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000334.1	=	NW_022060077.1	Primary Assembly	851818	na
scaffold_57_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000335.1	=	NW_022060078.1	Primary Assembly	1190291	na
scaffold_58_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000336.1	=	NW_022060079.1	Primary Assembly	1149399	na
scaffold_59_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000337.1	=	NW_022060080.1	Primary Assembly	1133203	na
scaffold_60_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000339.1	=	NW_022060081.1	Primary Assembly	1002085	na
scaffold_61_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000340.1	=	NW_022060082.1	Primary Assembly	768409	na
scaffold_62_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000341.1	=	NW_022060083.1	Primary Assembly	966744	na
scaffold_63_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000342.1	=	NW_022060084.1	Primary Assembly	902581	na
scaffold_64_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000343.1	=	NW_022060085.1	Primary Assembly	795138	na
scaffold_65_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000344.1	=	NW_022060086.1	Primary Assembly	746957	na
scaffold_66_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000345.1	=	NW_022060087.1	Primary Assembly	728390	na
scaffold_67_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000346.1	=	NW_022060088.1	Primary Assembly	703774	na
scaffold_68_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000347.1	=	NW_022060089.1	Primary Assembly	657738	na
scaffold_69_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000348.1	=	NW_022060090.1	Primary Assembly	645820	na
scaffold_70_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000350.1	=	NW_022060091.1	Primary Assembly	605052	na
scaffold_71_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000351.1	=	NW_022060092.1	Primary Assembly	597620	na
scaffold_72_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000352.1	=	NW_022060093.1	Primary Assembly	520226	na
scaffold_73_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000353.1	=	NW_022060094.1	Primary Assembly	510256	na
scaffold_74_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000354.1	=	NW_022060095.1	Primary Assembly	495321	na
scaffold_75_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000355.1	=	NW_022060096.1	Primary Assembly	483586	na
scaffold_76_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000356.1	=	NW_022060097.1	Primary Assembly	463246	na
scaffold_77_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000357.1	=	NW_022060098.1	Primary Assembly	200524	na
scaffold_78_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000358.1	=	NW_022060099.1	Primary Assembly	421802	na
scaffold_79_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000359.1	=	NW_022060100.1	Primary Assembly	416825	na
scaffold_80_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000361.1	=	NW_022060101.1	Primary Assembly	400875	na
scaffold_81_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000362.1	=	NW_022060102.1	Primary Assembly	392179	na
scaffold_82_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000363.1	=	NW_022060103.1	Primary Assembly	394353	na
scaffold_83_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000364.1	=	NW_022060104.1	Primary Assembly	374205	na
scaffold_84_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000365.1	=	NW_022060105.1	Primary Assembly	326596	na
scaffold_85_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000366.1	=	NW_022060106.1	Primary Assembly	213638	na
scaffold_86_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000367.1	=	NW_022060107.1	Primary Assembly	305119	na
scaffold_87_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000368.1	=	NW_022060108.1	Primary Assembly	292048	na
scaffold_88_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000369.1	=	NW_022060109.1	Primary Assembly	280782	na
scaffold_89_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000370.1	=	NW_022060110.1	Primary Assembly	276818	na
scaffold_90_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000372.1	=	NW_022060111.1	Primary Assembly	264746	na
scaffold_91_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000373.1	=	NW_022060112.1	Primary Assembly	266267	na
scaffold_92_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000374.1	=	NW_022060113.1	Primary Assembly	245074	na
scaffold_93_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000375.1	=	NW_022060114.1	Primary Assembly	244276	na
scaffold_94_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000376.1	=	NW_022060115.1	Primary Assembly	231106	na
scaffold_95_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000377.1	=	NW_022060116.1	Primary Assembly	211225	na
scaffold_96_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000378.1	=	NW_022060117.1	Primary Assembly	209057	na
scaffold_97_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000379.1	=	NW_022060118.1	Primary Assembly	196675	na
scaffold_98_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000380.1	=	NW_022060119.1	Primary Assembly	195057	na
scaffold_99_arrow_ctg1	unplaced-scaffold	na	na	VHHN01000381.1	=	NW_022060120.1	Primary Assembly	190074	na
rGopEvg1_MT	assembled-molecule	MT	Mitochondrion	CM017320.1	=	NC_044186.1	non-nuclear	16845	na
