# Assembly name:  PodMur_1.0
# Organism name:  Podarcis muralis (common wall lizard)
# Infraspecific name:  ecotype=yellow
# Sex:  male
# Taxid:          64176
# BioSample:      SAMN10820182
# BioProject:     PRJNA515813
# Submitter:      CIBIO-InBIO
# Date:           2019-03-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    SIRZ01
# Assembly method: FALCON v. 0.4.0; Pilon v. JAN-2018; HiRise v. JAN-2018
# Expected final version: yes
# Genome coverage: 100.0x
# Sequencing technology: PacBio; HiSeq; Chicago; HiC
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_004329235.1
# RefSeq assembly accession: GCF_004329235.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004329435.1	GCF_004329435.1	Primary Assembly
## 	GCF_004519765.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
unplaced_scaffold0468	unplaced-scaffold	na	na	SIRZ01000487.1	=	NW_021164816.1	Primary Assembly	21154	na
unplaced_scaffold0469	unplaced-scaffold	na	na	SIRZ01000488.1	=	NW_021164817.1	Primary Assembly	21152	na
unplaced_scaffold0470	unplaced-scaffold	na	na	SIRZ01000489.1	=	NW_021164818.1	Primary Assembly	21151	na
unplaced_scaffold0471	unplaced-scaffold	na	na	SIRZ01000490.1	=	NW_021164819.1	Primary Assembly	21102	na
unplaced_scaffold0472	unplaced-scaffold	na	na	SIRZ01000491.1	=	NW_021164820.1	Primary Assembly	21074	na
unplaced_scaffold0473	unplaced-scaffold	na	na	SIRZ01000492.1	=	NW_021164821.1	Primary Assembly	21071	na
unplaced_scaffold0474	unplaced-scaffold	na	na	SIRZ01000493.1	=	NW_021164822.1	Primary Assembly	21014	na
unplaced_scaffold0475	unplaced-scaffold	na	na	SIRZ01000494.1	=	NW_021164823.1	Primary Assembly	20973	na
unplaced_scaffold0476	unplaced-scaffold	na	na	SIRZ01000495.1	=	NW_021164824.1	Primary Assembly	20967	na
unplaced_scaffold0477	unplaced-scaffold	na	na	SIRZ01000496.1	=	NW_021164825.1	Primary Assembly	20939	na
unplaced_scaffold0478	unplaced-scaffold	na	na	SIRZ01000497.1	=	NW_021164826.1	Primary Assembly	20938	na
unplaced_scaffold0479	unplaced-scaffold	na	na	SIRZ01000498.1	=	NW_021164827.1	Primary Assembly	20893	na
unplaced_scaffold0480	unplaced-scaffold	na	na	SIRZ01000499.1	=	NW_021164828.1	Primary Assembly	20882	na
unplaced_scaffold0481	unplaced-scaffold	na	na	SIRZ01000500.1	=	NW_021164829.1	Primary Assembly	20882	na
unplaced_scaffold0482	unplaced-scaffold	na	na	SIRZ01000501.1	=	NW_021164830.1	Primary Assembly	20847	na
unplaced_scaffold0483	unplaced-scaffold	na	na	SIRZ01000502.1	=	NW_021164831.1	Primary Assembly	20841	na
unplaced_scaffold0484	unplaced-scaffold	na	na	SIRZ01000503.1	=	NW_021164832.1	Primary Assembly	20832	na
unplaced_scaffold0485	unplaced-scaffold	na	na	SIRZ01000504.1	=	NW_021164833.1	Primary Assembly	20800	na
unplaced_scaffold0486	unplaced-scaffold	na	na	SIRZ01000505.1	=	NW_021164834.1	Primary Assembly	20790	na
unplaced_scaffold0487	unplaced-scaffold	na	na	SIRZ01000506.1	=	NW_021164835.1	Primary Assembly	20780	na
unplaced_scaffold0488	unplaced-scaffold	na	na	SIRZ01000507.1	=	NW_021164836.1	Primary Assembly	20773	na
unplaced_scaffold0489	unplaced-scaffold	na	na	SIRZ01000508.1	=	NW_021164837.1	Primary Assembly	20772	na
unplaced_scaffold0490	unplaced-scaffold	na	na	SIRZ01000509.1	=	NW_021164838.1	Primary Assembly	20762	na
unplaced_scaffold0491	unplaced-scaffold	na	na	SIRZ01000510.1	=	NW_021164839.1	Primary Assembly	20759	na
unplaced_scaffold0492	unplaced-scaffold	na	na	SIRZ01000511.1	=	NW_021164840.1	Primary Assembly	20756	na
unplaced_scaffold0493	unplaced-scaffold	na	na	SIRZ01000512.1	=	NW_021164841.1	Primary Assembly	20718	na
unplaced_scaffold0494	unplaced-scaffold	na	na	SIRZ01000513.1	=	NW_021164842.1	Primary Assembly	20696	na
unplaced_scaffold0495	unplaced-scaffold	na	na	SIRZ01000514.1	=	NW_021164843.1	Primary Assembly	20694	na
unplaced_scaffold0496	unplaced-scaffold	na	na	SIRZ01000515.1	=	NW_021164844.1	Primary Assembly	20678	na
unplaced_scaffold0497	unplaced-scaffold	na	na	SIRZ01000516.1	=	NW_021164845.1	Primary Assembly	20671	na
unplaced_scaffold0498	unplaced-scaffold	na	na	SIRZ01000517.1	=	NW_021164846.1	Primary Assembly	20670	na
unplaced_scaffold0499	unplaced-scaffold	na	na	SIRZ01000518.1	=	NW_021164847.1	Primary Assembly	20669	na
unplaced_scaffold0500	unplaced-scaffold	na	na	SIRZ01000519.1	=	NW_021164848.1	Primary Assembly	20667	na
unplaced_scaffold0501	unplaced-scaffold	na	na	SIRZ01000520.1	=	NW_021164849.1	Primary Assembly	20664	na
unplaced_scaffold0502	unplaced-scaffold	na	na	SIRZ01000521.1	=	NW_021164850.1	Primary Assembly	20650	na
unplaced_scaffold0503	unplaced-scaffold	na	na	SIRZ01000522.1	=	NW_021164851.1	Primary Assembly	20633	na
unplaced_scaffold0504	unplaced-scaffold	na	na	SIRZ01000523.1	=	NW_021164852.1	Primary Assembly	20615	na
unplaced_scaffold0505	unplaced-scaffold	na	na	SIRZ01000524.1	=	NW_021164853.1	Primary Assembly	20586	na
unplaced_scaffold0506	unplaced-scaffold	na	na	SIRZ01000525.1	=	NW_021164854.1	Primary Assembly	20585	na
unplaced_scaffold0507	unplaced-scaffold	na	na	SIRZ01000526.1	=	NW_021164855.1	Primary Assembly	20585	na
unplaced_scaffold0508	unplaced-scaffold	na	na	SIRZ01000527.1	=	NW_021164856.1	Primary Assembly	20577	na
unplaced_scaffold0509	unplaced-scaffold	na	na	SIRZ01000528.1	=	NW_021164857.1	Primary Assembly	20546	na
unplaced_scaffold0510	unplaced-scaffold	na	na	SIRZ01000529.1	=	NW_021164858.1	Primary Assembly	20543	na
unplaced_scaffold0511	unplaced-scaffold	na	na	SIRZ01000530.1	=	NW_021164859.1	Primary Assembly	20508	na
unplaced_scaffold0512	unplaced-scaffold	na	na	SIRZ01000531.1	=	NW_021164860.1	Primary Assembly	20481	na
unplaced_scaffold0513	unplaced-scaffold	na	na	SIRZ01000532.1	=	NW_021164861.1	Primary Assembly	20472	na
unplaced_scaffold0514	unplaced-scaffold	na	na	SIRZ01000533.1	=	NW_021164862.1	Primary Assembly	20446	na
unplaced_scaffold0515	unplaced-scaffold	na	na	SIRZ01000534.1	=	NW_021164863.1	Primary Assembly	20409	na
unplaced_scaffold0516	unplaced-scaffold	na	na	SIRZ01000535.1	=	NW_021164864.1	Primary Assembly	20391	na
unplaced_scaffold0517	unplaced-scaffold	na	na	SIRZ01000536.1	=	NW_021164865.1	Primary Assembly	20385	na
unplaced_scaffold0518	unplaced-scaffold	na	na	SIRZ01000537.1	=	NW_021164866.1	Primary Assembly	20385	na
unplaced_scaffold0519	unplaced-scaffold	na	na	SIRZ01000538.1	=	NW_021164867.1	Primary Assembly	20381	na
unplaced_scaffold0520	unplaced-scaffold	na	na	SIRZ01000539.1	=	NW_021164868.1	Primary Assembly	20379	na
unplaced_scaffold0521	unplaced-scaffold	na	na	SIRZ01000540.1	=	NW_021164869.1	Primary Assembly	20344	na
unplaced_scaffold0522	unplaced-scaffold	na	na	SIRZ01000541.1	=	NW_021164870.1	Primary Assembly	20325	na
unplaced_scaffold0523	unplaced-scaffold	na	na	SIRZ01000542.1	=	NW_021164871.1	Primary Assembly	20317	na
unplaced_scaffold0524	unplaced-scaffold	na	na	SIRZ01000543.1	=	NW_021164872.1	Primary Assembly	20264	na
unplaced_scaffold0525	unplaced-scaffold	na	na	SIRZ01000544.1	=	NW_021164873.1	Primary Assembly	20260	na
unplaced_scaffold0526	unplaced-scaffold	na	na	SIRZ01000545.1	=	NW_021164874.1	Primary Assembly	20255	na
unplaced_scaffold0527	unplaced-scaffold	na	na	SIRZ01000546.1	=	NW_021164875.1	Primary Assembly	20218	na
unplaced_scaffold0528	unplaced-scaffold	na	na	SIRZ01000547.1	=	NW_021164876.1	Primary Assembly	20208	na
unplaced_scaffold0529	unplaced-scaffold	na	na	SIRZ01000548.1	=	NW_021164877.1	Primary Assembly	20197	na
unplaced_scaffold0530	unplaced-scaffold	na	na	SIRZ01000549.1	=	NW_021164878.1	Primary Assembly	20194	na
unplaced_scaffold0531	unplaced-scaffold	na	na	SIRZ01000550.1	=	NW_021164879.1	Primary Assembly	20191	na
unplaced_scaffold0532	unplaced-scaffold	na	na	SIRZ01000551.1	=	NW_021164880.1	Primary Assembly	20183	na
unplaced_scaffold0533	unplaced-scaffold	na	na	SIRZ01000552.1	=	NW_021164881.1	Primary Assembly	20133	na
unplaced_scaffold0534	unplaced-scaffold	na	na	SIRZ01000553.1	=	NW_021164882.1	Primary Assembly	20123	na
unplaced_scaffold0535	unplaced-scaffold	na	na	SIRZ01000554.1	=	NW_021164883.1	Primary Assembly	20089	na
unplaced_scaffold0536	unplaced-scaffold	na	na	SIRZ01000555.1	=	NW_021164884.1	Primary Assembly	20076	na
unplaced_scaffold0537	unplaced-scaffold	na	na	SIRZ01000556.1	=	NW_021164885.1	Primary Assembly	20073	na
unplaced_scaffold0538	unplaced-scaffold	na	na	SIRZ01000557.1	=	NW_021164886.1	Primary Assembly	20070	na
unplaced_scaffold0539	unplaced-scaffold	na	na	SIRZ01000558.1	=	NW_021164887.1	Primary Assembly	20070	na
unplaced_scaffold0540	unplaced-scaffold	na	na	SIRZ01000559.1	=	NW_021164888.1	Primary Assembly	20056	na
unplaced_scaffold0541	unplaced-scaffold	na	na	SIRZ01000560.1	=	NW_021164889.1	Primary Assembly	20049	na
unplaced_scaffold0542	unplaced-scaffold	na	na	SIRZ01000561.1	=	NW_021164890.1	Primary Assembly	20044	na
unplaced_scaffold0543	unplaced-scaffold	na	na	SIRZ01000562.1	=	NW_021164891.1	Primary Assembly	20017	na
unplaced_scaffold0544	unplaced-scaffold	na	na	SIRZ01000563.1	=	NW_021164892.1	Primary Assembly	20008	na
unplaced_scaffold0545	unplaced-scaffold	na	na	SIRZ01000564.1	=	NW_021164893.1	Primary Assembly	20007	na
unplaced_scaffold0546	unplaced-scaffold	na	na	SIRZ01000565.1	=	NW_021164894.1	Primary Assembly	19990	na
unplaced_scaffold0547	unplaced-scaffold	na	na	SIRZ01000566.1	=	NW_021164895.1	Primary Assembly	19973	na
unplaced_scaffold0548	unplaced-scaffold	na	na	SIRZ01000567.1	=	NW_021164896.1	Primary Assembly	19966	na
unplaced_scaffold0549	unplaced-scaffold	na	na	SIRZ01000568.1	=	NW_021164897.1	Primary Assembly	19937	na
unplaced_scaffold0550	unplaced-scaffold	na	na	SIRZ01000569.1	=	NW_021164898.1	Primary Assembly	19936	na
unplaced_scaffold0551	unplaced-scaffold	na	na	SIRZ01000570.1	=	NW_021164899.1	Primary Assembly	19933	na
unplaced_scaffold0552	unplaced-scaffold	na	na	SIRZ01000571.1	=	NW_021164900.1	Primary Assembly	19932	na
unplaced_scaffold0553	unplaced-scaffold	na	na	SIRZ01000572.1	=	NW_021164901.1	Primary Assembly	19925	na
unplaced_scaffold0554	unplaced-scaffold	na	na	SIRZ01000573.1	=	NW_021164902.1	Primary Assembly	19908	na
unplaced_scaffold0555	unplaced-scaffold	na	na	SIRZ01000574.1	=	NW_021164903.1	Primary Assembly	19837	na
unplaced_scaffold0556	unplaced-scaffold	na	na	SIRZ01000575.1	=	NW_021164904.1	Primary Assembly	19824	na
unplaced_scaffold0557	unplaced-scaffold	na	na	SIRZ01000576.1	=	NW_021164905.1	Primary Assembly	19815	na
unplaced_scaffold0558	unplaced-scaffold	na	na	SIRZ01000577.1	=	NW_021164906.1	Primary Assembly	19789	na
unplaced_scaffold0559	unplaced-scaffold	na	na	SIRZ01000578.1	=	NW_021164907.1	Primary Assembly	19788	na
unplaced_scaffold0560	unplaced-scaffold	na	na	SIRZ01000579.1	=	NW_021164908.1	Primary Assembly	19732	na
unplaced_scaffold0561	unplaced-scaffold	na	na	SIRZ01000580.1	=	NW_021164909.1	Primary Assembly	19719	na
unplaced_scaffold0562	unplaced-scaffold	na	na	SIRZ01000581.1	=	NW_021164910.1	Primary Assembly	19717	na
unplaced_scaffold0563	unplaced-scaffold	na	na	SIRZ01000582.1	=	NW_021164911.1	Primary Assembly	19708	na
unplaced_scaffold0564	unplaced-scaffold	na	na	SIRZ01000583.1	=	NW_021164912.1	Primary Assembly	19697	na
unplaced_scaffold0565	unplaced-scaffold	na	na	SIRZ01000584.1	=	NW_021164913.1	Primary Assembly	19695	na
unplaced_scaffold0566	unplaced-scaffold	na	na	SIRZ01000585.1	=	NW_021164914.1	Primary Assembly	19693	na
unplaced_scaffold0567	unplaced-scaffold	na	na	SIRZ01000586.1	=	NW_021164915.1	Primary Assembly	19676	na
unplaced_scaffold0568	unplaced-scaffold	na	na	SIRZ01000587.1	=	NW_021164916.1	Primary Assembly	19669	na
unplaced_scaffold0569	unplaced-scaffold	na	na	SIRZ01000588.1	=	NW_021164917.1	Primary Assembly	19661	na
unplaced_scaffold0570	unplaced-scaffold	na	na	SIRZ01000589.1	=	NW_021164918.1	Primary Assembly	19619	na
unplaced_scaffold0571	unplaced-scaffold	na	na	SIRZ01000590.1	=	NW_021164919.1	Primary Assembly	19605	na
unplaced_scaffold0572	unplaced-scaffold	na	na	SIRZ01000591.1	=	NW_021164920.1	Primary Assembly	19603	na
unplaced_scaffold0573	unplaced-scaffold	na	na	SIRZ01000592.1	=	NW_021164921.1	Primary Assembly	19601	na
unplaced_scaffold0574	unplaced-scaffold	na	na	SIRZ01000593.1	=	NW_021164922.1	Primary Assembly	19595	na
unplaced_scaffold0575	unplaced-scaffold	na	na	SIRZ01000594.1	=	NW_021164923.1	Primary Assembly	19594	na
unplaced_scaffold0576	unplaced-scaffold	na	na	SIRZ01000595.1	=	NW_021164924.1	Primary Assembly	19593	na
unplaced_scaffold0577	unplaced-scaffold	na	na	SIRZ01000596.1	=	NW_021164925.1	Primary Assembly	19591	na
unplaced_scaffold0578	unplaced-scaffold	na	na	SIRZ01000597.1	=	NW_021164926.1	Primary Assembly	19568	na
unplaced_scaffold0579	unplaced-scaffold	na	na	SIRZ01000598.1	=	NW_021164927.1	Primary Assembly	19562	na
unplaced_scaffold0580	unplaced-scaffold	na	na	SIRZ01000599.1	=	NW_021164928.1	Primary Assembly	19545	na
unplaced_scaffold0581	unplaced-scaffold	na	na	SIRZ01000600.1	=	NW_021164929.1	Primary Assembly	19526	na
unplaced_scaffold0582	unplaced-scaffold	na	na	SIRZ01000601.1	=	NW_021164930.1	Primary Assembly	19510	na
unplaced_scaffold0583	unplaced-scaffold	na	na	SIRZ01000602.1	=	NW_021164931.1	Primary Assembly	19508	na
unplaced_scaffold0584	unplaced-scaffold	na	na	SIRZ01000603.1	=	NW_021164932.1	Primary Assembly	19491	na
unplaced_scaffold0585	unplaced-scaffold	na	na	SIRZ01000604.1	=	NW_021164933.1	Primary Assembly	19482	na
unplaced_scaffold0586	unplaced-scaffold	na	na	SIRZ01000605.1	=	NW_021164934.1	Primary Assembly	19481	na
unplaced_scaffold0587	unplaced-scaffold	na	na	SIRZ01000606.1	=	NW_021164935.1	Primary Assembly	19478	na
unplaced_scaffold0588	unplaced-scaffold	na	na	SIRZ01000607.1	=	NW_021164936.1	Primary Assembly	19471	na
unplaced_scaffold0589	unplaced-scaffold	na	na	SIRZ01000608.1	=	NW_021164937.1	Primary Assembly	19463	na
unplaced_scaffold0590	unplaced-scaffold	na	na	SIRZ01000609.1	=	NW_021164938.1	Primary Assembly	19451	na
unplaced_scaffold0591	unplaced-scaffold	na	na	SIRZ01000610.1	=	NW_021164939.1	Primary Assembly	19441	na
unplaced_scaffold0592	unplaced-scaffold	na	na	SIRZ01000611.1	=	NW_021164940.1	Primary Assembly	19430	na
unplaced_scaffold0593	unplaced-scaffold	na	na	SIRZ01000612.1	=	NW_021164941.1	Primary Assembly	19417	na
unplaced_scaffold0594	unplaced-scaffold	na	na	SIRZ01000613.1	=	NW_021164942.1	Primary Assembly	19416	na
unplaced_scaffold0595	unplaced-scaffold	na	na	SIRZ01000614.1	=	NW_021164943.1	Primary Assembly	19376	na
unplaced_scaffold0596	unplaced-scaffold	na	na	SIRZ01000615.1	=	NW_021164944.1	Primary Assembly	19366	na
unplaced_scaffold0597	unplaced-scaffold	na	na	SIRZ01000616.1	=	NW_021164945.1	Primary Assembly	19361	na
unplaced_scaffold0598	unplaced-scaffold	na	na	SIRZ01000617.1	=	NW_021164946.1	Primary Assembly	19354	na
unplaced_scaffold0599	unplaced-scaffold	na	na	SIRZ01000618.1	=	NW_021164947.1	Primary Assembly	19324	na
unplaced_scaffold0600	unplaced-scaffold	na	na	SIRZ01000619.1	=	NW_021164948.1	Primary Assembly	19308	na
unplaced_scaffold0601	unplaced-scaffold	na	na	SIRZ01000620.1	=	NW_021164949.1	Primary Assembly	19308	na
unplaced_scaffold0602	unplaced-scaffold	na	na	SIRZ01000621.1	=	NW_021164950.1	Primary Assembly	19306	na
unplaced_scaffold0603	unplaced-scaffold	na	na	SIRZ01000622.1	=	NW_021164951.1	Primary Assembly	19299	na
unplaced_scaffold0604	unplaced-scaffold	na	na	SIRZ01000623.1	=	NW_021164952.1	Primary Assembly	19288	na
unplaced_scaffold0605	unplaced-scaffold	na	na	SIRZ01000624.1	=	NW_021164953.1	Primary Assembly	19280	na
unplaced_scaffold0606	unplaced-scaffold	na	na	SIRZ01000625.1	=	NW_021164954.1	Primary Assembly	19272	na
unplaced_scaffold0607	unplaced-scaffold	na	na	SIRZ01000626.1	=	NW_021164955.1	Primary Assembly	19268	na
unplaced_scaffold0608	unplaced-scaffold	na	na	SIRZ01000627.1	=	NW_021164956.1	Primary Assembly	19247	na
unplaced_scaffold0609	unplaced-scaffold	na	na	SIRZ01000628.1	=	NW_021164957.1	Primary Assembly	19227	na
unplaced_scaffold0610	unplaced-scaffold	na	na	SIRZ01000629.1	=	NW_021164958.1	Primary Assembly	19226	na
unplaced_scaffold0611	unplaced-scaffold	na	na	SIRZ01000630.1	=	NW_021164959.1	Primary Assembly	19224	na
unplaced_scaffold0612	unplaced-scaffold	na	na	SIRZ01000631.1	=	NW_021164960.1	Primary Assembly	19223	na
unplaced_scaffold0613	unplaced-scaffold	na	na	SIRZ01000632.1	=	NW_021164961.1	Primary Assembly	19217	na
unplaced_scaffold0614	unplaced-scaffold	na	na	SIRZ01000633.1	=	NW_021164962.1	Primary Assembly	19212	na
unplaced_scaffold0615	unplaced-scaffold	na	na	SIRZ01000634.1	=	NW_021164963.1	Primary Assembly	19204	na
unplaced_scaffold0616	unplaced-scaffold	na	na	SIRZ01000635.1	=	NW_021164964.1	Primary Assembly	19197	na
unplaced_scaffold0617	unplaced-scaffold	na	na	SIRZ01000636.1	=	NW_021164965.1	Primary Assembly	19194	na
unplaced_scaffold0618	unplaced-scaffold	na	na	SIRZ01000637.1	=	NW_021164966.1	Primary Assembly	19184	na
unplaced_scaffold0619	unplaced-scaffold	na	na	SIRZ01000638.1	=	NW_021164967.1	Primary Assembly	19163	na
unplaced_scaffold0620	unplaced-scaffold	na	na	SIRZ01000639.1	=	NW_021164968.1	Primary Assembly	19159	na
unplaced_scaffold0621	unplaced-scaffold	na	na	SIRZ01000640.1	=	NW_021164969.1	Primary Assembly	19141	na
unplaced_scaffold0622	unplaced-scaffold	na	na	SIRZ01000641.1	=	NW_021164970.1	Primary Assembly	19105	na
unplaced_scaffold0623	unplaced-scaffold	na	na	SIRZ01000642.1	=	NW_021164971.1	Primary Assembly	19103	na
unplaced_scaffold0624	unplaced-scaffold	na	na	SIRZ01000643.1	=	NW_021164972.1	Primary Assembly	19087	na
unplaced_scaffold0625	unplaced-scaffold	na	na	SIRZ01000644.1	=	NW_021164973.1	Primary Assembly	19072	na
unplaced_scaffold0626	unplaced-scaffold	na	na	SIRZ01000645.1	=	NW_021164974.1	Primary Assembly	19053	na
unplaced_scaffold0627	unplaced-scaffold	na	na	SIRZ01000646.1	=	NW_021164975.1	Primary Assembly	19051	na
unplaced_scaffold0628	unplaced-scaffold	na	na	SIRZ01000647.1	=	NW_021164976.1	Primary Assembly	19045	na
unplaced_scaffold0629	unplaced-scaffold	na	na	SIRZ01000648.1	=	NW_021164977.1	Primary Assembly	19017	na
unplaced_scaffold0630	unplaced-scaffold	na	na	SIRZ01000649.1	=	NW_021164978.1	Primary Assembly	19010	na
unplaced_scaffold0631	unplaced-scaffold	na	na	SIRZ01000650.1	=	NW_021164979.1	Primary Assembly	19000	na
unplaced_scaffold0632	unplaced-scaffold	na	na	SIRZ01000651.1	=	NW_021164980.1	Primary Assembly	18997	na
unplaced_scaffold0633	unplaced-scaffold	na	na	SIRZ01000652.1	=	NW_021164981.1	Primary Assembly	18965	na
unplaced_scaffold0634	unplaced-scaffold	na	na	SIRZ01000653.1	=	NW_021164982.1	Primary Assembly	18951	na
unplaced_scaffold0635	unplaced-scaffold	na	na	SIRZ01000654.1	=	NW_021164983.1	Primary Assembly	18936	na
unplaced_scaffold0636	unplaced-scaffold	na	na	SIRZ01000655.1	=	NW_021164984.1	Primary Assembly	18931	na
unplaced_scaffold0637	unplaced-scaffold	na	na	SIRZ01000656.1	=	NW_021164985.1	Primary Assembly	18929	na
unplaced_scaffold0638	unplaced-scaffold	na	na	SIRZ01000657.1	=	NW_021164986.1	Primary Assembly	18919	na
unplaced_scaffold0639	unplaced-scaffold	na	na	SIRZ01000658.1	=	NW_021164987.1	Primary Assembly	18917	na
unplaced_scaffold0640	unplaced-scaffold	na	na	SIRZ01000659.1	=	NW_021164988.1	Primary Assembly	18883	na
unplaced_scaffold0641	unplaced-scaffold	na	na	SIRZ01000660.1	=	NW_021164989.1	Primary Assembly	18841	na
unplaced_scaffold0642	unplaced-scaffold	na	na	SIRZ01000661.1	=	NW_021164990.1	Primary Assembly	18835	na
unplaced_scaffold0643	unplaced-scaffold	na	na	SIRZ01000662.1	=	NW_021164991.1	Primary Assembly	18744	na
unplaced_scaffold0644	unplaced-scaffold	na	na	SIRZ01000663.1	=	NW_021164992.1	Primary Assembly	18726	na
unplaced_scaffold0645	unplaced-scaffold	na	na	SIRZ01000664.1	=	NW_021164993.1	Primary Assembly	18710	na
unplaced_scaffold0646	unplaced-scaffold	na	na	SIRZ01000665.1	=	NW_021164994.1	Primary Assembly	18688	na
unplaced_scaffold0647	unplaced-scaffold	na	na	SIRZ01000666.1	=	NW_021164995.1	Primary Assembly	18686	na
unplaced_scaffold0648	unplaced-scaffold	na	na	SIRZ01000667.1	=	NW_021164996.1	Primary Assembly	18680	na
unplaced_scaffold0649	unplaced-scaffold	na	na	SIRZ01000668.1	=	NW_021164997.1	Primary Assembly	18679	na
unplaced_scaffold0650	unplaced-scaffold	na	na	SIRZ01000669.1	=	NW_021164998.1	Primary Assembly	18678	na
unplaced_scaffold0651	unplaced-scaffold	na	na	SIRZ01000670.1	=	NW_021164999.1	Primary Assembly	18652	na
unplaced_scaffold0652	unplaced-scaffold	na	na	SIRZ01000671.1	=	NW_021165000.1	Primary Assembly	18612	na
unplaced_scaffold0653	unplaced-scaffold	na	na	SIRZ01000672.1	=	NW_021165001.1	Primary Assembly	18603	na
unplaced_scaffold0654	unplaced-scaffold	na	na	SIRZ01000673.1	=	NW_021165002.1	Primary Assembly	18587	na
unplaced_scaffold0655	unplaced-scaffold	na	na	SIRZ01000674.1	=	NW_021165003.1	Primary Assembly	18586	na
unplaced_scaffold0656	unplaced-scaffold	na	na	SIRZ01000675.1	=	NW_021165004.1	Primary Assembly	18565	na
unplaced_scaffold0657	unplaced-scaffold	na	na	SIRZ01000676.1	=	NW_021165005.1	Primary Assembly	18548	na
unplaced_scaffold0658	unplaced-scaffold	na	na	SIRZ01000677.1	=	NW_021165006.1	Primary Assembly	18520	na
unplaced_scaffold0659	unplaced-scaffold	na	na	SIRZ01000678.1	=	NW_021165007.1	Primary Assembly	18519	na
unplaced_scaffold0660	unplaced-scaffold	na	na	SIRZ01000679.1	=	NW_021165008.1	Primary Assembly	18507	na
unplaced_scaffold0661	unplaced-scaffold	na	na	SIRZ01000680.1	=	NW_021165009.1	Primary Assembly	18505	na
unplaced_scaffold0662	unplaced-scaffold	na	na	SIRZ01000681.1	=	NW_021165010.1	Primary Assembly	18499	na
unplaced_scaffold0663	unplaced-scaffold	na	na	SIRZ01000682.1	=	NW_021165011.1	Primary Assembly	18496	na
unplaced_scaffold0664	unplaced-scaffold	na	na	SIRZ01000683.1	=	NW_021165012.1	Primary Assembly	18487	na
unplaced_scaffold0665	unplaced-scaffold	na	na	SIRZ01000684.1	=	NW_021165013.1	Primary Assembly	18484	na
unplaced_scaffold0666	unplaced-scaffold	na	na	SIRZ01000685.1	=	NW_021165014.1	Primary Assembly	18482	na
unplaced_scaffold0667	unplaced-scaffold	na	na	SIRZ01000686.1	=	NW_021165015.1	Primary Assembly	18481	na
unplaced_scaffold0668	unplaced-scaffold	na	na	SIRZ01000687.1	=	NW_021165016.1	Primary Assembly	18462	na
unplaced_scaffold0669	unplaced-scaffold	na	na	SIRZ01000688.1	=	NW_021165017.1	Primary Assembly	18457	na
unplaced_scaffold0670	unplaced-scaffold	na	na	SIRZ01000689.1	=	NW_021165018.1	Primary Assembly	18451	na
unplaced_scaffold0671	unplaced-scaffold	na	na	SIRZ01000690.1	=	NW_021165019.1	Primary Assembly	18448	na
unplaced_scaffold0672	unplaced-scaffold	na	na	SIRZ01000691.1	=	NW_021165020.1	Primary Assembly	18446	na
unplaced_scaffold0673	unplaced-scaffold	na	na	SIRZ01000692.1	=	NW_021165021.1	Primary Assembly	18442	na
unplaced_scaffold0674	unplaced-scaffold	na	na	SIRZ01000693.1	=	NW_021165022.1	Primary Assembly	18439	na
unplaced_scaffold0675	unplaced-scaffold	na	na	SIRZ01000694.1	=	NW_021165023.1	Primary Assembly	18428	na
unplaced_scaffold0676	unplaced-scaffold	na	na	SIRZ01000695.1	=	NW_021165024.1	Primary Assembly	18425	na
unplaced_scaffold0677	unplaced-scaffold	na	na	SIRZ01000696.1	=	NW_021165025.1	Primary Assembly	18423	na
unplaced_scaffold0678	unplaced-scaffold	na	na	SIRZ01000697.1	=	NW_021165026.1	Primary Assembly	18412	na
unplaced_scaffold0679	unplaced-scaffold	na	na	SIRZ01000698.1	=	NW_021165027.1	Primary Assembly	18399	na
unplaced_scaffold0680	unplaced-scaffold	na	na	SIRZ01000699.1	=	NW_021165028.1	Primary Assembly	18398	na
unplaced_scaffold0681	unplaced-scaffold	na	na	SIRZ01000700.1	=	NW_021165029.1	Primary Assembly	18398	na
unplaced_scaffold0682	unplaced-scaffold	na	na	SIRZ01000701.1	=	NW_021165030.1	Primary Assembly	18394	na
unplaced_scaffold0683	unplaced-scaffold	na	na	SIRZ01000702.1	=	NW_021165031.1	Primary Assembly	18376	na
unplaced_scaffold0684	unplaced-scaffold	na	na	SIRZ01000703.1	=	NW_021165032.1	Primary Assembly	18359	na
unplaced_scaffold0685	unplaced-scaffold	na	na	SIRZ01000704.1	=	NW_021165033.1	Primary Assembly	18357	na
