# Assembly name:  AnoCar2.0
# Organism name:  Anolis carolinensis (green anole)
# Taxid:          28377
# BioSample:      SAMN02981230
# BioProject:     PRJNA18787
# Submitter:      Broad Institute
# Date:           2011-01-10
# Synonyms:       anoCar2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAWZ02
# Assembly method: Arachne v. 3.0.0
# Genome coverage: 7.10x
# Sequencing technology: ABI
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000090745.2
# RefSeq assembly accession: GCF_000090745.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000090755.1	GCF_000090755.1	Primary Assembly
## GCA_000072855.2	GCF_000072855.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn2993	unplaced-scaffold	na	na	AAWZ02038482.1	=	NW_003341732.1	Primary Assembly	11492	chrUn_AAWZ02038482
chrUn2994	unplaced-scaffold	na	na	AAWZ02038483.1	=	NW_003341733.1	Primary Assembly	11476	chrUn_AAWZ02038483
chrUn2995	unplaced-scaffold	na	na	AAWZ02038484.1	=	NW_003341734.1	Primary Assembly	11475	chrUn_AAWZ02038484
chrUn2996	unplaced-scaffold	na	na	AAWZ02038485.1	=	NW_003341735.1	Primary Assembly	11474	chrUn_AAWZ02038485
chrUn2997	unplaced-scaffold	na	na	AAWZ02038486.1	=	NW_003341736.1	Primary Assembly	11474	chrUn_AAWZ02038486
chrUn2998	unplaced-scaffold	na	na	AAWZ02038487.1	=	NW_003341737.1	Primary Assembly	11472	chrUn_AAWZ02038487
chrUn2999	unplaced-scaffold	na	na	AAWZ02038488.1	=	NW_003341738.1	Primary Assembly	11460	chrUn_AAWZ02038488
chrUn3000	unplaced-scaffold	na	na	AAWZ02038489.1	=	NW_003341739.1	Primary Assembly	11456	chrUn_AAWZ02038489
chrUn3001	unplaced-scaffold	na	na	AAWZ02038490.1	=	NW_003341740.1	Primary Assembly	11456	chrUn_AAWZ02038490
chrUn3002	unplaced-scaffold	na	na	AAWZ02038491.1	=	NW_003341741.1	Primary Assembly	11455	chrUn_AAWZ02038491
chrUn3003	unplaced-scaffold	na	na	AAWZ02038492.1	=	NW_003341742.1	Primary Assembly	11446	chrUn_AAWZ02038492
chrUn3004	unplaced-scaffold	na	na	AAWZ02038493.1	=	NW_003341743.1	Primary Assembly	11441	chrUn_AAWZ02038493
chrUn3005	unplaced-scaffold	na	na	AAWZ02038494.1	=	NW_003341744.1	Primary Assembly	11433	chrUn_AAWZ02038494
chrUn3006	unplaced-scaffold	na	na	AAWZ02038495.1	=	NW_003341745.1	Primary Assembly	11422	chrUn_AAWZ02038495
chrUn3008	unplaced-scaffold	na	na	AAWZ02038498.1	=	NW_003341747.1	Primary Assembly	11418	chrUn_AAWZ02038498
chrUn3009	unplaced-scaffold	na	na	AAWZ02038499.1	=	NW_003341748.1	Primary Assembly	11414	chrUn_AAWZ02038499
chrUn3010	unplaced-scaffold	na	na	AAWZ02038500.1	=	NW_003341749.1	Primary Assembly	11401	chrUn_AAWZ02038500
chrUn3011	unplaced-scaffold	na	na	AAWZ02038501.1	=	NW_003341750.1	Primary Assembly	11397	chrUn_AAWZ02038501
chrUn3012	unplaced-scaffold	na	na	AAWZ02038502.1	=	NW_003341751.1	Primary Assembly	11396	chrUn_AAWZ02038502
chrUn3014	unplaced-scaffold	na	na	AAWZ02038505.1	=	NW_003341753.1	Primary Assembly	11391	chrUn_AAWZ02038505
chrUn3015	unplaced-scaffold	na	na	AAWZ02038506.1	=	NW_003341754.1	Primary Assembly	11386	chrUn_AAWZ02038506
chrUn3016	unplaced-scaffold	na	na	AAWZ02038507.1	=	NW_003341755.1	Primary Assembly	11385	chrUn_AAWZ02038507
chrUn3017	unplaced-scaffold	na	na	AAWZ02038508.1	=	NW_003341756.1	Primary Assembly	11381	chrUn_AAWZ02038508
chrUn3018	unplaced-scaffold	na	na	AAWZ02038509.1	=	NW_003341757.1	Primary Assembly	11381	chrUn_AAWZ02038509
chrUn3019	unplaced-scaffold	na	na	AAWZ02038510.1	=	NW_003341758.1	Primary Assembly	11375	chrUn_AAWZ02038510
chrUn3020	unplaced-scaffold	na	na	AAWZ02038511.1	=	NW_003341759.1	Primary Assembly	11375	chrUn_AAWZ02038511
chrUn3021	unplaced-scaffold	na	na	AAWZ02038512.1	=	NW_003341760.1	Primary Assembly	11365	chrUn_AAWZ02038512
chrUn3023	unplaced-scaffold	na	na	AAWZ02038515.1	=	NW_003341762.1	Primary Assembly	11355	chrUn_AAWZ02038515
chrUn3024	unplaced-scaffold	na	na	AAWZ02038516.1	=	NW_003341763.1	Primary Assembly	11351	chrUn_AAWZ02038516
chrUn3025	unplaced-scaffold	na	na	AAWZ02038517.1	=	NW_003341764.1	Primary Assembly	11350	chrUn_AAWZ02038517
chrUn3026	unplaced-scaffold	na	na	AAWZ02038518.1	=	NW_003341765.1	Primary Assembly	11347	chrUn_AAWZ02038518
chrUn3028	unplaced-scaffold	na	na	AAWZ02038521.1	=	NW_003341767.1	Primary Assembly	11343	chrUn_AAWZ02038521
chrUn3029	unplaced-scaffold	na	na	AAWZ02038522.1	=	NW_003341768.1	Primary Assembly	11339	chrUn_AAWZ02038522
chrUn3030	unplaced-scaffold	na	na	AAWZ02038523.1	=	NW_003341769.1	Primary Assembly	11333	chrUn_AAWZ02038523
chrUn3031	unplaced-scaffold	na	na	AAWZ02038524.1	=	NW_003341770.1	Primary Assembly	11331	chrUn_AAWZ02038524
chrUn3032	unplaced-scaffold	na	na	AAWZ02038525.1	=	NW_003341771.1	Primary Assembly	11327	chrUn_AAWZ02038525
chrUn3033	unplaced-scaffold	na	na	AAWZ02038526.1	=	NW_003341772.1	Primary Assembly	11319	chrUn_AAWZ02038526
chrUn3034	unplaced-scaffold	na	na	AAWZ02038527.1	=	NW_003341773.1	Primary Assembly	11317	chrUn_AAWZ02038527
chrUn3035	unplaced-scaffold	na	na	AAWZ02038528.1	=	NW_003341774.1	Primary Assembly	11317	chrUn_AAWZ02038528
chrUn3036	unplaced-scaffold	na	na	AAWZ02038529.1	=	NW_003341775.1	Primary Assembly	11311	chrUn_AAWZ02038529
chrUn3037	unplaced-scaffold	na	na	AAWZ02038530.1	=	NW_003341776.1	Primary Assembly	11310	chrUn_AAWZ02038530
chrUn3038	unplaced-scaffold	na	na	AAWZ02038531.1	=	NW_003341777.1	Primary Assembly	11309	chrUn_AAWZ02038531
chrUn3039	unplaced-scaffold	na	na	AAWZ02038532.1	=	NW_003341778.1	Primary Assembly	11307	chrUn_AAWZ02038532
chrUn3040	unplaced-scaffold	na	na	AAWZ02038533.1	=	NW_003341779.1	Primary Assembly	11307	chrUn_AAWZ02038533
chrUn3041	unplaced-scaffold	na	na	AAWZ02038534.1	=	NW_003341780.1	Primary Assembly	11304	chrUn_AAWZ02038534
chrUn3042	unplaced-scaffold	na	na	AAWZ02038535.1	=	NW_003341781.1	Primary Assembly	11292	chrUn_AAWZ02038535
chrUn3043	unplaced-scaffold	na	na	AAWZ02038536.1	=	NW_003341782.1	Primary Assembly	11288	chrUn_AAWZ02038536
chrUn3044	unplaced-scaffold	na	na	AAWZ02038537.1	=	NW_003341783.1	Primary Assembly	11285	chrUn_AAWZ02038537
chrUn3045	unplaced-scaffold	na	na	AAWZ02038538.1	=	NW_003341784.1	Primary Assembly	11282	chrUn_AAWZ02038538
chrUn3046	unplaced-scaffold	na	na	AAWZ02038539.1	=	NW_003341785.1	Primary Assembly	11277	chrUn_AAWZ02038539
chrUn3047	unplaced-scaffold	na	na	AAWZ02038540.1	=	NW_003341786.1	Primary Assembly	11277	chrUn_AAWZ02038540
chrUn3048	unplaced-scaffold	na	na	AAWZ02038541.1	=	NW_003341787.1	Primary Assembly	11269	chrUn_AAWZ02038541
chrUn3049	unplaced-scaffold	na	na	AAWZ02038542.1	=	NW_003341788.1	Primary Assembly	11268	chrUn_AAWZ02038542
chrUn3050	unplaced-scaffold	na	na	AAWZ02038543.1	=	NW_003341789.1	Primary Assembly	11263	chrUn_AAWZ02038543
chrUn3051	unplaced-scaffold	na	na	AAWZ02038544.1	=	NW_003341790.1	Primary Assembly	11262	chrUn_AAWZ02038544
chrUn3053	unplaced-scaffold	na	na	AAWZ02038547.1	=	NW_003341792.1	Primary Assembly	11256	chrUn_AAWZ02038547
chrUn3054	unplaced-scaffold	na	na	AAWZ02038548.1	=	NW_003341793.1	Primary Assembly	11256	chrUn_AAWZ02038548
chrUn3055	unplaced-scaffold	na	na	AAWZ02038549.1	=	NW_003341794.1	Primary Assembly	11255	chrUn_AAWZ02038549
chrUn3057	unplaced-scaffold	na	na	AAWZ02038552.1	=	NW_003341796.1	Primary Assembly	11253	chrUn_AAWZ02038552
chrUn3058	unplaced-scaffold	na	na	AAWZ02038553.1	=	NW_003341797.1	Primary Assembly	11250	chrUn_AAWZ02038553
chrUn3059	unplaced-scaffold	na	na	AAWZ02038554.1	=	NW_003341798.1	Primary Assembly	11244	chrUn_AAWZ02038554
chrUn3060	unplaced-scaffold	na	na	AAWZ02038555.1	=	NW_003341799.1	Primary Assembly	11235	chrUn_AAWZ02038555
chrUn3061	unplaced-scaffold	na	na	AAWZ02038556.1	=	NW_003341800.1	Primary Assembly	11235	chrUn_AAWZ02038556
chrUn3062	unplaced-scaffold	na	na	AAWZ02038557.1	=	NW_003341801.1	Primary Assembly	11234	chrUn_AAWZ02038557
chrUn3063	unplaced-scaffold	na	na	AAWZ02038558.1	=	NW_003341802.1	Primary Assembly	11230	chrUn_AAWZ02038558
chrUn3064	unplaced-scaffold	na	na	AAWZ02038559.1	=	NW_003341803.1	Primary Assembly	11230	chrUn_AAWZ02038559
chrUn3065	unplaced-scaffold	na	na	AAWZ02038560.1	=	NW_003341804.1	Primary Assembly	11229	chrUn_AAWZ02038560
chrUn3066	unplaced-scaffold	na	na	AAWZ02038561.1	=	NW_003341805.1	Primary Assembly	11227	chrUn_AAWZ02038561
chrUn3067	unplaced-scaffold	na	na	AAWZ02038562.1	=	NW_003341806.1	Primary Assembly	11225	chrUn_AAWZ02038562
chrUn3068	unplaced-scaffold	na	na	AAWZ02038563.1	=	NW_003341807.1	Primary Assembly	11221	chrUn_AAWZ02038563
chrUn3070	unplaced-scaffold	na	na	AAWZ02038566.1	=	NW_003341809.1	Primary Assembly	11217	chrUn_AAWZ02038566
chrUn3071	unplaced-scaffold	na	na	AAWZ02038567.1	=	NW_003341810.1	Primary Assembly	11214	chrUn_AAWZ02038567
chrUn3072	unplaced-scaffold	na	na	AAWZ02038568.1	=	NW_003341811.1	Primary Assembly	11209	chrUn_AAWZ02038568
chrUn3073	unplaced-scaffold	na	na	AAWZ02038569.1	=	NW_003341812.1	Primary Assembly	11208	chrUn_AAWZ02038569
chrUn3074	unplaced-scaffold	na	na	AAWZ02038570.1	=	NW_003341813.1	Primary Assembly	11205	chrUn_AAWZ02038570
chrUn3075	unplaced-scaffold	na	na	AAWZ02038571.1	=	NW_003341814.1	Primary Assembly	11203	chrUn_AAWZ02038571
chrUn3076	unplaced-scaffold	na	na	AAWZ02038572.1	=	NW_003341815.1	Primary Assembly	11188	chrUn_AAWZ02038572
chrUn3077	unplaced-scaffold	na	na	AAWZ02038573.1	=	NW_003341816.1	Primary Assembly	11187	chrUn_AAWZ02038573
chrUn3078	unplaced-scaffold	na	na	AAWZ02038574.1	=	NW_003341817.1	Primary Assembly	11172	chrUn_AAWZ02038574
chrUn3079	unplaced-scaffold	na	na	AAWZ02038575.1	=	NW_003341818.1	Primary Assembly	11163	chrUn_AAWZ02038575
chrUn3080	unplaced-scaffold	na	na	AAWZ02038576.1	=	NW_003341819.1	Primary Assembly	11161	chrUn_AAWZ02038576
chrUn3081	unplaced-scaffold	na	na	AAWZ02038577.1	=	NW_003341820.1	Primary Assembly	11152	chrUn_AAWZ02038577
chrUn3082	unplaced-scaffold	na	na	AAWZ02038578.1	=	NW_003341821.1	Primary Assembly	11152	chrUn_AAWZ02038578
chrUn3083	unplaced-scaffold	na	na	AAWZ02038579.1	=	NW_003341822.1	Primary Assembly	11146	chrUn_AAWZ02038579
chrUn3085	unplaced-scaffold	na	na	AAWZ02038582.1	=	NW_003341824.1	Primary Assembly	11143	chrUn_AAWZ02038582
chrUn3086	unplaced-scaffold	na	na	AAWZ02038583.1	=	NW_003341825.1	Primary Assembly	11139	chrUn_AAWZ02038583
chrUn3087	unplaced-scaffold	na	na	AAWZ02038584.1	=	NW_003341826.1	Primary Assembly	11138	chrUn_AAWZ02038584
chrUn3088	unplaced-scaffold	na	na	AAWZ02038585.1	=	NW_003341827.1	Primary Assembly	11137	chrUn_AAWZ02038585
chrUn3089	unplaced-scaffold	na	na	AAWZ02038586.1	=	NW_003341828.1	Primary Assembly	11134	chrUn_AAWZ02038586
chrUn3090	unplaced-scaffold	na	na	AAWZ02038587.1	=	NW_003341829.1	Primary Assembly	11131	chrUn_AAWZ02038587
chrUn3091	unplaced-scaffold	na	na	AAWZ02038588.1	=	NW_003341830.1	Primary Assembly	11129	chrUn_AAWZ02038588
chrUn3092	unplaced-scaffold	na	na	AAWZ02038589.1	=	NW_003341831.1	Primary Assembly	11127	chrUn_AAWZ02038589
chrUn3094	unplaced-scaffold	na	na	AAWZ02038592.1	=	NW_003341833.1	Primary Assembly	11121	chrUn_AAWZ02038592
chrUn3095	unplaced-scaffold	na	na	AAWZ02038593.1	=	NW_003341834.1	Primary Assembly	11120	chrUn_AAWZ02038593
chrUn3096	unplaced-scaffold	na	na	AAWZ02038594.1	=	NW_003341835.1	Primary Assembly	11114	chrUn_AAWZ02038594
chrUn3097	unplaced-scaffold	na	na	AAWZ02038595.1	=	NW_003341836.1	Primary Assembly	11112	chrUn_AAWZ02038595
chrUn3098	unplaced-scaffold	na	na	AAWZ02038596.1	=	NW_003341837.1	Primary Assembly	11104	chrUn_AAWZ02038596
chrUn3099	unplaced-scaffold	na	na	AAWZ02038597.1	=	NW_003341838.1	Primary Assembly	11096	chrUn_AAWZ02038597
chrUn3100	unplaced-scaffold	na	na	AAWZ02038598.1	=	NW_003341839.1	Primary Assembly	11093	chrUn_AAWZ02038598
chrUn3101	unplaced-scaffold	na	na	AAWZ02038599.1	=	NW_003341840.1	Primary Assembly	11093	chrUn_AAWZ02038599
chrUn3102	unplaced-scaffold	na	na	AAWZ02038600.1	=	NW_003341841.1	Primary Assembly	11091	chrUn_AAWZ02038600
chrUn3104	unplaced-scaffold	na	na	AAWZ02038603.1	=	NW_003341843.1	Primary Assembly	11073	chrUn_AAWZ02038603
chrUn3105	unplaced-scaffold	na	na	AAWZ02038604.1	=	NW_003341844.1	Primary Assembly	11072	chrUn_AAWZ02038604
chrUn3107	unplaced-scaffold	na	na	AAWZ02038607.1	=	NW_003341846.1	Primary Assembly	11064	chrUn_AAWZ02038607
chrUn3108	unplaced-scaffold	na	na	AAWZ02038608.1	=	NW_003341847.1	Primary Assembly	11061	chrUn_AAWZ02038608
chrUn3109	unplaced-scaffold	na	na	AAWZ02038609.1	=	NW_003341848.1	Primary Assembly	11058	chrUn_AAWZ02038609
chrUn3110	unplaced-scaffold	na	na	AAWZ02038610.1	=	NW_003341849.1	Primary Assembly	11057	chrUn_AAWZ02038610
chrUn3111	unplaced-scaffold	na	na	AAWZ02038611.1	=	NW_003341850.1	Primary Assembly	11051	chrUn_AAWZ02038611
chrUn3112	unplaced-scaffold	na	na	AAWZ02038612.1	=	NW_003341851.1	Primary Assembly	11048	chrUn_AAWZ02038612
chrUn3113	unplaced-scaffold	na	na	AAWZ02038613.1	=	NW_003341852.1	Primary Assembly	11039	chrUn_AAWZ02038613
chrUn3114	unplaced-scaffold	na	na	AAWZ02038614.1	=	NW_003341853.1	Primary Assembly	11038	chrUn_AAWZ02038614
chrUn3115	unplaced-scaffold	na	na	AAWZ02038615.1	=	NW_003341854.1	Primary Assembly	11036	chrUn_AAWZ02038615
chrUn3116	unplaced-scaffold	na	na	AAWZ02038616.1	=	NW_003341855.1	Primary Assembly	11017	chrUn_AAWZ02038616
chrUn3117	unplaced-scaffold	na	na	AAWZ02038617.1	=	NW_003341856.1	Primary Assembly	11010	chrUn_AAWZ02038617
chrUn3118	unplaced-scaffold	na	na	AAWZ02038618.1	=	NW_003341857.1	Primary Assembly	11004	chrUn_AAWZ02038618
chrUn3119	unplaced-scaffold	na	na	AAWZ02038619.1	=	NW_003341858.1	Primary Assembly	11004	chrUn_AAWZ02038619
chrUn3120	unplaced-scaffold	na	na	AAWZ02038620.1	=	NW_003341859.1	Primary Assembly	10997	chrUn_AAWZ02038620
chrUn3121	unplaced-scaffold	na	na	AAWZ02038621.1	=	NW_003341860.1	Primary Assembly	10995	chrUn_AAWZ02038621
chrUn3122	unplaced-scaffold	na	na	AAWZ02038622.1	=	NW_003341861.1	Primary Assembly	10987	chrUn_AAWZ02038622
chrUn3123	unplaced-scaffold	na	na	AAWZ02038623.1	=	NW_003341862.1	Primary Assembly	10984	chrUn_AAWZ02038623
chrUn3124	unplaced-scaffold	na	na	AAWZ02038624.1	=	NW_003341863.1	Primary Assembly	10980	chrUn_AAWZ02038624
chrUn3125	unplaced-scaffold	na	na	AAWZ02038625.1	=	NW_003341864.1	Primary Assembly	10979	chrUn_AAWZ02038625
chrUn3128	unplaced-scaffold	na	na	AAWZ02038630.1	=	NW_003341867.1	Primary Assembly	10973	chrUn_AAWZ02038630
chrUn3129	unplaced-scaffold	na	na	AAWZ02038631.1	=	NW_003341868.1	Primary Assembly	10970	chrUn_AAWZ02038631
chrUn3130	unplaced-scaffold	na	na	AAWZ02038632.1	=	NW_003341869.1	Primary Assembly	10968	chrUn_AAWZ02038632
chrUn3131	unplaced-scaffold	na	na	AAWZ02038633.1	=	NW_003341870.1	Primary Assembly	10967	chrUn_AAWZ02038633
chrUn3132	unplaced-scaffold	na	na	AAWZ02038634.1	=	NW_003341871.1	Primary Assembly	10967	chrUn_AAWZ02038634
chrUn3135	unplaced-scaffold	na	na	AAWZ02038639.1	=	NW_003341874.1	Primary Assembly	10951	chrUn_AAWZ02038639
chrUn3138	unplaced-scaffold	na	na	AAWZ02038644.1	=	NW_003341877.1	Primary Assembly	10944	chrUn_AAWZ02038644
chrUn3139	unplaced-scaffold	na	na	AAWZ02038645.1	=	NW_003341878.1	Primary Assembly	10941	chrUn_AAWZ02038645
chrUn3140	unplaced-scaffold	na	na	AAWZ02038646.1	=	NW_003341879.1	Primary Assembly	10938	chrUn_AAWZ02038646
chrUn3141	unplaced-scaffold	na	na	AAWZ02038647.1	=	NW_003341880.1	Primary Assembly	10930	chrUn_AAWZ02038647
chrUn3142	unplaced-scaffold	na	na	AAWZ02038648.1	=	NW_003341881.1	Primary Assembly	10925	chrUn_AAWZ02038648
chrUn3143	unplaced-scaffold	na	na	AAWZ02038649.1	=	NW_003341882.1	Primary Assembly	10925	chrUn_AAWZ02038649
chrUn3144	unplaced-scaffold	na	na	AAWZ02038650.1	=	NW_003341883.1	Primary Assembly	10924	chrUn_AAWZ02038650
chrUn3145	unplaced-scaffold	na	na	AAWZ02038651.1	=	NW_003341884.1	Primary Assembly	10921	chrUn_AAWZ02038651
chrUn3146	unplaced-scaffold	na	na	AAWZ02038652.1	=	NW_003341885.1	Primary Assembly	10921	chrUn_AAWZ02038652
chrUn3147	unplaced-scaffold	na	na	AAWZ02038653.1	=	NW_003341886.1	Primary Assembly	10913	chrUn_AAWZ02038653
chrUn3148	unplaced-scaffold	na	na	AAWZ02038654.1	=	NW_003341887.1	Primary Assembly	10913	chrUn_AAWZ02038654
chrUn3149	unplaced-scaffold	na	na	AAWZ02038655.1	=	NW_003341888.1	Primary Assembly	10909	chrUn_AAWZ02038655
chrUn3150	unplaced-scaffold	na	na	AAWZ02038656.1	=	NW_003341889.1	Primary Assembly	10906	chrUn_AAWZ02038656
chrUn3151	unplaced-scaffold	na	na	AAWZ02038657.1	=	NW_003341890.1	Primary Assembly	10902	chrUn_AAWZ02038657
chrUn3152	unplaced-scaffold	na	na	AAWZ02038658.1	=	NW_003341891.1	Primary Assembly	10902	chrUn_AAWZ02038658
chrUn3153	unplaced-scaffold	na	na	AAWZ02038659.1	=	NW_003341892.1	Primary Assembly	10900	chrUn_AAWZ02038659
chrUn3154	unplaced-scaffold	na	na	AAWZ02038660.1	=	NW_003341893.1	Primary Assembly	10893	chrUn_AAWZ02038660
chrUn3156	unplaced-scaffold	na	na	AAWZ02038663.1	=	NW_003341895.1	Primary Assembly	10889	chrUn_AAWZ02038663
chrUn3157	unplaced-scaffold	na	na	AAWZ02038664.1	=	NW_003341896.1	Primary Assembly	10883	chrUn_AAWZ02038664
chrUn3158	unplaced-scaffold	na	na	AAWZ02038665.1	=	NW_003341897.1	Primary Assembly	10880	chrUn_AAWZ02038665
chrUn3159	unplaced-scaffold	na	na	AAWZ02038666.1	=	NW_003341898.1	Primary Assembly	10877	chrUn_AAWZ02038666
chrUn3160	unplaced-scaffold	na	na	AAWZ02038667.1	=	NW_003341899.1	Primary Assembly	10862	chrUn_AAWZ02038667
chrUn3162	unplaced-scaffold	na	na	AAWZ02038670.1	=	NW_003341901.1	Primary Assembly	10852	chrUn_AAWZ02038670
chrUn3163	unplaced-scaffold	na	na	AAWZ02038671.1	=	NW_003341902.1	Primary Assembly	10849	chrUn_AAWZ02038671
chrUn3164	unplaced-scaffold	na	na	AAWZ02038672.1	=	NW_003341903.1	Primary Assembly	10844	chrUn_AAWZ02038672
chrUn3165	unplaced-scaffold	na	na	AAWZ02038673.1	=	NW_003341904.1	Primary Assembly	10834	chrUn_AAWZ02038673
chrUn3166	unplaced-scaffold	na	na	AAWZ02038674.1	=	NW_003341905.1	Primary Assembly	10830	chrUn_AAWZ02038674
chrUn3167	unplaced-scaffold	na	na	AAWZ02038675.1	=	NW_003341906.1	Primary Assembly	10830	chrUn_AAWZ02038675
chrUn3168	unplaced-scaffold	na	na	AAWZ02038676.1	=	NW_003341907.1	Primary Assembly	10822	chrUn_AAWZ02038676
chrUn3169	unplaced-scaffold	na	na	AAWZ02038677.1	=	NW_003341908.1	Primary Assembly	10819	chrUn_AAWZ02038677
chrUn3170	unplaced-scaffold	na	na	AAWZ02038678.1	=	NW_003341909.1	Primary Assembly	10817	chrUn_AAWZ02038678
chrUn3171	unplaced-scaffold	na	na	AAWZ02038679.1	=	NW_003341910.1	Primary Assembly	10800	chrUn_AAWZ02038679
chrUn3172	unplaced-scaffold	na	na	AAWZ02038680.1	=	NW_003341911.1	Primary Assembly	10791	chrUn_AAWZ02038680
chrUn3173	unplaced-scaffold	na	na	AAWZ02038681.1	=	NW_003341912.1	Primary Assembly	10791	chrUn_AAWZ02038681
chrUn3174	unplaced-scaffold	na	na	AAWZ02038682.1	=	NW_003341913.1	Primary Assembly	10778	chrUn_AAWZ02038682
chrUn3175	unplaced-scaffold	na	na	AAWZ02038683.1	=	NW_003341914.1	Primary Assembly	10774	chrUn_AAWZ02038683
chrUn3176	unplaced-scaffold	na	na	AAWZ02038684.1	=	NW_003341915.1	Primary Assembly	10772	chrUn_AAWZ02038684
chrUn3177	unplaced-scaffold	na	na	AAWZ02038685.1	=	NW_003341916.1	Primary Assembly	10769	chrUn_AAWZ02038685
chrUn3178	unplaced-scaffold	na	na	AAWZ02038686.1	=	NW_003341917.1	Primary Assembly	10766	chrUn_AAWZ02038686
chrUn3179	unplaced-scaffold	na	na	AAWZ02038687.1	=	NW_003341918.1	Primary Assembly	10766	chrUn_AAWZ02038687
chrUn3180	unplaced-scaffold	na	na	AAWZ02038688.1	=	NW_003341919.1	Primary Assembly	10765	chrUn_AAWZ02038688
chrUn3181	unplaced-scaffold	na	na	AAWZ02038689.1	=	NW_003341920.1	Primary Assembly	10762	chrUn_AAWZ02038689
chrUn3182	unplaced-scaffold	na	na	AAWZ02038690.1	=	NW_003341921.1	Primary Assembly	10760	chrUn_AAWZ02038690
chrUn3184	unplaced-scaffold	na	na	AAWZ02038693.1	=	NW_003341923.1	Primary Assembly	10757	chrUn_AAWZ02038693
chrUn3185	unplaced-scaffold	na	na	AAWZ02038694.1	=	NW_003341924.1	Primary Assembly	10756	chrUn_AAWZ02038694
chrUn3187	unplaced-scaffold	na	na	AAWZ02038697.1	=	NW_003341926.1	Primary Assembly	10747	chrUn_AAWZ02038697
chrUn3188	unplaced-scaffold	na	na	AAWZ02038698.1	=	NW_003341927.1	Primary Assembly	10747	chrUn_AAWZ02038698
chrUn3189	unplaced-scaffold	na	na	AAWZ02038699.1	=	NW_003341928.1	Primary Assembly	10745	chrUn_AAWZ02038699
chrUn3190	unplaced-scaffold	na	na	AAWZ02038700.1	=	NW_003341929.1	Primary Assembly	10744	chrUn_AAWZ02038700
chrUn3191	unplaced-scaffold	na	na	AAWZ02038701.1	=	NW_003341930.1	Primary Assembly	10735	chrUn_AAWZ02038701
chrUn3192	unplaced-scaffold	na	na	AAWZ02038702.1	=	NW_003341931.1	Primary Assembly	10732	chrUn_AAWZ02038702
chrUn3193	unplaced-scaffold	na	na	AAWZ02038703.1	=	NW_003341932.1	Primary Assembly	10729	chrUn_AAWZ02038703
chrUn3194	unplaced-scaffold	na	na	AAWZ02038704.1	=	NW_003341933.1	Primary Assembly	10728	chrUn_AAWZ02038704
chrUn3195	unplaced-scaffold	na	na	AAWZ02038705.1	=	NW_003341934.1	Primary Assembly	10722	chrUn_AAWZ02038705
chrUn3196	unplaced-scaffold	na	na	AAWZ02038706.1	=	NW_003341935.1	Primary Assembly	10714	chrUn_AAWZ02038706
chrUn3197	unplaced-scaffold	na	na	AAWZ02038707.1	=	NW_003341936.1	Primary Assembly	10711	chrUn_AAWZ02038707
chrUn3198	unplaced-scaffold	na	na	AAWZ02038708.1	=	NW_003341937.1	Primary Assembly	10708	chrUn_AAWZ02038708
chrUn3199	unplaced-scaffold	na	na	AAWZ02038709.1	=	NW_003341938.1	Primary Assembly	10708	chrUn_AAWZ02038709
chrUn3200	unplaced-scaffold	na	na	AAWZ02038710.1	=	NW_003341939.1	Primary Assembly	10705	chrUn_AAWZ02038710
chrUn3201	unplaced-scaffold	na	na	AAWZ02038711.1	=	NW_003341940.1	Primary Assembly	10703	chrUn_AAWZ02038711
chrUn3202	unplaced-scaffold	na	na	AAWZ02038712.1	=	NW_003341941.1	Primary Assembly	10702	chrUn_AAWZ02038712
chrUn3203	unplaced-scaffold	na	na	AAWZ02038713.1	=	NW_003341942.1	Primary Assembly	10695	chrUn_AAWZ02038713
chrUn3204	unplaced-scaffold	na	na	AAWZ02038714.1	=	NW_003341943.1	Primary Assembly	10689	chrUn_AAWZ02038714
chrUn3205	unplaced-scaffold	na	na	AAWZ02038715.1	=	NW_003341944.1	Primary Assembly	10682	chrUn_AAWZ02038715
chrUn3206	unplaced-scaffold	na	na	AAWZ02038716.1	=	NW_003341945.1	Primary Assembly	10674	chrUn_AAWZ02038716
chrUn3207	unplaced-scaffold	na	na	AAWZ02038717.1	=	NW_003341946.1	Primary Assembly	10673	chrUn_AAWZ02038717
chrUn3208	unplaced-scaffold	na	na	AAWZ02038718.1	=	NW_003341947.1	Primary Assembly	10665	chrUn_AAWZ02038718
chrUn3209	unplaced-scaffold	na	na	AAWZ02038719.1	=	NW_003341948.1	Primary Assembly	10663	chrUn_AAWZ02038719
chrUn3210	unplaced-scaffold	na	na	AAWZ02038720.1	=	NW_003341949.1	Primary Assembly	10651	chrUn_AAWZ02038720
