# Assembly name:  GRCg6a
# Description:    Genome Reference Consortium Chicken Build 6a
# Organism name:  Gallus gallus (chicken)
# Infraspecific name:  breed=Red Jungle fowl, inbred line UCD001
# Isolate:  RJF #256
# Sex:  female
# Taxid:          9031
# BioSample:      SAMN02981218
# BioProject:     PRJNA13342
# Submitter:      Genome Reference Consortium
# Date:           2018-03-27
# Synonyms:       galGal6	
# Assembly type:  haploid
# Release type:   minor
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AADN05
# Assembly method: FALCON-integrate v. 1.7.5
# Genome coverage: 82x
# Sequencing technology: Pacific Biosciences RSII (P6-C4 and P5-C3 chemistry)
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000002315.5
# RefSeq assembly accession: GCF_000002315.6
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000000185.5	GCF_000000185.4	Primary Assembly
## 	GCF_000184395.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
CHRUN_169	unplaced-scaffold	na	na	AADN05001212.1	=	NW_020109949.1	Primary Assembly	5230	chrUn_NW_020109949v1
CHRUN_170	unplaced-scaffold	na	na	AADN05001213.1	=	NW_020109863.1	Primary Assembly	1115	chrUn_NW_020109863v1
CHRUN_171	unplaced-scaffold	na	na	AADN05001214.1	=	NW_020110090.1	Primary Assembly	15492	chrUn_NW_020110090v1
CHRUN_172	unplaced-scaffold	na	na	AADN05001215.1	=	NW_020109892.1	Primary Assembly	2262	chrUn_NW_020109892v1
CHRUN_173	unplaced-scaffold	na	na	AADN05001216.1	=	NW_020109982.1	Primary Assembly	6885	chrUn_NW_020109982v1
CHRUN_176	unplaced-scaffold	na	na	AADN05001219.1	=	NW_020110145.1	Primary Assembly	26595	chrUn_NW_020110145v1
CHRUN_177	unplaced-scaffold	na	na	AADN05001220.1	=	NW_020110147.1	Primary Assembly	26960	chrUn_NW_020110147v1
CHRUN_178	unplaced-scaffold	na	na	AADN05001221.1	=	NW_020110134.1	Primary Assembly	23766	chrUn_NW_020110134v1
CHRUN_179	unplaced-scaffold	na	na	AADN05001222.1	=	NW_020110127.1	Primary Assembly	22621	chrUn_NW_020110127v1
CHRUN_180	unplaced-scaffold	na	na	AADN05001223.1	=	NW_020110121.1	Primary Assembly	21586	chrUn_NW_020110121v1
CHRUN_181	unplaced-scaffold	na	na	AADN05001224.1	=	NW_020110122.1	Primary Assembly	21580	chrUn_NW_020110122v1
CHRUN_182	unplaced-scaffold	na	na	AADN05001225.1	=	NW_020110099.1	Primary Assembly	16464	chrUn_NW_020110099v1
CHRUN_183	unplaced-scaffold	na	na	AADN05001226.1	=	NW_020110085.1	Primary Assembly	15167	chrUn_NW_020110085v1
CHRUN_184	unplaced-scaffold	na	na	AADN05001227.1	=	NW_020110118.1	Primary Assembly	20496	chrUn_NW_020110118v1
CHRUN_188	unplaced-scaffold	na	na	AADN05001231.1	=	NW_020109957.1	Primary Assembly	5791	chrUn_NW_020109957v1
CHRUN_189	unplaced-scaffold	na	na	AADN05001232.1	=	NW_020110063.1	Primary Assembly	13224	chrUn_NW_020110063v1
CHRUN_190	unplaced-scaffold	na	na	AADN05001233.1	=	NW_020110087.1	Primary Assembly	15417	chrUn_NW_020110087v1
CHRUN_191	unplaced-scaffold	na	na	AADN05001234.1	=	NW_020110086.1	Primary Assembly	15134	chrUn_NW_020110086v1
CHRUN_192	unplaced-scaffold	na	na	AADN05001235.1	=	NW_020110150.1	Primary Assembly	42067	chrUn_NW_020110150v1
CHRUN_193	unplaced-scaffold	na	na	AADN05001236.1	=	NW_020109916.1	Primary Assembly	3436	chrUn_NW_020109916v1
CHRUN_196	unplaced-scaffold	na	na	AADN05001239.1	=	NW_020109941.1	Primary Assembly	4685	chrUn_NW_020109941v1
CHRUN_197	unplaced-scaffold	na	na	AADN05001240.1	=	NW_020109831.1	Primary Assembly	27130	chrUn_NW_020109831v1
CHRUN_198	unplaced-scaffold	na	na	AADN05001241.1	=	NW_020110136.1	Primary Assembly	24179	chrUn_NW_020110136v1
CHRUN_199	unplaced-scaffold	na	na	AADN05001242.1	=	NW_020110014.1	Primary Assembly	8915	chrUn_NW_020110014v1
CHRUN_200	unplaced-scaffold	na	na	AADN05001243.1	=	NW_020109963.1	Primary Assembly	6269	chrUn_NW_020109963v1
CHRUN_201	unplaced-scaffold	na	na	AADN05001244.1	=	NW_020109867.1	Primary Assembly	1381	chrUn_NW_020109867v1
CHRUN_202	unplaced-scaffold	na	na	AADN05001245.1	=	NW_020110045.1	Primary Assembly	11891	chrUn_NW_020110045v1
CHRUN_203	unplaced-scaffold	na	na	AADN05001246.1	=	NW_020109865.1	Primary Assembly	1173	chrUn_NW_020109865v1
CHRUN_204	unplaced-scaffold	na	na	AADN05001247.1	=	NW_020109940.1	Primary Assembly	4617	chrUn_NW_020109940v1
CHRUN_205	unplaced-scaffold	na	na	AADN05001248.1	=	NW_020110000.1	Primary Assembly	8189	chrUn_NW_020110000v1
CHRUN_206	unplaced-scaffold	na	na	AADN05001249.1	=	NW_020109972.1	Primary Assembly	6564	chrUn_NW_020109972v1
CHRUN_207	unplaced-scaffold	na	na	AADN05001250.1	=	NW_020110115.1	Primary Assembly	20494	chrUn_NW_020110115v1
CHRUN_208	unplaced-scaffold	na	na	AADN05001251.1	=	NW_020110011.1	Primary Assembly	8913	chrUn_NW_020110011v1
CHRUN_209	unplaced-scaffold	na	na	AADN05001252.1	=	NW_020109909.1	Primary Assembly	2979	chrUn_NW_020109909v1
CHRUN_210	unplaced-scaffold	na	na	AADN05001253.1	=	NW_020109868.1	Primary Assembly	1367	chrUn_NW_020109868v1
CHRUN_211	unplaced-scaffold	na	na	AADN05001254.1	=	NW_020109996.1	Primary Assembly	8110	chrUn_NW_020109996v1
CHRUN_212	unplaced-scaffold	na	na	AADN05001255.1	=	NW_020110067.1	Primary Assembly	13671	chrUn_NW_020110067v1
CHRUN_213	unplaced-scaffold	na	na	AADN05001256.1	=	NW_020110055.1	Primary Assembly	12562	chrUn_NW_020110055v1
CHRUN_214	unplaced-scaffold	na	na	AADN05001257.1	=	NW_020110036.1	Primary Assembly	10816	chrUn_NW_020110036v1
CHRUN_215	unplaced-scaffold	na	na	AADN05001258.1	=	NW_020110020.1	Primary Assembly	9469	chrUn_NW_020110020v1
CHRUN_216	unplaced-scaffold	na	na	AADN05001259.1	=	NW_020109992.1	Primary Assembly	7918	chrUn_NW_020109992v1
CHRUN_217	unplaced-scaffold	na	na	AADN05001260.1	=	NW_020109933.1	Primary Assembly	4245	chrUn_NW_020109933v1
CHRUN_218	unplaced-scaffold	na	na	AADN05001261.1	=	NW_020109903.1	Primary Assembly	2758	chrUn_NW_020109903v1
CHRUN_219	unplaced-scaffold	na	na	AADN05001262.1	=	NW_020109936.1	Primary Assembly	4266	chrUn_NW_020109936v1
CHRUN_220	unplaced-scaffold	na	na	AADN05001263.1	=	NW_020109944.1	Primary Assembly	4730	chrUn_NW_020109944v1
CHRUN_221	unplaced-scaffold	na	na	AADN05001264.1	=	NW_020110102.1	Primary Assembly	16505	chrUn_NW_020110102v1
CHRUN_223	unplaced-scaffold	na	na	AADN05001266.1	=	NW_020109905.1	Primary Assembly	2898	chrUn_NW_020109905v1
CHRUN_225	unplaced-scaffold	na	na	AADN05001268.1	=	NW_020109918.1	Primary Assembly	3516	chrUn_NW_020109918v1
CHRUN_226	unplaced-scaffold	na	na	AADN05001269.1	=	NW_020109906.1	Primary Assembly	2883	chrUn_NW_020109906v1
CHRUN_228	unplaced-scaffold	na	na	AADN05001271.1	=	NW_020110083.1	Primary Assembly	15132	chrUn_NW_020110083v1
CHRUN_229	unplaced-scaffold	na	na	AADN05001272.1	=	NW_020110005.1	Primary Assembly	8656	chrUn_NW_020110005v1
CHRUN_230	unplaced-scaffold	na	na	AADN05001273.1	=	NW_020109886.1	Primary Assembly	2033	chrUn_NW_020109886v1
CHRUN_231	unplaced-scaffold	na	na	AADN05001274.1	=	NW_020110028.1	Primary Assembly	9888	chrUn_NW_020110028v1
CHRUN_232	unplaced-scaffold	na	na	AADN05001275.1	=	NW_020110114.1	Primary Assembly	19536	chrUn_NW_020110114v1
CHRUN_233	unplaced-scaffold	na	na	AADN05001276.1	=	NW_020110043.1	Primary Assembly	11663	chrUn_NW_020110043v1
CHRUN_235	unplaced-scaffold	na	na	AADN05001278.1	=	NW_020110006.1	Primary Assembly	8637	chrUn_NW_020110006v1
CHRUN_236	unplaced-scaffold	na	na	AADN05001279.1	=	NW_020109884.1	Primary Assembly	1908	chrUn_NW_020109884v1
CHRUN_237	unplaced-scaffold	na	na	AADN05001280.1	=	NW_020109993.1	Primary Assembly	8038	chrUn_NW_020109993v1
CHRUN_238	unplaced-scaffold	na	na	AADN05001281.1	=	NW_020109960.1	Primary Assembly	5955	chrUn_NW_020109960v1
CHRUN_240	unplaced-scaffold	na	na	AADN05001283.1	=	NW_020110084.1	Primary Assembly	15049	chrUn_NW_020110084v1
CHRUN_241	unplaced-scaffold	na	na	AADN05001284.1	=	NW_020109959.1	Primary Assembly	6042	chrUn_NW_020109959v1
CHRUN_242	unplaced-scaffold	na	na	AADN05001285.1	=	NW_020109910.1	Primary Assembly	2948	chrUn_NW_020109910v1
CHRUN_243	unplaced-scaffold	na	na	AADN05001286.1	=	NW_020109859.1	Primary Assembly	950	chrUn_NW_020109859v1
CHRUN_244	unplaced-scaffold	na	na	AADN05001287.1	=	NW_020110137.1	Primary Assembly	25301	chrUn_NW_020110137v1
CHRUN_245	unplaced-scaffold	na	na	AADN05001288.1	=	NW_020110132.1	Primary Assembly	23190	chrUn_NW_020110132v1
CHRUN_246	unplaced-scaffold	na	na	AADN05001289.1	=	NW_020110091.1	Primary Assembly	15680	chrUn_NW_020110091v1
CHRUN_248	unplaced-scaffold	na	na	AADN05001291.1	=	NW_020110152.1	Primary Assembly	52554	chrUn_NW_020110152v1
CHRUN_249	unplaced-scaffold	na	na	AADN05001292.1	=	NW_020110142.1	Primary Assembly	25700	chrUn_NW_020110142v1
CHRUN_250	unplaced-scaffold	na	na	AADN05001293.1	=	NW_020110113.1	Primary Assembly	19903	chrUn_NW_020110113v1
CHRUN_251	unplaced-scaffold	na	na	AADN05001294.1	=	NW_020109926.1	Primary Assembly	3687	chrUn_NW_020109926v1
CHRUN_252	unplaced-scaffold	na	na	AADN05001295.1	=	NW_020109881.1	Primary Assembly	1840	chrUn_NW_020109881v1
CHRUN_253	unplaced-scaffold	na	na	AADN05001296.1	=	NW_020109928.1	Primary Assembly	3863	chrUn_NW_020109928v1
CHRUN_256	unplaced-scaffold	na	na	AADN05001299.1	=	NW_020109875.1	Primary Assembly	1748	chrUn_NW_020109875v1
CHRUN_257	unplaced-scaffold	na	na	AADN05001300.1	=	NW_020109870.1	Primary Assembly	1394	chrUn_NW_020109870v1
CHRUN_258	unplaced-scaffold	na	na	AADN05001301.1	=	NW_020109934.1	Primary Assembly	4206	chrUn_NW_020109934v1
CHRUN_259	unplaced-scaffold	na	na	AADN05001302.1	=	NW_020110079.1	Primary Assembly	14655	chrUn_NW_020110079v1
CHRUN_260	unplaced-scaffold	na	na	AADN05001303.1	=	NW_020109866.1	Primary Assembly	1167	chrUn_NW_020109866v1
CHRUN_261	unplaced-scaffold	na	na	AADN05001304.1	=	NW_020109919.1	Primary Assembly	3584	chrUn_NW_020109919v1
CHRUN_262	unplaced-scaffold	na	na	AADN05001305.1	=	NW_020109980.1	Primary Assembly	6824	chrUn_NW_020109980v1
CHRUN_263	unplaced-scaffold	na	na	AADN05001306.1	=	NW_020109830.1	Primary Assembly	27104	chrUn_NW_020109830v1
CHRUN_264	unplaced-scaffold	na	na	AADN05001307.1	=	NW_020110131.1	Primary Assembly	23748	chrUn_NW_020110131v1
CHRUN_265	unplaced-scaffold	na	na	AADN05001308.1	=	NW_020110104.1	Primary Assembly	17237	chrUn_NW_020110104v1
CHRUN_266	unplaced-scaffold	na	na	AADN05001309.1	=	NW_020110064.1	Primary Assembly	13157	chrUn_NW_020110064v1
CHRUN_267	unplaced-scaffold	na	na	AADN05001310.1	=	NW_020109895.1	Primary Assembly	2520	chrUn_NW_020109895v1
CHRUN_268	unplaced-scaffold	na	na	AADN05001311.1	=	NW_020110069.1	Primary Assembly	13798	chrUn_NW_020110069v1
CHRUN_269	unplaced-scaffold	na	na	AADN05001312.1	=	NW_020110089.1	Primary Assembly	15638	chrUn_NW_020110089v1
CHRUN_270	unplaced-scaffold	na	na	AADN05001313.1	=	NW_020110046.1	Primary Assembly	11743	chrUn_NW_020110046v1
CHRUN_271	unplaced-scaffold	na	na	AADN05001314.1	=	NW_020110018.1	Primary Assembly	9172	chrUn_NW_020110018v1
CHRUN_272	unplaced-scaffold	na	na	AADN05001315.1	=	NW_020109990.1	Primary Assembly	7655	chrUn_NW_020109990v1
CHRUN_273	unplaced-scaffold	na	na	AADN05001316.1	=	NW_020109952.1	Primary Assembly	5289	chrUn_NW_020109952v1
CHRUN_274	unplaced-scaffold	na	na	AADN05001317.1	=	NW_020109939.1	Primary Assembly	4621	chrUn_NW_020109939v1
CHRUN_275	unplaced-scaffold	na	na	AADN05001318.1	=	NW_020109893.1	Primary Assembly	2462	chrUn_NW_020109893v1
CHRUN_276	unplaced-scaffold	na	na	AADN05001319.1	=	NW_020110076.1	Primary Assembly	14205	chrUn_NW_020110076v1
CHRUN_277	unplaced-scaffold	na	na	AADN05001320.1	=	NW_020110049.1	Primary Assembly	12125	chrUn_NW_020110049v1
CHRUN_278	unplaced-scaffold	na	na	AADN05001321.1	=	NW_020109924.1	Primary Assembly	3660	chrUn_NW_020109924v1
CHRUN_279	unplaced-scaffold	na	na	AADN05001322.1	=	NW_020110038.1	Primary Assembly	10993	chrUn_NW_020110038v1
CHRUN_280	unplaced-scaffold	na	na	AADN05001323.1	=	NW_020110106.1	Primary Assembly	18034	chrUn_NW_020110106v1
CHRUN_281	unplaced-scaffold	na	na	AADN05001324.1	=	NW_020110062.1	Primary Assembly	13021	chrUn_NW_020110062v1
CHRUN_282	unplaced-scaffold	na	na	AADN05001325.1	=	NW_020109902.1	Primary Assembly	2610	chrUn_NW_020109902v1
CHRUN_283	unplaced-scaffold	na	na	AADN05001326.1	=	NW_020110129.1	Primary Assembly	22982	chrUn_NW_020110129v1
CHRUN_284	unplaced-scaffold	na	na	AADN05001327.1	=	NW_020110061.1	Primary Assembly	13139	chrUn_NW_020110061v1
CHRUN_285	unplaced-scaffold	na	na	AADN05001328.1	=	NW_020110024.1	Primary Assembly	9619	chrUn_NW_020110024v1
CHRUN_286	unplaced-scaffold	na	na	AADN05001329.1	=	NW_020109832.1	Primary Assembly	27830	chrUn_NW_020109832v1
CHRUN_287	unplaced-scaffold	na	na	AADN05001330.1	=	NW_020110123.1	Primary Assembly	21699	chrUn_NW_020110123v1
CHRUN_288	unplaced-scaffold	na	na	AADN05001331.1	=	NW_020110100.1	Primary Assembly	16245	chrUn_NW_020110100v1
CHRUN_289	unplaced-scaffold	na	na	AADN05001332.1	=	NW_020109869.1	Primary Assembly	1453	chrUn_NW_020109869v1
CHRUN_290	unplaced-scaffold	na	na	AADN05001333.1	=	NW_020109888.1	Primary Assembly	2087	chrUn_NW_020109888v1
CHRUN_291	unplaced-scaffold	na	na	AADN05001334.1	=	NW_020109872.1	Primary Assembly	1547	chrUn_NW_020109872v1
CHRUN_292	unplaced-scaffold	na	na	AADN05001335.1	=	NW_020109856.1	Primary Assembly	677	chrUn_NW_020109856v1
CHRUN_293	unplaced-scaffold	na	na	AADN05001336.1	=	NW_020109947.1	Primary Assembly	5075	chrUn_NW_020109947v1
CHRUN_294	unplaced-scaffold	na	na	AADN05001337.1	=	NW_020110059.1	Primary Assembly	12987	chrUn_NW_020110059v1
CHRUN_295	unplaced-scaffold	na	na	AADN05001338.1	=	NW_020109958.1	Primary Assembly	5694	chrUn_NW_020109958v1
CHRUN_296	unplaced-scaffold	na	na	AADN05001339.1	=	NW_020109994.1	Primary Assembly	8025	chrUn_NW_020109994v1
CHRUN_297	unplaced-scaffold	na	na	AADN05001340.1	=	NW_020109862.1	Primary Assembly	955	chrUn_NW_020109862v1
CHRUN_298	unplaced-scaffold	na	na	AADN05001341.1	=	NW_020109998.1	Primary Assembly	8152	chrUn_NW_020109998v1
CHRUN_299	unplaced-scaffold	na	na	AADN05001342.1	=	NW_020109974.1	Primary Assembly	6638	chrUn_NW_020109974v1
CHRUN_300	unplaced-scaffold	na	na	AADN05001343.1	=	NW_020110119.1	Primary Assembly	21427	chrUn_NW_020110119v1
CHRUN_301	unplaced-scaffold	na	na	AADN05001344.1	=	NW_020109876.1	Primary Assembly	1664	chrUn_NW_020109876v1
CHRUN_302	unplaced-scaffold	na	na	AADN05001345.1	=	NW_020110092.1	Primary Assembly	15663	chrUn_NW_020110092v1
CHRUN_303	unplaced-scaffold	na	na	AADN05001346.1	=	NW_020109850.1	Primary Assembly	555	chrUn_NW_020109850v1
CHRUN_304	unplaced-scaffold	na	na	AADN05001347.1	=	NW_020109987.1	Primary Assembly	7621	chrUn_NW_020109987v1
CHRUN_305	unplaced-scaffold	na	na	AADN05001348.1	=	NW_020110097.1	Primary Assembly	16233	chrUn_NW_020110097v1
CHRUN_306	unplaced-scaffold	na	na	AADN05001349.1	=	NW_020110148.1	Primary Assembly	34471	chrUn_NW_020110148v1
CHRUN_307	unplaced-scaffold	na	na	AADN05001350.1	=	NW_020110124.1	Primary Assembly	21677	chrUn_NW_020110124v1
CHRUN_308	unplaced-scaffold	na	na	AADN05001351.1	=	NW_020109997.1	Primary Assembly	8180	chrUn_NW_020109997v1
CHRUN_309	unplaced-scaffold	na	na	AADN05001352.1	=	NW_020109877.1	Primary Assembly	1756	chrUn_NW_020109877v1
CHRUN_310	unplaced-scaffold	na	na	AADN05001353.1	=	NW_020109840.1	Primary Assembly	33083	chrUn_NW_020109840v1
CHRUN_311	unplaced-scaffold	na	na	AADN05001354.1	=	NW_020109945.1	Primary Assembly	4808	chrUn_NW_020109945v1
CHRUN_312	unplaced-scaffold	na	na	AADN05001355.1	=	NW_020110120.1	Primary Assembly	21266	chrUn_NW_020110120v1
CHRUN_313	unplaced-scaffold	na	na	AADN05001356.1	=	NW_020110057.1	Primary Assembly	12789	chrUn_NW_020110057v1
CHRUN_314	unplaced-scaffold	na	na	AADN05001357.1	=	NW_020110139.1	Primary Assembly	25466	chrUn_NW_020110139v1
CHRUN_315	unplaced-scaffold	na	na	AADN05001358.1	=	NW_020109954.1	Primary Assembly	5521	chrUn_NW_020109954v1
CHRUN_316	unplaced-scaffold	na	na	AADN05001359.1	=	NW_020109948.1	Primary Assembly	5044	chrUn_NW_020109948v1
CHRUN_317	unplaced-scaffold	na	na	AADN05001360.1	=	NW_020109907.1	Primary Assembly	2928	chrUn_NW_020109907v1
CHRUN_318	unplaced-scaffold	na	na	AADN05001361.1	=	NW_020110146.1	Primary Assembly	26310	chrUn_NW_020110146v1
CHRUN_320	unplaced-scaffold	na	na	AADN05001363.1	=	NW_020109956.1	Primary Assembly	5662	chrUn_NW_020109956v1
CHRUN_321	unplaced-scaffold	na	na	AADN05001364.1	=	NW_020109962.1	Primary Assembly	6066	chrUn_NW_020109962v1
CHRUN_322	unplaced-scaffold	na	na	AADN05001365.1	=	NW_020110051.1	Primary Assembly	12152	chrUn_NW_020110051v1
CHRUN_323	unplaced-scaffold	na	na	AADN05001366.1	=	NW_020110110.1	Primary Assembly	18507	chrUn_NW_020110110v1
CHRUN_324	unplaced-scaffold	na	na	AADN05001367.1	=	NW_020110047.1	Primary Assembly	11985	chrUn_NW_020110047v1
CHRUN_325	unplaced-scaffold	na	na	AADN05001368.1	=	NW_020110029.1	Primary Assembly	10056	chrUn_NW_020110029v1
CHRUN_326	unplaced-scaffold	na	na	AADN05001369.1	=	NW_020110040.1	Primary Assembly	11204	chrUn_NW_020110040v1
CHRUN_328	unplaced-scaffold	na	na	AADN05001371.1	=	NW_020109838.1	Primary Assembly	30818	chrUn_NW_020109838v1
CHRUN_329	unplaced-scaffold	na	na	AADN05001372.1	=	NW_020110096.1	Primary Assembly	16106	chrUn_NW_020110096v1
CHRUN_331	unplaced-scaffold	na	na	AADN05001374.1	=	NW_020110033.1	Primary Assembly	10691	chrUn_NW_020110033v1
CHRUN_332	unplaced-scaffold	na	na	AADN05001375.1	=	NW_020110048.1	Primary Assembly	11970	chrUn_NW_020110048v1
CHRUN_333	unplaced-scaffold	na	na	AADN05001376.1	=	NW_020110035.1	Primary Assembly	10984	chrUn_NW_020110035v1
CHRUN_334	unplaced-scaffold	na	na	AADN05001377.1	=	NW_020110101.1	Primary Assembly	17007	chrUn_NW_020110101v1
CHRUN_335	unplaced-scaffold	na	na	AADN05001378.1	=	NW_020110093.1	Primary Assembly	16031	chrUn_NW_020110093v1
CHRUN_336	unplaced-scaffold	na	na	AADN05001379.1	=	NW_020109912.1	Primary Assembly	2985	chrUn_NW_020109912v1
CHRUN_337	unplaced-scaffold	na	na	AADN05001380.1	=	NW_020109914.1	Primary Assembly	3019	chrUn_NW_020109914v1
CHRUN_338	unplaced-scaffold	na	na	AADN05001381.1	=	NW_020110004.1	Primary Assembly	8464	chrUn_NW_020110004v1
CHRUN_339	unplaced-scaffold	na	na	AADN05001382.1	=	NW_020109989.1	Primary Assembly	7675	chrUn_NW_020109989v1
CHRUN_340	unplaced-scaffold	na	na	AADN05001383.1	=	NW_020109880.1	Primary Assembly	1782	chrUn_NW_020109880v1
CHRUN_341	unplaced-scaffold	na	na	AADN05001384.1	=	NW_020109925.1	Primary Assembly	3847	chrUn_NW_020109925v1
CHRUN_342	unplaced-scaffold	na	na	AADN05001385.1	=	NW_020110151.1	Primary Assembly	39545	chrUn_NW_020110151v1
CHRUN_343	unplaced-scaffold	na	na	AADN05001386.1	=	NW_020110075.1	Primary Assembly	14298	chrUn_NW_020110075v1
CHRUN_344	unplaced-scaffold	na	na	AADN05001387.1	=	NW_020110169.1	Primary Assembly	4840	chrUn_NW_020110169v1
CHRUN_345	unplaced-scaffold	na	na	AADN05001388.1	=	NW_020110052.1	Primary Assembly	12129	chrUn_NW_020110052v1
CHRUN_348	unplaced-scaffold	na	na	AADN05001391.1	=	NW_020110166.1	Primary Assembly	4360	chrUn_NW_020110166v1
CHRUN_349	unplaced-scaffold	na	na	AADN05001392.1	=	NW_020109901.1	Primary Assembly	2615	chrUn_NW_020109901v1
CHRUN_350	unplaced-scaffold	na	na	AADN05001393.1	=	NW_020110144.1	Primary Assembly	26150	chrUn_NW_020110144v1
CHRUN_351	unplaced-scaffold	na	na	AADN05001394.1	=	NW_020109981.1	Primary Assembly	6925	chrUn_NW_020109981v1
CHRUN_352	unplaced-scaffold	na	na	AADN05001395.1	=	NW_020109965.1	Primary Assembly	6324	chrUn_NW_020109965v1
CHRUN_353	unplaced-scaffold	na	na	AADN05001396.1	=	NW_020109930.1	Primary Assembly	4037	chrUn_NW_020109930v1
CHRUN_354	unplaced-scaffold	na	na	AADN05001397.1	=	NW_020109915.1	Primary Assembly	3504	chrUn_NW_020109915v1
CHRUN_355	unplaced-scaffold	na	na	AADN05001398.1	=	NW_020109943.1	Primary Assembly	4766	chrUn_NW_020109943v1
CHRUN_356	unplaced-scaffold	na	na	AADN05001399.1	=	NW_020110143.1	Primary Assembly	26298	chrUn_NW_020110143v1
CHRUN_357	unplaced-scaffold	na	na	AADN05001400.1	=	NW_020110141.1	Primary Assembly	26131	chrUn_NW_020110141v1
CHRUN_358	unplaced-scaffold	na	na	AADN05001401.1	=	NW_020109975.1	Primary Assembly	6808	chrUn_NW_020109975v1
CHRUN_359	unplaced-scaffold	na	na	AADN05001402.1	=	NW_020110070.1	Primary Assembly	13793	chrUn_NW_020110070v1
CHRUN_361	unplaced-scaffold	na	na	AADN05001404.1	=	NW_020109984.1	Primary Assembly	6958	chrUn_NW_020109984v1
CHRUN_362	unplaced-scaffold	na	na	AADN05001405.1	=	NW_020110128.1	Primary Assembly	22381	chrUn_NW_020110128v1
CHRUN_364	unplaced-scaffold	na	na	AADN05001407.1	=	NW_020110044.1	Primary Assembly	11473	chrUn_NW_020110044v1
CHRUN_365	unplaced-scaffold	na	na	AADN05001408.1	=	NW_020109986.1	Primary Assembly	7298	chrUn_NW_020109986v1
CHRUN_366	unplaced-scaffold	na	na	AADN05001409.1	=	NW_020109973.1	Primary Assembly	6698	chrUn_NW_020109973v1
CHRUN_368	unplaced-scaffold	na	na	AADN05001411.1	=	NW_020110015.1	Primary Assembly	9118	chrUn_NW_020110015v1
CHRUN_371	unplaced-scaffold	na	na	AADN05001414.1	=	NW_020109834.1	Primary Assembly	29697	chrUn_NW_020109834v1
CHRUN_372	unplaced-scaffold	na	na	AADN05001415.1	=	NW_020110050.1	Primary Assembly	12040	chrUn_NW_020110050v1
CHRUN_373	unplaced-scaffold	na	na	AADN05001416.1	=	NW_020110105.1	Primary Assembly	18101	chrUn_NW_020110105v1
CHRUN_374	unplaced-scaffold	na	na	AADN05001417.1	=	NW_020110060.1	Primary Assembly	12986	chrUn_NW_020110060v1
CHRUN_375	unplaced-scaffold	na	na	AADN05001418.1	=	NW_020110010.1	Primary Assembly	8788	chrUn_NW_020110010v1
CHRUN_376	unplaced-scaffold	na	na	AADN05001419.1	=	NW_020109966.1	Primary Assembly	6318	chrUn_NW_020109966v1
CHRUN_377	unplaced-scaffold	na	na	AADN05001420.1	=	NW_020109837.1	Primary Assembly	30439	chrUn_NW_020109837v1
CHRUN_378	unplaced-scaffold	na	na	AADN05001421.1	=	NW_020110054.1	Primary Assembly	12389	chrUn_NW_020110054v1
CHRUN_379	unplaced-scaffold	na	na	AADN05001422.1	=	NW_020110111.1	Primary Assembly	19095	chrUn_NW_020110111v1
CHRUN_387	unplaced-scaffold	na	na	AADN05001430.1	=	NW_020110032.1	Primary Assembly	10066	chrUn_NW_020110032v1
CHRUN_389	unplaced-scaffold	na	na	AADN05001432.1	=	NW_020110135.1	Primary Assembly	24315	chrUn_NW_020110135v1
CHRUN_394	unplaced-scaffold	na	na	AADN05001437.1	=	NW_020110095.1	Primary Assembly	16129	chrUn_NW_020110095v1
CHRUN_397	unplaced-scaffold	na	na	AADN05001440.1	=	NW_020110077.1	Primary Assembly	14604	chrUn_NW_020110077v1
CHRUN_398	unplaced-scaffold	na	na	AADN05001441.1	=	NW_020110080.1	Primary Assembly	14613	chrUn_NW_020110080v1
CHRUN_400	unplaced-scaffold	na	na	AADN05001443.1	=	NW_020110039.1	Primary Assembly	11212	chrUn_NW_020110039v1
CHRUN_401	unplaced-scaffold	na	na	AADN05001444.1	=	NW_020110037.1	Primary Assembly	11066	chrUn_NW_020110037v1
CHRUN_403	unplaced-scaffold	na	na	AADN05001446.1	=	NW_020110031.1	Primary Assembly	10371	chrUn_NW_020110031v1
CHRUN_404	unplaced-scaffold	na	na	AADN05001447.1	=	NW_020110027.1	Primary Assembly	9935	chrUn_NW_020110027v1
CHRUN_405	unplaced-scaffold	na	na	AADN05001448.1	=	NW_020110021.1	Primary Assembly	9617	chrUn_NW_020110021v1
CHRUN_411	unplaced-scaffold	na	na	AADN05001454.1	=	NW_020110013.1	Primary Assembly	8999	chrUn_NW_020110013v1
CHRUN_412	unplaced-scaffold	na	na	AADN05001455.1	=	NW_020110053.1	Primary Assembly	12430	chrUn_NW_020110053v1
